candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost
displacement_only_1m,-0.016225746705439414,-0.0035334735677434725,0.05953015981680876,-0.059356023545325196,123,3,0.4107142857142857,0.03521982661078975,0.4922359545987048,0.00018965581788762912,0.03986137732713957
displacement_only_2m,-0.030522977260138084,-0.006685027367306584,0.06188325292434249,-0.10802643770972407,123,3,0.35714285714285715,0.035456316706088585,0.47152870350912846,0.00017895939431912945,0.040208668333637246
core_plus_displacement_1m,0.16870514462439745,0.034308354959522225,0.1143443066698171,0.3000442781868599,0,9,0.5,0.0707102545402311,0.5927068941979072,0.016680661154168788,0.048788160502700365
core_plus_displacement_2m,0.14563576832579694,0.029856052535547795,0.12355399152773272,0.24164377181490213,0,9,0.4642857142857143,0.07107687549704082,0.571999643108331,0.016707402213090035,0.04913545150919804
