timestamp,side,bar_time,bar_open,bar_high,bar_low,bar_close,bar_range,prior_range_q95,close_location,delta_ratio,available_time
2024-05-24 16:00:00,short,2024-05-24 12:00:00,3803.92,3816.62,3650.32,3678.73,0.045557649740296746,0.044900205360321174,0.17083583884545941,-0.044074329323994806,2024-05-24 16:00:00
2024-07-05 20:00:00,long,2024-07-05 16:00:00,2881.68,2957.1,2822.58,2947.49,0.047658525179091527,0.04569355216335314,0.9285608088016643,0.003976360765151486,2024-07-05 20:00:00
2024-07-25 12:00:00,short,2024-07-25 08:00:00,3336.0,3342.85,3152.43,3168.1,0.060404196128066356,0.045207565314924196,0.08229177607394217,-0.09567892789842869,2024-07-25 12:00:00
2024-08-09 00:00:00,long,2024-08-08 20:00:00,2447.31,2528.58,2410.05,2506.79,0.04918155224995324,0.04779674846738757,0.8161646840462329,0.0072349493732504966,2024-08-09 00:00:00
2024-08-12 20:00:00,long,2024-08-12 16:00:00,2566.84,2684.0,2558.0,2673.39,0.04925723221266609,0.048020175090286825,0.9157936507936498,0.04042253568128057,2024-08-12 20:00:00
2024-08-16 04:00:00,short,2024-08-16 00:00:00,2668.51,2675.28,2521.0,2549.51,0.06119793732645773,0.0485397486989104,0.18479388125486246,-0.07935890851726632,2024-08-16 04:00:00
2024-08-31 00:00:00,short,2024-08-30 20:00:00,2512.51,2556.1,2434.68,2448.79,0.0498710302791332,0.048964544865344,0.11620820293197265,-0.039825740027835455,2024-08-31 00:00:00
2024-09-07 00:00:00,short,2024-09-06 20:00:00,2373.27,2409.96,2263.22,2290.14,0.06483682540804714,0.048964544865344,0.18345372768161394,-0.0548128290374249,2024-09-07 00:00:00
2024-09-23 12:00:00,long,2024-09-23 08:00:00,2581.13,2689.97,2539.04,2677.0,0.05944372676287091,0.04624713051705221,0.9140661233684502,0.0588278657553766,2024-09-23 12:00:00
2024-10-03 04:00:00,short,2024-10-03 00:00:00,2460.31,2478.69,2367.24,2371.62,0.047080143965124055,0.04624713051705221,0.039300134589502905,-0.07007730682199252,2024-10-03 04:00:00
2024-11-02 00:00:00,short,2024-11-01 20:00:00,2515.5,2587.38,2481.48,2500.05,0.042676144881280464,0.04097480852305872,0.1753541076487266,-0.009124110945671303,2024-11-02 00:00:00
2024-11-07 12:00:00,long,2024-11-07 08:00:00,2722.41,2882.98,2700.5,2853.68,0.06757267172745784,0.041379542851739844,0.8394344585708013,0.04290894045004617,2024-11-07 12:00:00
2024-11-14 04:00:00,short,2024-11-14 00:00:00,3310.43,3333.72,3155.1,3159.03,0.056613102595797216,0.04327996766156431,0.022002015451798754,-0.07591489257786646,2024-11-14 04:00:00
2024-11-15 00:00:00,short,2024-11-14 20:00:00,3185.2,3199.8,3054.0,3077.6,0.04774066797642451,0.043505162989276314,0.16186556927297585,-0.07233006389251777,2024-11-15 00:00:00
2024-12-11 00:00:00,short,2024-12-10 20:00:00,3749.64,3754.49,3555.71,3568.68,0.05590444665059846,0.04378740686648753,0.06524801287855829,-0.07386582434844272,2024-12-11 00:00:00
2024-12-19 08:00:00,short,2024-12-19 04:00:00,3768.0,3786.39,3618.43,3627.74,0.046417921584775756,0.04378740686648753,0.05542986425339333,-0.04864480666151736,2024-12-19 08:00:00
2024-12-20 20:00:00,short,2024-12-20 16:00:00,3390.82,3391.33,3102.28,3104.6,0.09317340794512408,0.044625380297897206,0.008026293028886737,-0.07659379936064331,2024-12-20 20:00:00
2024-12-21 00:00:00,long,2024-12-20 20:00:00,3104.82,3396.11,3101.0,3373.8,0.09516607545952915,0.04504963764924348,0.9244010707871644,0.044965639613756034,2024-12-21 00:00:00
2025-01-10 04:00:00,short,2025-01-10 00:00:00,3320.69,3328.09,3188.0,3195.28,0.04394291091593483,0.04349680352630622,0.05196659290456273,-0.10241254632772537,2025-01-10 04:00:00
2025-01-13 20:00:00,short,2025-01-13 16:00:00,3201.79,3206.3,3055.41,3057.28,0.04938453431781675,0.043613046865575794,0.012393134071179942,-0.13842428714249716,2025-01-13 20:00:00
2025-01-14 08:00:00,long,2025-01-14 04:00:00,3025.11,3146.15,3011.53,3137.79,0.044701530451298765,0.04386580715308674,0.9378992720249582,0.08730465943337921,2025-01-14 08:00:00
2025-01-16 00:00:00,long,2025-01-15 20:00:00,3199.61,3354.56,3187.08,3334.65,0.05254966928975735,0.04394988940771835,0.881120133747314,0.05309168092070633,2025-01-16 00:00:00
2025-01-19 20:00:00,short,2025-01-19 16:00:00,3276.32,3278.43,3131.0,3150.75,0.047087192590226756,0.04411343323659001,0.13396188021433916,-0.10816356141990956,2025-01-19 20:00:00
2025-01-20 00:00:00,long,2025-01-19 20:00:00,3150.74,3427.23,3145.26,3385.04,0.08964918639476549,0.044716821742147424,0.8503741532787173,0.009715094676905898,2025-01-20 00:00:00
2025-01-24 08:00:00,long,2025-01-24 04:00:00,3204.48,3349.7,3195.45,3339.08,0.04827176141075595,0.0459625431061257,0.931150729335495,0.024331714850846863,2025-01-24 08:00:00
2025-02-03 16:00:00,long,2025-02-03 12:00:00,2526.53,2631.52,2446.45,2620.93,0.07564838848126887,0.044716821742147424,0.9427784081698809,0.011601268057192912,2025-02-03 16:00:00
2025-02-07 00:00:00,short,2025-02-06 20:00:00,2804.25,2808.13,2683.0,2705.7,0.0466380916884086,0.04504963764924348,0.18141133221449532,-0.06062961748328389,2025-02-07 00:00:00
2025-02-22 04:00:00,short,2025-02-22 00:00:00,2723.84,2770.76,2625.44,2639.7,0.055350722164665855,0.04585726348420187,0.09812826864849812,-0.019714453873190395,2025-02-22 04:00:00
2025-02-24 12:00:00,short,2025-02-24 08:00:00,2819.69,2840.44,2711.11,2717.98,0.04770370807529023,0.04585726348420187,0.05311992577128195,-0.09070752347059001,2025-02-24 12:00:00
2025-02-27 04:00:00,short,2025-02-27 00:00:00,2428.38,2434.32,2264.07,2296.0,0.0751964382726682,0.0459625431061257,0.18754772393538818,-0.05123031652706356,2025-02-27 04:00:00
2025-02-28 12:00:00,short,2025-02-28 08:00:00,2307.72,2314.29,2121.52,2147.41,0.09086409743957158,0.04666019430224436,0.13430513046635822,-0.09023270953667198,2025-02-28 12:00:00
2025-03-01 00:00:00,long,2025-02-28 20:00:00,2125.37,2228.95,2105.06,2222.95,0.05885342935593285,0.04708049639637919,0.9515699410767616,0.028233932923395724,2025-03-01 00:00:00
2025-03-03 04:00:00,long,2025-03-03 00:00:00,2229.96,2518.61,2211.3,2486.11,0.13897255008366116,0.04710016643023785,0.8942435976701051,0.03913702117235179,2025-03-03 04:00:00
2025-03-04 00:00:00,short,2025-03-03 20:00:00,2356.58,2389.28,2266.0,2287.8,0.05440423654015891,0.04710016643023785,0.17683322517845673,-0.022600450273859787,2025-03-04 00:00:00
2025-03-04 04:00:00,short,2025-03-04 00:00:00,2287.8,2297.79,2095.21,2109.66,0.09668720557843846,0.04735655092111382,0.0713298449995055,-0.06630596939478953,2025-03-04 04:00:00
2025-03-05 04:00:00,long,2025-03-05 00:00:00,2074.99,2175.0,1985.43,2172.54,0.09548057599613169,0.04776722264814106,0.9870232631745527,0.019543439753742307,2025-03-05 04:00:00
2025-03-11 00:00:00,short,2025-03-10 20:00:00,2128.1,2136.7,1996.45,2017.51,0.0702496932054395,0.04948857125338621,0.15016042780748648,-0.03290620208059694,2025-03-11 00:00:00
2025-03-28 16:00:00,short,2025-03-28 12:00:00,2000.28,2005.0,1900.27,1909.79,0.05511322075284042,0.053402324265445805,0.09090041057958541,-0.09747865894247987,2025-03-28 16:00:00
2025-04-03 08:00:00,short,2025-04-03 04:00:00,1911.76,1957.3,1781.58,1795.01,0.0986315517686549,0.053402324265445805,0.07642840883223345,-0.055204754140867104,2025-04-03 08:00:00
2025-04-07 04:00:00,short,2025-04-07 00:00:00,1759.72,1760.09,1602.06,1626.07,0.0986417487484863,0.05427479577827787,0.1519331772448269,-0.06179220726107361,2025-04-07 04:00:00
2025-04-10 04:00:00,long,2025-04-10 00:00:00,1485.4,1674.69,1482.01,1640.61,0.13001261799852903,0.05537840838896246,0.8231264272368687,0.039788896721063664,2025-04-10 04:00:00
2025-04-11 00:00:00,short,2025-04-10 20:00:00,1594.81,1628.0,1483.55,1495.99,0.09736780020895819,0.05591281291146808,0.08611976462443788,-0.021049886276106558,2025-04-11 00:00:00
2025-05-09 16:00:00,long,2025-05-09 12:00:00,2204.4,2394.4,2201.64,2363.19,0.08755291509965302,0.05608789874922607,0.8380888151068686,0.07082366045811721,2025-05-09 16:00:00
2025-05-19 04:00:00,short,2025-05-19 00:00:00,2578.5,2583.4,2401.42,2407.2,0.07578016340331972,0.05642499215772291,0.03176173205846656,-0.09138068282545259,2025-05-19 04:00:00
2025-05-19 08:00:00,long,2025-05-19 04:00:00,2407.2,2510.3,2312.0,2496.69,0.08576989619377162,0.05700810785600935,0.9313666162380226,0.011995534039207365,2025-05-19 08:00:00
2025-06-06 08:00:00,short,2025-06-06 04:00:00,2527.97,2534.4,2390.02,2413.23,0.06040953632187174,0.05656632027624221,0.16075633744285925,-0.07706656789324969,2025-06-06 08:00:00
2025-06-17 08:00:00,short,2025-06-17 04:00:00,2659.19,2679.46,2533.06,2543.29,0.057795709537081574,0.05704270056831549,0.06987704918032794,-0.09750729186879303,2025-06-17 08:00:00
2025-06-23 00:00:00,short,2025-06-22 20:00:00,2272.09,2285.9,2154.0,2173.81,0.06123491179201479,0.05656632027624221,0.15018953752843012,-0.02960100701048944,2025-06-23 00:00:00
2025-06-23 08:00:00,long,2025-06-23 04:00:00,2182.89,2236.07,2108.47,2226.5,0.060517816236418165,0.05704270056831549,0.9249999999999989,0.004691619183070853,2025-06-23 08:00:00
2025-06-24 04:00:00,long,2025-06-24 00:00:00,2247.68,2324.92,2187.1,2311.4,0.0630149513053817,0.05770736785542715,0.9019010303294154,0.03734120507536883,2025-06-24 04:00:00
2025-08-16 00:00:00,short,2025-08-15 20:00:00,4633.27,4673.0,4393.0,4429.99,0.0637377646255406,0.05511907506075083,0.1321071428571421,-0.05281702023226355,2025-08-16 00:00:00
2025-08-23 00:00:00,long,2025-08-22 20:00:00,4272.71,4667.49,4206.05,4615.35,0.1097086339915121,0.05511607191043768,0.8870058945908472,0.020497588298840335,2025-08-23 00:00:00
2025-09-06 00:00:00,short,2025-09-05 20:00:00,4415.67,4495.0,4253.33,4281.0,0.05681901004624623,0.050531008680460926,0.11449497248313843,-0.01007045713291647,2025-09-06 00:00:00
2025-10-08 00:00:00,short,2025-10-07 20:00:00,4706.36,4754.37,4476.0,4510.48,0.06219168900804295,0.04531008454164945,0.12386392211804281,-0.036741200129201235,2025-10-08 00:00:00
