candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost,year
daily_pa_core_only,0.05778404838060358,0.05782486249883889,0.04791670395697456,1.2067787999517054,0,6,0.5,0.05868917121747332,0.15617055449361347,0.0,0.0012976077457384568,2022
daily_pa_core_only,-0.025552619974875457,-0.025569944100284347,0.09060170579650029,-0.2822236499356511,0,9,0.3333333333333333,0.06399015545918925,0.30000000000000004,0.0,0.0031904859720607026,2023
daily_pa_core_only,0.07449406329321584,0.07433601965793146,0.056837801644024744,1.3078623294317062,0,7,0.4166666666666667,0.05990000696737778,0.187936732053617,0.0,0.0017615251317990663,2024
daily_pa_core_only,-0.005850150510924634,-0.005854156817121314,0.05712767862587809,-0.1024749641143209,0,7,0.4166666666666667,0.05605644584855559,0.12885688228690723,0.0,0.0013451021330950063,2025
daily_pa_core_only,0.07933108004043099,0.13069958766317158,0.03504910879431822,3.7290416834895153,0,5,0.75,0.061943993030491334,0.19031951010447862,0.0,0.0013320621928675682,2026
fee_aware_model_only_1m,0.0,0.0,0.0,,365,0,0.0,0.0,0.0,0.0,0.0,2022
fee_aware_model_only_1m,-0.051560443456274085,-0.05159492728986892,0.09256999766099816,-0.5573612249490963,11,8,0.3333333333333333,0.05330914802265042,0.2,0.0,0.034199999999999994,2023
fee_aware_model_only_1m,0.06739343646963536,0.06725092408908462,0.07039318859963617,0.9553612420027839,11,5,0.5833333333333334,0.07202975007370552,0.2,0.0,0.030399999999999996,2024
fee_aware_model_only_1m,-0.07565577048230454,-0.07570571500587064,0.1351095502988222,-0.5603283767759724,6,6,0.25,0.09649432261486307,0.2,0.0,0.03410000000000001,2025
fee_aware_model_only_1m,0.01750517348534486,0.028316342653913917,0.07068143193156928,0.40061925572374624,8,8,0.375,0.07372371025322966,0.2,0.0,0.0216,2026
pa_absorption_rule_only_1m,-0.02376179835390757,-0.02377792320915928,0.040059409947930225,-0.5935664863777612,107,2,0.08333333333333333,0.03396314305930953,0.2,0.0,0.0014000000000000002,2022
pa_absorption_rule_only_1m,0.007180610156372724,0.007185559730576552,0.006702077389398986,1.0721391761220653,263,1,0.25,0.009998150504392973,0.2,0.0,0.0006000000000000001,2023
pa_absorption_rule_only_1m,0.014496883309222275,0.014466990375041844,0.0045859820337040835,3.1546112193023355,287,0,0.25,0.009770701336123268,0.2,0.0,0.0006000000000000001,2024
pa_absorption_rule_only_1m,-0.0009269923762343923,-0.0009276287720171306,0.023143694159655448,-0.04008127508158104,144,2,0.16666666666666666,0.027376471647696996,0.2,0.0,0.0014000000000000002,2025
pa_absorption_rule_only_1m,0.0,0.0,0.0,,227,0,0.0,0.0,0.0,0.0,0.0,2026
core_plus_model_1m,0.05778404838060358,0.05782486249883889,0.04791670395697456,1.2067787999517054,0,6,0.5,0.05868917121747332,0.15617055449361347,0.0,0.0012976077457384568,2022
core_plus_model_1m,-0.07589189908161487,-0.07594199299857773,0.15997323493283533,-0.47471686767140725,0,7,0.5,0.08453213766788184,0.5,0.14383561643835616,0.037390485972060704,2023
core_plus_model_1m,0.14676586469133746,0.1464443943334648,0.08885443738328946,1.6481382207368076,0,7,0.5,0.09499182376205097,0.3864535137639601,0.13524590163934427,0.03216152513179907,2024
core_plus_model_1m,-0.07982746725624557,-0.07988004500777135,0.16231444569798914,-0.4921314591826312,0,9,0.4166666666666667,0.09881196092011921,0.3217953079672249,0.19999809741248098,0.035445102133095006,2025
core_plus_model_1m,0.09918741653812346,0.164356879022324,0.05301444404999389,3.1002282862257595,0,5,0.5,0.08033013160688135,0.39031951010447863,0.1652018025018432,0.022932062192867572,2026
core_plus_model_2m,0.05778404838060358,0.05782486249883889,0.04791670395697456,1.2067787999517054,0,6,0.5,0.05868917121747332,0.15617055449361347,0.0,0.0012976077457384568,2022
core_plus_model_2m,-0.07581189220131579,-0.07586193550432074,0.16073899150411952,-0.47195726932488874,0,7,0.5,0.08453824895511815,0.5,0.1438375190258752,0.037390485972060704,2023
core_plus_model_2m,0.14361892583025027,0.1433047696997518,0.09059974130693627,1.5817348662647945,0,7,0.5,0.09496798748732782,0.3864535137639601,0.13524590163934427,0.03216152513179907,2024
core_plus_model_2m,-0.08829130727229728,-0.0883491875064557,0.1638567491618106,-0.539185526128129,0,9,0.4166666666666667,0.09882877440266497,0.32885688228690724,0.2,0.035445102133095006,2025
core_plus_model_2m,0.09581997865029734,0.1586226442364833,0.05105294492135648,3.1070224152755634,0,5,0.5,0.0803426957869983,0.39031951010447863,0.1651987432658568,0.022932062192867572,2026
core_plus_rule_1m,0.033099803849594656,0.03312291038858506,0.0507063188245942,0.6532304287985382,0,6,0.4166666666666667,0.06102950016931601,0.31802208583465463,0.00821917808219178,0.0026976077457384565,2022
core_plus_rule_1m,-0.018534214999842313,-0.018546826168295394,0.08542673337930395,-0.21710798756573632,0,9,0.3333333333333333,0.0644307261633367,0.33637635874452126,0.005479452054794521,0.003790485972060703,2023
core_plus_rule_1m,0.0900307147777002,0.08983835424746567,0.05048714087228068,1.7794304192177037,0,7,0.4166666666666667,0.061294517839661354,0.387936732053617,0.0,0.002361525131799066,2024
core_plus_rule_1m,-0.006552675616401604,-0.006557161438028536,0.06448302400701234,-0.10168818133149997,0,7,0.4166666666666667,0.05873848820344127,0.3137701046234934,0.010958904109589041,0.002745102133095006,2025
core_plus_rule_1m,0.07933108004043099,0.13069958766317158,0.03504910879431822,3.7290416834895153,0,5,0.75,0.061943993030491334,0.19031951010447862,0.0,0.0013320621928675682,2026
core_plus_rule_2m,0.03425935310395434,0.0342832824620698,0.05034929921913989,0.6809088307834338,0,6,0.4166666666666667,0.061026702470313623,0.31802208583465463,0.00821917808219178,0.0026976077457384565,2022
core_plus_rule_2m,-0.018647412037887112,-0.018660099494082538,0.08544502092675632,-0.2183872072555055,0,9,0.3333333333333333,0.06443087325183927,0.33637635874452126,0.005479452054794521,0.003790485972060703,2023
core_plus_rule_2m,0.08951901558306163,0.089327792518469,0.05072748999065546,1.760934604391507,0,7,0.4166666666666667,0.0612939514071075,0.387936732053617,0.0,0.002361525131799066,2024
core_plus_rule_2m,-0.0064309296726429155,-0.006435332419829187,0.06403994774706434,-0.10048934526378013,0,7,0.4166666666666667,0.05873599767689011,0.3137701046234934,0.010958904109589041,0.002745102133095006,2025
core_plus_rule_2m,0.07933108004043099,0.13069958766317158,0.03504910879431822,3.7290416834895153,0,5,0.75,0.061943993030491334,0.19031951010447862,0.0,0.0013320621928675682,2026
