candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost
daily_pa_core_only,0.18840907677582908,0.0380569313575676,0.12084501071044562,0.31492348036407625,0,9,0.4642857142857143,0.06003047192865409,0.30000000000000004,0.0,0.008926783175560804
fee_aware_model_only_1m,-0.04785180782132059,-0.010554041184254515,0.16439250816683837,-0.06420025645903187,365,8,0.30357142857142855,0.06696076461325344,0.2,0.0,0.12030000000000007
pa_absorption_rule_only_1m,-0.0034224551235204625,-0.0007415476547538713,0.040059409947930225,-0.01851119763665379,315,2,0.16071428571428573,0.02130253263664701,0.2,0.0,0.004
core_plus_model_1m,0.13379767267227294,0.02754401148978247,0.17933137049517855,0.1535928232396072,0,9,0.48214285714285715,0.08500280216439865,0.5,0.12588867738311174,0.1292267831755608
core_plus_model_2m,0.11695077278743238,0.02422088782923515,0.17988788672597633,0.1346443513794283,0,9,0.48214285714285715,0.08500416654523939,0.5,0.12588908878401822,0.1292267831755608
core_plus_rule_1m,0.18510193269004693,0.037431181839029604,0.11843273176863645,0.31605436503949824,0,9,0.44642857142857145,0.06147922785926006,0.387936732053617,0.005331755747990615,0.012926783175560804
core_plus_rule_2m,0.18588367390346194,0.037579219605403225,0.11811881756998588,0.3181476108422554,0,9,0.44642857142857145,0.06147802353062775,0.387936732053617,0.005331755747990615,0.012926783175560804
core_plus_model_rule_1m,0.13012337121966455,0.026822555323222863,0.177090345747123,0.15146254986437407,0,9,0.4642857142857143,0.08718081714312317,0.5328167165550467,0.12969002175899394,0.13322678317556075
