candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost,year
sweep_absorption_1m,-0.14326072781457277,-0.14335170836516897,0.16418474221589885,-0.8731122419199285,6,6,0.08333333333333333,0.08014668082200002,0.6,0.0003995433789954338,0.11774542883669231,2022
sweep_absorption_1m,-0.043712458135775845,-0.04374181497762286,0.0801241515617046,-0.5459254684767145,8,7,0.25,0.04426148578453634,0.6,0.0005460426179604262,0.08576408505927947,2023
sweep_absorption_1m,-0.20460510542899135,-0.20423224999030742,0.2122896536690705,-0.9620452361219477,5,5,0.08333333333333333,0.05483272054194854,0.3,0.0,0.11283817118622826,2024
sweep_absorption_1m,-0.1009075306338042,-0.10097321436927276,0.15814629125429758,-0.6384798123840216,7,6,0.16666666666666666,0.06686361727785792,0.3,0.0,0.10941720494665289,2025
sweep_absorption_1m,-0.01628879795983995,-0.026079055627060477,0.05041218540806647,-0.5173165062367552,5,4,0.5,0.05823829163497214,0.6,0.001150272730888188,0.06461828756819465,2026
sweep_absorption_2m,-0.1442319245416399,-0.14432346856000333,0.15904595661210807,-0.9074324907988014,6,6,0.25,0.07980973947072274,0.6,0.0005993150684931507,0.11721769904020572,2022
sweep_absorption_2m,-0.0494615006564173,-0.04949461763354723,0.08559157149182262,-0.5782650881491985,8,7,0.3333333333333333,0.044796239835324506,0.6,5.3272450532724505e-05,0.08573116408268737,2023
sweep_absorption_2m,-0.17407149347333717,-0.17374804809822297,0.18524708883411245,-0.9379259301279126,5,5,0.08333333333333333,0.05458220077682557,0.3,0.0,0.11291773157572833,2024
sweep_absorption_2m,-0.04888154101185893,-0.048914279750402856,0.10141394501101941,-0.4823230152923046,7,6,0.4166666666666667,0.06629655467286957,0.6,9.512937595129377e-06,0.10853046214766825,2025
sweep_absorption_2m,-0.017104080632974528,-0.027377495048060863,0.06394585522932406,-0.42813556797198316,5,6,0.75,0.05813711808689084,0.6,0.0015234995212295682,0.06429707827306713,2026
daily_pa_core_only,0.05778404838060358,0.05782486249883889,0.04791670395697456,1.2067787999517054,0,6,0.5,0.05868917121747332,0.15617055449361347,0.0,0.0012976077457384568,2022
daily_pa_core_only,-0.025552619974875457,-0.025569944100284347,0.09060170579650029,-0.2822236499356511,0,9,0.3333333333333333,0.06399015545918925,0.30000000000000004,0.0,0.0031904859720607026,2023
daily_pa_core_only,0.07449406329321584,0.07433601965793146,0.056837801644024744,1.3078623294317062,0,7,0.4166666666666667,0.05990000696737778,0.187936732053617,0.0,0.0017615251317990663,2024
daily_pa_core_only,-0.005850150510924634,-0.005854156817121314,0.05712767862587809,-0.1024749641143209,0,7,0.4166666666666667,0.05605644584855559,0.12885688228690723,0.0,0.0013451021330950063,2025
daily_pa_core_only,0.07933108004043099,0.13069958766317158,0.03504910879431822,3.7290416834895153,0,5,0.75,0.061943993030491334,0.19031951010447862,0.0,0.0013320621928675682,2026
core_plus_sweep_1m,-0.09342261652236261,-0.09348368519134531,0.11115475594831281,-0.8410228099894836,0,7,0.25,0.09558168392954165,0.6588475620449201,0.07767123287671233,0.1190430365824307,2022
core_plus_sweep_1m,-0.06809262305959429,-0.06813776067389676,0.12937145572507147,-0.5266831102117068,0,8,0.5,0.07703694304428906,0.6505461901545042,0.06383751902587519,0.08895457103134013,2023
core_plus_sweep_1m,-0.1452830675511626,-0.14500832319726298,0.22789383357843462,-0.636297704594781,0,10,0.3333333333333333,0.08019645980429929,0.48645351376396007,0.05127314814814815,0.11459969631802733,2024
core_plus_sweep_1m,-0.1061207259618081,-0.10618959878252676,0.17353731910581693,-0.611912177332739,0,10,0.25,0.08665500935029162,0.42621301104316717,0.05615677321156773,0.11076230707974782,2025
core_plus_sweep_1m,0.06197584072550266,0.10158880374932755,0.04932586478114598,2.059544301961397,0,9,0.875,0.08078750413954945,0.75,0.07715393157712792,0.06594676136171648,2026
core_plus_sweep_2m,-0.09453262707485,-0.09459438284751309,0.11745553914386653,-0.8053633190653381,0,7,0.08333333333333333,0.0962487216298871,0.6588475620449201,0.07756278538812786,0.11851530678594414,2022
core_plus_sweep_2m,-0.0736729825936353,-0.07372167101611449,0.13671757187889755,-0.5392260117186405,0,8,0.5,0.07703610722708468,0.6505461901545042,0.07017313546423136,0.08892165005474802,2023
core_plus_sweep_2m,-0.11247422520699601,-0.11225739606944107,0.2031539362859357,-0.5525730789259269,0,11,0.25,0.08005380313977258,0.48645351376396007,0.05052557680631451,0.11467925670752739,2024
core_plus_sweep_2m,-0.05439785077589654,-0.054434177286646235,0.12454455169635292,-0.43706590569581893,0,10,0.3333333333333333,0.08623652383491308,0.6926082526780328,0.05771499238964992,0.10987556428076323,2025
core_plus_sweep_2m,0.06108187617662919,0.10009710597182764,0.047383866771823824,2.1124722989333793,0,6,0.625,0.08100160555456878,0.75,0.07505529569045427,0.06562555206658896,2026
