timestamp,long_event,short_event,sweep_low,sweep_high,close_location,delta_ratio
2022-02-15 16:00:00,False,True,3045.74,3066.56,0.15273775216139607,0.019001298825025513
2022-02-15 16:45:00,False,True,3065.48,3087.39,0.21360109539022673,0.011785212824435445
2022-02-15 17:15:00,False,True,3069.08,3089.38,0.2448275862069069,0.004376553637387011
2022-02-16 23:00:00,True,False,3050.26,3068.36,0.6922651933701551,-0.013036753594891095
2022-02-17 00:30:00,True,False,3043.0,3067.22,0.9909165978530222,-0.06801700197124043
2022-02-17 16:45:00,True,False,3027.41,3082.65,0.676502534395369,-0.046585820806576465
2022-02-18 02:00:00,True,False,2924.93,2962.35,0.6659540352752545,-0.1433243377691216
2022-02-19 00:00:00,True,False,2777.0,2816.0,0.6130769230769193,-0.04810925310708591
2022-02-19 00:15:00,True,False,2760.32,2803.0,0.8479381443299014,-0.005265445569134967
2022-02-19 20:15:00,True,False,2697.9,2731.88,0.9049440847557382,-0.06414935190542584
2022-02-21 11:30:00,False,True,2722.3,2739.98,0.0005656108597151371,0.04300351912952937
2022-02-21 16:15:00,False,True,2742.94,2760.0,0.38980070339977213,0.08224992672687025
2022-02-22 08:15:00,True,False,2552.0,2584.72,0.815403422982885,-0.017521594237736682
2022-02-22 12:00:00,True,False,2507.11,2525.0,0.7020681945220814,-0.010928079021964606
2022-02-23 20:00:00,False,True,2716.0,2739.65,0.15898520084567458,0.004591006156573876
2022-02-23 21:00:00,False,True,2734.0,2749.88,0.39987405541560866,0.014357570106045239
2022-02-24 08:15:00,True,False,2561.7,2591.34,0.7864372469635675,-0.0013066361011927557
2022-02-24 15:45:00,True,False,2301.0,2358.0,0.8949122807017582,-0.02038193663398181
2022-02-27 09:45:00,True,False,2693.0,2711.36,0.9264705882352996,-0.15174882368851644
2022-03-02 12:15:00,False,True,3007.1,3046.0,0.3868894601542454,0.05985854356016135
2022-03-04 22:30:00,True,False,2658.78,2717.35,0.7691651015878428,-0.024414772537766097
2022-03-05 00:15:00,True,False,2646.31,2678.0,0.7156831808141305,-0.08785112120113443
2022-03-05 04:30:00,True,False,2598.3,2616.97,0.8746652383503086,-0.005627107491089319
2022-03-07 08:30:00,True,False,2511.3,2541.32,0.7644903397734788,-0.06880103142669033
2022-03-07 16:45:00,True,False,2485.46,2525.0,0.8869499241274709,-0.08363158058919844
2022-03-08 04:00:00,True,False,2446.48,2468.0,0.6017657992564976,-0.07757452405851889
2022-03-09 09:45:00,False,True,2605.12,2630.0,0.3259646302250841,0.10752079828145782
2022-03-09 10:45:00,False,True,2616.52,2635.95,0.31960885229027736,0.05764479484118541
2022-03-09 16:15:00,False,True,2723.88,2754.78,0.32686084142394434,0.021528745862276794
2022-03-10 14:00:00,True,False,2570.0,2598.42,0.7322308233638245,-0.016509227940524118
2022-03-16 01:00:00,False,True,2598.85,2626.97,0.14153627311522168,0.12663408351246577
2022-03-16 03:30:00,False,True,2645.96,2661.91,0.306583072100309,0.09168946792986957
2022-03-16 04:15:00,False,True,2642.03,2669.0,0.11234705228030285,0.016453047786766158
2022-03-19 04:15:00,False,True,2957.33,2985.59,0.20488322717621793,0.08695942925665287
2022-03-21 01:45:00,True,False,2824.36,2840.59,0.6980899568699885,-0.08707831292181772
2022-03-21 19:30:00,False,True,2912.83,2923.79,0.04653284671534823,0.10261527550593456
2022-03-23 12:45:00,True,False,2917.58,2935.89,0.8279628618241344,-0.03377892876124997
2022-03-25 09:45:00,False,True,3111.84,3151.42,0.3383021728145502,0.13047512451827356
2022-03-28 02:30:00,False,True,3180.0,3190.33,0.17231364956439618,0.05909920922595164
2022-03-28 08:45:00,False,True,3278.9,3344.0,0.23625192012288987,0.052299777970599086
2022-03-28 18:00:00,False,True,3331.51,3375.5,0.1327574448738286,0.1671385270842324
2022-03-29 03:45:00,False,True,3415.54,3433.63,0.36650082918739946,0.0221899837106018
2022-03-29 17:30:00,False,True,3424.0,3446.33,0.07568293775190596,0.08883602349930543
2022-03-31 02:15:00,False,True,3432.5,3448.0,0.359354838709688,0.016630987361084273
2022-04-01 00:45:00,True,False,3282.18,3309.3,0.607669616519167,-0.0194695073325234
2022-04-08 17:00:00,False,True,3290.21,3314.39,0.01406120760960082,0.014825314905926663
2022-04-09 07:15:00,True,False,3174.55,3198.37,0.641897565071375,-0.04107309968859632
2022-04-11 19:45:00,True,False,3026.8,3061.5,0.8063400576368923,-0.04536534447697478
2022-04-12 05:45:00,True,False,2947.0,2986.87,0.6681715575620754,-0.09630465713794306
2022-04-12 21:15:00,False,True,3061.81,3083.89,0.16213768115941754,0.032104586785076966
2022-04-13 23:45:00,False,True,3093.3,3118.0,0.08866396761132049,0.08988064921166773
2022-04-14 22:15:00,True,False,3032.12,3051.56,0.6316872427983624,-0.04844852553310432
2022-04-15 00:45:00,True,False,3001.22,3020.35,0.7208572922112044,-0.11920905530875853
2022-04-15 03:15:00,True,False,2973.8,2991.89,0.9502487562188996,-0.03680929981749129
2022-04-18 08:15:00,True,False,2974.54,2992.5,0.9760579064588065,-0.028383853900875555
2022-04-21 21:00:00,False,True,3159.6,3188.0,0.0771126760563397,0.08859689399499296
2022-04-22 06:45:00,True,False,2932.25,2985.0,0.9372511848341243,-0.07423658593273122
2022-04-25 09:15:00,True,False,2841.0,2862.0,0.6352380952381022,-0.018954738669361974
2022-04-26 08:45:00,False,True,3013.97,3043.17,0.2578767123287716,0.15668995316911039
2022-04-27 00:15:00,True,False,2836.0,2868.29,0.7599876122638585,-0.03630935329566471
2022-04-27 03:45:00,True,False,2808.8,2842.03,0.9106229310863602,-0.057920368879568855
2022-04-28 16:00:00,False,True,2894.21,2941.36,0.12428419936373523,0.11232399476156858
2022-04-28 17:00:00,False,True,2927.68,2944.99,0.15597920277297986,0.018599474588513132
2022-04-29 02:15:00,False,True,2959.56,2981.56,0.0095454545454562,0.017227345835690102
2022-04-30 02:00:00,True,False,2802.74,2831.78,0.6962809917355359,-0.04407290893410922
2022-04-30 03:00:00,True,False,2797.0,2817.71,0.9497827136648981,-0.10484986736116124
2022-04-30 03:45:00,True,False,2781.67,2795.27,0.7441176470588204,-0.06109186344481126
2022-04-30 04:00:00,True,False,2775.6,2794.99,0.915936049510074,-0.10140684901060659
2022-04-30 23:15:00,True,False,2768.0,2806.0,0.8021052631578952,-0.010165941001187792
2022-05-03 06:30:00,False,True,2866.38,2883.37,0.1324308416715732,0.08606953322142363
2022-05-04 04:30:00,True,False,2755.1,2770.62,0.8105670103092746,-0.11551799253645108
2022-05-08 11:00:00,True,False,2521.48,2558.5,0.7936250675310677,-0.05847589896668284
2022-05-09 18:30:00,True,False,2380.0,2441.67,0.6870439435706153,-0.17000457240411712
2022-05-09 23:45:00,True,False,2335.47,2388.0,0.7667999238530373,-0.08588881752178543
2022-05-13 11:30:00,False,True,2085.0,2109.08,0.24958471760798323,0.06586614083025302
2022-05-13 12:00:00,False,True,2085.61,2110.99,0.3814026792750184,0.05797659374246514
2022-05-15 20:15:00,False,True,2079.59,2095.7,0.2315332091868463,0.06313565188178384
2022-05-16 18:15:00,True,False,1973.0,2019.8,0.9829059829059839,-0.1570538094517997
2022-05-19 00:15:00,True,False,1935.35,1957.92,0.865307930881704,-0.006993950814839318
2022-05-20 19:15:00,False,True,2041.0,2058.63,0.1639251276233739,0.06674534941341152
2022-05-20 20:00:00,False,True,2048.51,2064.39,0.33060453400504497,0.04956734877013617
2022-05-21 00:00:00,True,False,1951.02,1962.75,0.774936061381066,-0.053123538902154724
2022-05-22 17:30:00,False,True,1986.37,1996.0,0.2731048805815243,0.1490107741318529
2022-05-23 15:45:00,False,True,2069.06,2083.49,0.05058905058905242,0.030983625146533026
2022-05-23 20:30:00,False,True,2071.2,2089.0,0.1578651685393467,0.026421550547028456
2022-05-24 06:45:00,True,False,1956.78,1977.42,0.8178294573643424,-0.07951362928702785
2022-05-24 17:15:00,True,False,1950.1,1967.66,0.8974943052391706,-0.08255569320100192
2022-05-26 14:30:00,True,False,1908.0,1925.3,0.6560693641618461,-0.16938243054103483
2022-05-26 19:15:00,True,False,1794.0,1834.75,0.7006134969325142,-0.15925824303893685
2022-05-26 19:30:00,True,False,1780.0,1822.48,0.9282015065913382,-0.16434754652801292
2022-05-26 21:30:00,True,False,1730.6,1776.66,0.7752930959617869,-0.047619693387844164
2022-05-28 07:45:00,True,False,1701.1,1728.0,0.7843866171003742,-0.1328653139859052
2022-05-28 23:45:00,False,True,1791.19,1809.59,0.31250000000000233,0.01872098693409505
2022-05-29 21:15:00,False,True,1809.33,1829.0,0.03050330452466366,0.08184495384418564
2022-05-30 12:00:00,False,True,1876.0,1892.98,0.1996466431095463,0.11071476629161296
2022-05-30 13:45:00,False,True,1878.0,1897.0,0.3757894736842158,0.11438070098535032
2022-05-30 14:30:00,False,True,1896.54,1918.0,0.106244175209691,0.05751130542015634
2022-05-31 01:00:00,False,True,1912.66,1941.0,0.2275935074100154,0.09816036458697441
2022-06-02 01:15:00,True,False,1840.0,1870.0,0.8333333333333334,-0.3919631149100552
2022-06-02 02:45:00,True,False,1825.0,1859.99,0.6621891969134057,-0.06191161283899083
2022-06-02 03:15:00,True,False,1805.63,1822.27,0.9002403846153789,-0.0027335778750008895
2022-06-02 04:45:00,True,False,1760.0,1785.54,0.712216131558343,-0.0047723391125203424
2022-06-06 00:15:00,False,True,1808.0,1825.0,0.39647058823529463,0.03620080912946832
2022-06-06 02:15:00,False,True,1820.5,1830.86,0.17567567567567122,0.04027200749990277
2022-06-06 12:00:00,False,True,1872.95,1885.0,0.3892116182572674,0.17506723683380815
2022-06-06 13:15:00,False,True,1879.12,1888.53,0.010626992561119613,0.08056201641575765
2022-06-06 16:45:00,False,True,1898.94,1906.0,0.20538243626063127,0.05130497248174092
2022-06-06 17:30:00,False,True,1899.39,1911.71,0.1680194805194762,0.04592410506909128
2022-06-06 19:15:00,False,True,1903.41,1917.33,0.12931034482758438,0.0105016521484143
2022-06-10 08:30:00,True,False,1741.99,1778.11,0.8258582502768554,-0.12698491593628053
2022-06-11 23:15:00,True,False,1503.35,1533.85,0.709180327868856,-0.06845717105036707
2022-06-13 16:30:00,True,False,1243.2,1276.99,0.7336490085824205,-0.02111588989780686
2022-06-13 23:00:00,True,False,1163.27,1203.32,0.7225967540574304,-0.0017530142874853975
2022-06-14 09:15:00,True,False,1154.0,1188.64,0.7000577367205523,-0.012894522834898316
2022-06-15 13:45:00,True,False,1091.28,1129.91,0.7165415480196734,-0.030418749468812494
2022-06-15 16:30:00,True,False,1042.04,1066.7,0.6196269261962661,-0.008248638713297767
2022-06-16 06:00:00,False,True,1213.45,1252.31,0.3401955738548652,0.12306611108144774
2022-06-19 01:00:00,True,False,965.55,991.29,0.6507381507381506,-0.015332566773042197
2022-06-19 02:15:00,True,False,951.0,964.3,0.6654135338345905,-0.03021917873433547
2022-06-19 04:15:00,True,False,878.73,926.4,0.7230962869729401,-0.05711044888271551
2022-06-20 05:00:00,False,True,1135.01,1160.0,0.24969987995198106,0.032188546215804595
2022-06-21 22:45:00,False,True,1177.94,1195.0,0.348182883939043,0.15029239422033722
2022-06-22 15:15:00,True,False,1065.21,1080.74,0.9529942047649698,-0.0467036979808178
2022-06-23 20:45:00,False,True,1117.0,1133.93,0.06615475487299981,0.10056570814225202
2022-06-24 06:45:00,False,True,1142.9,1155.77,0.17404817404817624,0.031073397215677444
2022-06-24 08:30:00,False,True,1141.56,1160.19,0.1765968867418113,0.0886646910730636
2022-06-24 10:45:00,False,True,1156.87,1168.0,0.18059299191376446,0.02034127414937209
2022-06-25 03:45:00,False,True,1216.21,1238.3,0.2983250339520119,0.17693660195344174
2022-06-25 06:30:00,False,True,1229.39,1247.0,0.19023282226007543,0.0383982365906655
2022-06-26 00:15:00,True,False,1180.02,1189.26,0.7694805194805325,-0.03160175407453796
2022-06-26 20:15:00,False,True,1266.67,1283.0,0.2725045927740256,0.10548491460478633
2022-06-27 22:15:00,True,False,1171.0,1188.81,0.7069062324536752,-0.0315206108187693
2022-06-29 07:15:00,True,False,1142.32,1150.59,0.7460701330108932,-0.04083910462846416
2022-06-29 08:00:00,True,False,1136.0,1145.44,0.8961864406779648,-0.02185023722055466
2022-06-29 08:15:00,True,False,1132.51,1146.83,0.8645251396648159,-0.0931392277942688
2022-06-29 14:00:00,True,False,1125.0,1137.0,0.6583333333333409,-0.0858592857635879
2022-06-29 14:30:00,True,False,1122.0,1133.08,0.967509025270767,-0.09067382715858875
2022-06-30 01:30:00,True,False,1087.17,1096.53,0.6858974358974267,-0.005967847371211715
2022-06-30 09:45:00,True,False,1076.0,1089.5,0.950370370370365,-0.03590486586405617
2022-06-30 16:15:00,True,False,1046.0,1057.84,0.625000000000012,-0.15084769809552087
2022-06-30 16:30:00,True,False,1044.11,1055.0,0.8154269972451816,-0.0762804428823903
2022-06-30 17:00:00,True,False,1041.01,1053.0,0.7155963302752227,-0.1299264789449149
2022-07-01 08:45:00,False,True,1088.01,1119.0,0.14294933849629113,0.016088119493401377
2022-07-03 13:15:00,False,True,1071.29,1089.0,0.05420666290231702,0.03261535235494178
2022-07-04 20:15:00,False,True,1100.92,1111.21,0.2759961127307996,0.09489898393916074
2022-07-04 20:30:00,False,True,1103.11,1114.98,0.0926705981465986,0.1723142001708434
2022-07-05 06:00:00,False,True,1126.59,1147.69,0.39952606635071136,0.11700238518641433
2022-07-05 06:45:00,False,True,1135.16,1149.99,0.3074848280512453,0.04885942681329244
2022-07-05 08:00:00,False,True,1149.35,1160.87,0.11458333333334772,0.02242954613712504
2022-07-10 10:45:00,True,False,1181.0,1193.73,0.6684996072270211,-0.024755494858708718
2022-07-10 19:00:00,True,False,1175.4,1184.77,0.7950907150480154,-0.09724182254129254
2022-07-12 06:30:00,True,False,1101.3,1111.46,0.6811023622047261,-0.020085334170918717
2022-07-13 03:45:00,True,False,1033.0,1042.46,0.7505285412262032,-0.04996915396958193
2022-07-14 08:15:00,False,True,1112.89,1123.98,0.13886384129846482,0.03835541643886021
2022-07-14 09:30:00,False,True,1114.56,1126.93,0.1164106709781763,0.052206801074641415
2022-07-15 00:15:00,False,True,1134.43,1150.0,0.2594733461785472,0.020061952547689065
2022-07-15 02:15:00,False,True,1190.59,1206.46,0.2797731568998123,0.008174158769578495
2022-07-15 03:45:00,False,True,1196.67,1215.2,0.08634646519157643,0.03924464047955373
2022-07-15 10:15:00,False,True,1208.09,1223.52,0.3279325988334512,0.02276210124238966
2022-07-15 19:30:00,False,True,1218.15,1229.99,0.39611486486485303,0.0008175583009791897
2022-07-15 21:00:00,False,True,1221.71,1237.0,0.3636363636363609,0.05892578528132048
2022-07-18 14:45:00,False,True,1434.01,1470.98,0.39626724371111927,0.07431436856721481
2022-07-18 18:45:00,False,True,1482.35,1512.0,0.17436762225969837,0.022505880174863956
2022-07-20 19:15:00,False,True,1586.96,1616.61,0.3160202360876875,0.05522967007134565
2022-07-20 20:15:00,False,True,1599.22,1619.3,0.3500996015936254,0.03921846231708664
2022-07-20 21:45:00,False,True,1594.48,1622.1,0.27661115133960545,0.011213095010426846
2022-07-23 20:15:00,True,False,1501.0,1525.03,0.81647940074906,-0.05784866217924451
2022-07-24 01:30:00,True,False,1492.0,1512.73,0.7467438494934879,-0.1044213574543679
2022-07-24 02:15:00,True,False,1487.24,1509.11,0.9670781893004206,-0.010280800823608527
2022-07-25 10:15:00,True,False,1529.0,1545.5,0.6951515151515169,-0.10258996689897863
2022-07-25 12:00:00,True,False,1498.22,1514.0,0.865652724968321,-0.07101281946051066
2022-07-26 03:45:00,True,False,1453.99,1477.98,0.6832013338891244,-0.07011378016866718
2022-07-26 08:45:00,True,False,1413.98,1433.47,0.7239610056439145,-0.03148822488130562
2022-07-26 11:15:00,True,False,1400.0,1420.01,0.7776111944027962,-0.21770456588207343
2022-07-26 20:00:00,True,False,1382.0,1414.97,0.7330906885047028,-0.12345053037423666
2022-07-28 05:00:00,False,True,1600.0,1615.0,0.09533333333333757,0.05183126771135592
2022-07-28 08:00:00,False,True,1629.51,1646.2,0.3834631515877813,0.054070863638921614
2022-07-29 00:15:00,False,True,1721.63,1736.11,0.20649171270717023,0.004095759567020133
2022-07-29 04:45:00,False,True,1734.63,1785.98,0.26543330087633704,0.10881930429072881
2022-08-01 21:45:00,True,False,1636.0,1657.93,0.8928408572731359,-0.014818290870298541
2022-08-02 04:15:00,True,False,1608.0,1626.14,0.7364939360529121,-0.1543110144333527
2022-08-02 18:00:00,True,False,1557.0,1575.74,0.7187833511205988,-0.04504181915012151
2022-08-03 01:15:00,False,True,1664.04,1678.0,0.28510028653295183,0.0399231722923535
2022-08-03 20:30:00,False,True,1666.62,1685.0,0.08052230685527799,0.13071297507746893
2022-08-04 19:30:00,True,False,1606.3,1619.87,0.9196757553426733,-0.012470362662111375
2022-08-06 08:30:00,False,True,1732.0,1749.31,0.3899480069324102,0.1308044897244193
2022-08-08 04:30:00,False,True,1711.94,1726.25,0.39482879105519814,0.38747313917115456
2022-08-08 05:15:00,False,True,1720.48,1730.69,0.17238001958863708,0.21746857218639376
2022-08-08 14:45:00,False,True,1727.88,1742.88,0.20799999999999272,0.06748465666124422
2022-08-09 19:15:00,True,False,1711.1,1723.0,0.6478991596638637,-0.013180523437503382
2022-08-09 20:00:00,True,False,1692.0,1708.0,0.7643750000000011,-0.05950958036323514
2022-08-10 23:00:00,False,True,1837.03,1855.0,0.3600445186421824,0.08346481845999511
2022-08-11 05:45:00,False,True,1848.17,1888.0,0.083103188551342,0.031799267136088286
2022-08-11 20:30:00,False,True,1918.3,1936.0,0.29378531073446507,0.044748991659246076
2022-08-11 20:45:00,False,True,1910.3,1945.0,0.31786743515850024,0.007412649670706976
2022-08-12 19:45:00,True,False,1852.0,1868.86,0.7384341637010747,-0.002372741642991485
2022-08-14 16:00:00,False,True,2012.23,2031.54,0.2345934748834793,0.023555273021526515
2022-08-15 16:30:00,True,False,1875.51,1903.0,0.9268825027282652,-0.010266261770390155
2022-08-17 03:00:00,True,False,1852.0,1875.82,0.7993282955499587,-0.08543599525657013
2022-08-17 22:00:00,True,False,1819.09,1839.73,0.773740310077517,-0.028633106138164645
2022-08-19 20:45:00,True,False,1675.0,1703.32,0.8802966101694958,-0.02887441270446802
2022-08-21 03:45:00,True,False,1550.0,1571.8,0.671559633027529,-0.07647304202629189
2022-08-22 05:00:00,False,True,1616.11,1640.99,0.0012057877813585192,0.06504714820810234
2022-08-25 00:15:00,False,True,1680.26,1693.9,0.13049853372433723,0.061834105127978524
2022-08-25 16:15:00,False,True,1707.2,1716.48,0.3017241379310305,0.12622790114305746
2022-08-25 20:15:00,False,True,1707.43,1717.53,0.045544554455449554,0.1129447708804746
2022-08-27 08:00:00,True,False,1485.52,1509.66,0.9022369511184707,-0.018586217398550358
2022-08-28 10:45:00,False,True,1500.18,1512.28,0.0,0.024651324914914976
2022-08-29 07:15:00,True,False,1453.0,1465.36,0.6440129449838269,-0.09735902599998394
2022-08-29 22:30:00,False,True,1511.72,1531.81,0.3379790940766546,0.04417790181524959
2022-08-30 04:30:00,False,True,1537.5,1553.2,0.18280254777069316,0.015447199426350757
2022-08-30 15:45:00,False,True,1589.06,1603.24,0.27150916784203943,0.04474021554321668
2022-08-31 12:45:00,False,True,1604.27,1620.04,0.39505389980976696,0.11487283523479898
2022-09-02 05:30:00,False,True,1581.42,1595.88,0.03526970954356775,0.0930454553755497
2022-09-02 12:30:00,False,True,1594.13,1611.57,0.3767201834862386,0.08046482827706747
2022-09-02 22:45:00,False,True,1636.58,1649.24,0.353080568720379,0.09281743300339358
2022-09-04 20:15:00,False,True,1556.01,1584.0,0.052518756698821965,0.0015384167564910446
2022-09-05 08:15:00,False,True,1576.21,1595.0,0.28419372006385996,0.1468099737401562
2022-09-06 15:00:00,False,True,1661.68,1679.0,0.2476905311778279,0.03423529874150135
2022-09-06 19:30:00,False,True,1661.0,1679.55,0.1956873315363945,0.09706782976525062
2022-09-07 02:00:00,True,False,1572.0,1594.8,0.6842105263157868,-0.04937835609116735
2022-09-07 03:45:00,True,False,1562.36,1583.56,0.8886792452830238,-0.028014437841550752
2022-09-08 04:45:00,False,True,1631.3,1653.16,0.33440073193046216,0.04240858627855215
2022-09-08 05:00:00,False,True,1638.51,1655.16,0.09189189189188975,0.07830763736870515
2022-09-09 13:00:00,False,True,1692.74,1705.27,0.25299281723863365,0.024388950142118428
2022-09-09 13:45:00,False,True,1703.68,1717.17,0.3157894736842096,0.11117463749769137
2022-09-12 01:45:00,False,True,1772.09,1790.0,0.1395868230039078,0.08266829790603834
2022-09-12 11:45:00,True,False,1711.78,1726.41,0.7949419002050596,-0.0019004614339819584
2022-09-13 22:15:00,True,False,1590.52,1612.33,0.9399358092618089,-0.040381084515101306
2022-09-14 03:15:00,True,False,1567.19,1589.68,0.6238328145842582,-0.01767384502835919
2022-09-14 08:30:00,True,False,1550.0,1576.54,0.6763376036171842,-0.11481362253544233
2022-09-15 08:30:00,False,True,1629.26,1643.69,0.2674982674982594,0.016489352190252986
2022-09-16 08:30:00,True,False,1445.66,1475.96,0.9798679867986756,-0.07972632211456618
2022-09-16 16:45:00,True,False,1440.49,1464.91,0.6347256347256328,-0.07397166852032902
2022-09-18 01:15:00,False,True,1463.54,1475.6,0.3283582089552284,0.05346571076346656
2022-09-18 02:15:00,False,True,1467.59,1475.78,0.05982905982906054,0.009868144698013321
2022-09-18 22:30:00,True,False,1412.15,1431.67,0.6582991803278648,-0.05711255393275536
2022-09-18 23:00:00,True,False,1409.64,1422.88,0.8043806646525571,-0.06650090378916103
2022-09-19 01:15:00,True,False,1381.16,1398.37,0.6641487507263197,-0.04139299820998501
2022-09-19 02:30:00,True,False,1366.07,1381.2,0.8962326503635212,-0.027880880134035214
2022-09-22 06:30:00,True,False,1218.35,1234.88,0.8802177858439205,-0.007535542545279139
2022-09-23 04:00:00,False,True,1322.71,1336.97,0.0813464235624022,0.04416925391351085
2022-09-26 06:15:00,True,False,1267.08,1291.18,0.9991701244813286,-0.002875570566579512
2022-09-27 03:45:00,False,True,1327.5,1341.73,0.2480674631061116,0.10583578493513383
2022-09-27 12:00:00,False,True,1382.49,1390.0,0.38215712383487277,0.008629766220929124
2022-09-28 02:30:00,True,False,1303.56,1312.71,0.9530054644808679,-0.019926030230659336
2022-09-28 18:15:00,True,False,1251.28,1283.93,0.8486983154670737,-0.030028785142764372
2022-09-29 04:00:00,False,True,1332.64,1343.96,0.10689045936394133,0.07740748130057493
2022-09-30 08:45:00,False,True,1327.33,1352.69,0.07768138801261898,0.08151363531946644
2022-10-03 08:15:00,True,False,1262.33,1278.39,0.9427148194271443,-0.11555810476589023
2022-10-04 08:30:00,False,True,1323.72,1331.31,0.22529644268775426,0.1584206726866488
2022-10-04 12:45:00,False,True,1327.2,1337.99,0.17330861909174208,0.21167601030501826
2022-10-04 15:30:00,False,True,1343.0,1348.07,0.3944773175542456,0.04712771593847835
