side,available_time,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,notional,stop_fraction,gross_underlying_return,net_account_contribution,exit_reason
short,2023-01-21 05:15:00,2023-01-21 05:16:00,2023-01-21 06:21:00,1638.69,1659.89,1652.6,1610.8700000000003,0.3,0.008488487755463117,-0.012937163221841796,-0.0041811489665525385,stop
short,2023-01-28 04:15:00,2023-01-28 04:16:00,2023-01-28 06:11:00,1611.58,1591.16,1622.14,1590.4599999999996,0.3,0.006552575733131568,0.012670795120316658,0.0035012385360949972,target
long,2023-01-30 18:00:00,2023-01-30 18:01:00,2023-01-30 18:05:00,1585.64,1587.56,1581.7,1593.5200000000002,0.3,0.002484801089780817,0.0012108675361366394,6.326026084099186e-05,stop
long,2023-01-30 18:15:00,2023-01-30 18:16:00,2023-01-30 18:53:00,1592.33,1577.85,1580.25,1616.4899999999998,0.3,0.007586367147513347,-0.009093592408608742,-0.0030280777225826223,stop
short,2023-02-01 00:45:00,2023-02-01 00:46:00,2023-02-01 05:18:00,1592.57,1565.53,1606.0,1565.7099999999998,0.3,0.008432910327332592,0.01697884551385498,0.004793653654156494,target
short,2023-02-02 04:15:00,2023-02-02 04:16:00,2023-02-02 04:28:00,1617.84,1629.85,1630.0,1593.5199999999998,0.3,0.007516194432082334,-0.007423478217870816,-0.0025270434653612444,stop
short,2023-02-02 06:30:00,2023-02-02 06:31:00,2023-02-02 08:24:00,1642.57,1651.15,1649.0,1629.7099999999998,0.3,0.003914597246997123,-0.005223521676397391,-0.0018670565029192173,stop
short,2023-02-02 08:30:00,2023-02-02 08:31:00,2023-02-02 08:34:00,1650.77,1653.01,1657.0,1638.31,0.3,0.003773996377448111,-0.0013569425177342165,-0.0007070827553202649,stop
short,2023-02-03 02:30:00,2023-02-03 02:31:00,2023-02-03 05:31:00,1700.76,1656.47,1720.0,1662.28,0.3,0.011312589665796473,0.026041299183894195,0.007512389755168258,target
long,2023-02-06 01:30:00,2023-02-06 01:31:00,2023-02-06 01:40:00,1636.69,1625.69,1626.13,1657.81,0.3,0.006452046508501882,-0.006720881779689547,-0.0023162645339068638,stop
long,2023-02-06 02:15:00,2023-02-06 02:16:00,2023-02-06 03:29:00,1624.24,1616.99,1612.23,1648.26,0.3,0.0073942274540708215,-0.004463626065113524,-0.0016390878195340572,stop
long,2023-02-06 03:30:00,2023-02-06 03:31:00,2023-02-06 06:49:00,1618.83,1639.46,1608.0,1640.4899999999998,0.3,0.0066900168640313855,0.01274377173637764,0.003523131520913292,target
short,2023-02-07 00:30:00,2023-02-07 00:31:00,2023-02-07 00:39:00,1653.4,1641.96,1659.0,1642.2000000000003,0.3,0.003386960203217557,0.006919075843715983,0.001775722753114795,target
long,2023-02-07 07:30:00,2023-02-07 07:31:00,2023-02-07 08:11:00,1609.66,1619.0,1605.0,1618.9800000000002,0.3,0.002895021308847882,0.005802467601853767,0.00144074028055613,target
short,2023-02-08 09:15:00,2023-02-08 09:16:00,2023-02-08 16:32:00,1689.46,1673.98,1698.6,1671.1800000000003,0.3,0.005410012666769188,0.009162691037372883,0.0024488073112118648,target
long,2023-02-14 00:45:00,2023-02-14 00:46:00,2023-02-14 07:30:00,1476.39,1508.13,1460.03,1509.1100000000004,0.3,0.01108108291169686,0.021498384573181983,0.006149515371954595,target
long,2023-02-17 08:15:00,2023-02-17 08:16:00,2023-02-17 17:02:00,1645.2,1669.87,1631.0,1673.6000000000001,0.3,0.008631169462679337,0.01499513736931668,0.004198541210795004,target
short,2023-02-18 04:30:00,2023-02-18 04:31:00,2023-02-18 06:00:00,1713.69,1693.19,1722.76,1695.5500000000002,0.3,0.005292672537039918,0.011962490298712103,0.0032887470896136306,target
short,2023-02-19 23:30:00,2023-02-19 23:31:00,2023-02-20 00:16:00,1706.74,1718.41,1726.84,1666.5400000000002,0.3,0.011776837714004423,-0.006837596822011571,-0.002351279046603471,stop
short,2023-02-20 00:30:00,2023-02-20 00:31:00,2023-02-20 01:09:00,1714.7,1687.73,1728.0,1688.1000000000001,0.3,0.007756458855776494,0.015728698897766402,0.004418609669329921,target
long,2023-02-20 09:30:00,2023-02-20 09:31:00,2023-02-20 10:15:00,1659.18,1675.21,1650.81,1675.9200000000003,0.3,0.005044660615484828,0.009661399004327498,0.0025984197012982493,target
long,2023-02-21 22:00:00,2023-02-21 22:01:00,2023-02-21 23:16:00,1670.9,1663.12,1662.49,1687.7200000000003,0.3,0.005033215632294022,-0.0046561733197678645,-0.0016968519959303593,stop
long,2023-02-21 23:30:00,2023-02-21 23:31:00,2023-02-22 00:36:00,1667.41,1660.37,1658.0,1686.2300000000002,0.3,0.005643483006579114,-0.004222116935846731,-0.0015666350807540194,stop
long,2023-02-22 00:45:00,2023-02-22 00:46:00,2023-02-22 02:04:00,1663.61,1680.59,1655.13,1680.5699999999995,0.3,0.005097348537217131,0.01020671912287141,0.002762015736861423,target
long,2023-02-22 10:45:00,2023-02-22 10:46:00,2023-02-22 22:46:00,1641.17,1637.09,1621.34,1680.8300000000004,0.3,0.012082843337375259,-0.0024860313069335893,-0.0010458093920800767,time
long,2023-02-23 00:30:00,2023-02-23 00:31:00,2023-02-23 00:51:00,1607.32,1605.68,1603.0,1615.9599999999998,0.3,0.0026877037553193744,-0.0010203319811860068,-0.000606099594355802,stop
long,2023-02-23 01:00:00,2023-02-23 01:01:00,2023-02-23 07:00:00,1605.77,1634.73,1592.47,1632.37,0.3,0.008282630762811582,0.01803496142037786,0.005110488426113358,target
short,2023-02-23 11:15:00,2023-02-23 11:16:00,2023-02-23 14:39:00,1672.84,1661.09,1678.8,1660.9199999999998,0.3,0.0035628033762942282,0.007023983166351888,0.0018071949499055663,target
long,2023-02-26 05:00:00,2023-02-26 05:01:00,2023-02-26 10:47:00,1570.69,1599.0,1556.66,1598.75,0.3,0.008932380036799097,0.0180239257905761,0.00510717773717283,target
long,2023-02-28 04:15:00,2023-02-28 04:16:00,2023-02-28 06:54:00,1615.06,1632.69,1606.5,1632.1799999999998,0.3,0.005300112689311819,0.010916003120627238,0.0029748009361881714,target
long,2023-03-01 09:00:00,2023-03-01 09:01:00,2023-03-01 09:31:00,1599.2,1611.18,1593.3,1611.0000000000002,0.3,0.0036893446723362247,0.007491245622811338,0.0019473736868434012,target
short,2023-03-01 17:00:00,2023-03-01 17:01:00,2023-03-02 03:52:00,1658.88,1634.12,1671.21,1634.2200000000003,0.3,0.0074327256944444,0.014925733024691468,0.00417771990740744,target
short,2023-03-07 11:15:00,2023-03-07 11:16:00,2023-03-07 23:01:00,1575.33,1536.6,1584.8,1556.3899999999999,0.3,0.006011438873125013,0.024585324979528145,0.007075597493858443,target
long,2023-03-07 22:45:00,2023-03-07 22:46:00,2023-03-07 23:01:00,1565.18,1536.6,1556.8,1581.9400000000003,0.3,0.005354016790401174,-0.018259880652704563,-0.005777964195811369,stop
long,2023-03-10 03:45:00,2023-03-10 03:46:00,2023-03-10 03:49:00,1492.73,1487.58,1487.3,1503.5900000000001,0.3,0.0036376303819177372,-0.0034500545979514463,-0.0013350163793854337,stop
long,2023-03-10 04:00:00,2023-03-10 04:01:00,2023-03-10 04:13:00,1487.33,1481.49,1479.7,1502.5899999999997,0.3,0.0051299980501972545,-0.003926499162929531,-0.0014779497488788592,stop
long,2023-03-15 19:45:00,2023-03-15 19:46:00,2023-03-15 22:31:00,1669.8,1655.26,1650.0,1709.3999999999999,0.3,0.011857707509881396,-0.008707629656246274,-0.002912288896873882,stop
short,2023-03-17 18:15:00,2023-03-17 18:16:00,2023-03-17 18:24:00,1723.43,1735.87,1734.99,1700.3100000000002,0.3,0.006707554121722348,-0.007218163778047071,-0.002465449133414121,stop
short,2023-03-17 19:15:00,2023-03-17 19:16:00,2023-03-17 19:43:00,1740.0,1752.1,1749.81,1720.38,0.3,0.005637931034482727,-0.00695402298850567,-0.002386206896551701,stop
short,2023-03-18 21:00:00,2023-03-18 21:01:00,2023-03-18 23:35:00,1826.13,1787.8,1845.0,1788.3900000000003,0.3,0.010333327857271875,0.02098974333700243,0.005996923001100729,target
short,2023-03-20 01:00:00,2023-03-20 01:01:00,2023-03-20 03:15:00,1812.25,1834.32,1833.99,1768.77,0.3,0.011996137398261834,-0.012178231480204138,-0.003953469444061241,stop
long,2023-03-20 09:15:00,2023-03-20 09:16:00,2023-03-20 10:39:00,1776.18,1762.25,1761.31,1805.9200000000003,0.3,0.008371899244446012,-0.007842673602900696,-0.0026528020808702086,stop
long,2023-03-20 11:45:00,2023-03-20 11:46:00,2023-03-20 12:03:00,1750.61,1738.78,1742.05,1767.7299999999998,0.3,0.0048897241532951064,-0.006757644478210367,-0.00232729334346311,stop
long,2023-03-20 12:15:00,2023-03-20 12:16:00,2023-03-20 15:42:00,1751.16,1781.26,1736.0,1781.4800000000002,0.3,0.00865711870988378,0.017188606409465734,0.00485658192283972,target
short,2023-03-21 22:15:00,2023-03-21 22:16:00,2023-03-22 10:16:00,1812.0,1798.32,1836.2,1763.6,0.3,0.013355408388520996,0.0075496688741721885,0.0019649006622516566,time
long,2023-03-23 02:45:00,2023-03-23 02:46:00,2023-03-23 03:05:00,1784.01,1743.51,1750.51,1851.01,0.2662701492537313,0.018777921648421254,-0.022701666470479442,-0.006311046268656721,stop
short,2023-03-23 23:30:00,2023-03-23 23:31:00,2023-03-24 02:57:00,1837.54,1799.0,1858.88,1794.8599999999997,0.3,0.011613352634500553,0.020973693089674228,0.0059921079269022685,target
long,2023-03-26 03:45:00,2023-03-26 03:46:00,2023-03-26 03:49:00,1726.33,1718.31,1720.0,1738.9899999999998,0.3,0.0036667381091679617,-0.004645693465328171,-0.0016937080395984512,stop
short,2023-03-26 17:00:00,2023-03-26 17:01:00,2023-03-26 21:39:00,1775.89,1793.64,1788.99,1749.6900000000003,0.3,0.007376583009082718,-0.009994988428337237,-0.003298496528501171,stop
short,2023-03-29 12:45:00,2023-03-29 12:46:00,2023-03-29 14:28:00,1792.12,1804.39,1799.0,1778.3599999999997,0.3,0.0038390286364752974,-0.006846639733946613,-0.002353991920183984,stop
short,2023-03-29 16:45:00,2023-03-29 16:46:00,2023-03-29 22:30:00,1819.0,1804.61,1828.45,1800.1,0.3,0.005195162177020366,0.007910940076965467,0.00207328202308964,target
short,2023-03-31 22:30:00,2023-03-31 22:31:00,2023-04-01 10:31:00,1835.59,1829.0,1847.08,1812.61,0.3,0.0062595677684014455,0.0035901263354016777,0.0007770379006205033,time
long,2023-04-03 00:45:00,2023-04-03 00:46:00,2023-04-03 03:39:00,1793.6,1785.43,1785.0,1810.7999999999997,0.3,0.004794826048171225,-0.004555084745762605,-0.0016665254237287815,stop
short,2023-04-03 22:00:00,2023-04-03 22:01:00,2023-04-04 02:37:00,1810.99,1829.99,1823.0,1786.97,0.3,0.006631731815194998,-0.010491499124788195,-0.0034474497374364583,stop
short,2023-04-04 03:00:00,2023-04-04 03:01:00,2023-04-04 03:09:00,1837.2,1829.39,1840.27,1831.0600000000002,0.3,0.0016710211190942392,0.004251034182451541,0.0009753102547354622,target
short,2023-04-04 21:15:00,2023-04-04 21:16:00,2023-04-05 08:33:00,1874.07,1904.34,1895.0,1832.2099999999998,0.3,0.01116820609689076,-0.01615201139765321,-0.005145603419295963,stop
short,2023-04-05 09:45:00,2023-04-05 09:46:00,2023-04-05 20:49:00,1914.87,1943.25,1929.0,1886.6099999999997,0.3,0.0073790910087891655,-0.014820849457143348,-0.004746254837143004,stop
short,2023-04-05 21:00:00,2023-04-05 21:01:00,2023-04-06 09:01:00,1919.87,1896.1,1947.0,1865.6099999999997,0.3,0.014131165130972467,0.012381046633365811,0.003414313990009743,time
long,2023-04-06 16:15:00,2023-04-06 16:16:00,2023-04-06 18:02:00,1880.13,1868.36,1867.0,1906.3900000000003,0.3,0.006983559647471243,-0.006260205411328101,-0.0021780616233984303,stop
long,2023-04-06 18:45:00,2023-04-06 18:46:00,2023-04-06 20:31:00,1861.05,1867.23,1854.0,1875.1499999999999,0.3,0.003788184089626799,0.0033207060530346943,0.0006962118159104084,target
short,2023-04-10 06:00:00,2023-04-10 06:01:00,2023-04-10 06:02:00,1871.26,1872.47,1873.0,1867.78,0.3,0.0009298547502752205,-0.0006466231309385506,-0.0004939869392815651,stop
short,2023-04-11 08:45:00,2023-04-11 08:46:00,2023-04-11 09:54:00,1916.29,1924.68,1926.0,1896.87,0.3,0.005067082748435798,-0.004378251725991378,-0.0016134755177974133,stop
long,2023-04-12 10:00:00,2023-04-12 10:01:00,2023-04-12 10:15:00,1885.67,1875.01,1875.88,1905.25,0.3,0.005191788595035167,-0.005653163066708378,-0.001995948920012513,stop
short,2023-04-12 23:00:00,2023-04-12 23:01:00,2023-04-13 03:30:00,1920.64,1896.42,1932.96,1896.0000000000002,0.3,0.006414528490503132,0.012610379873375543,0.003483113962012663,target
short,2023-04-13 17:30:00,2023-04-13 17:31:00,2023-04-13 20:22:00,1988.69,1998.63,1998.0,1970.0700000000002,0.3,0.004681473733965547,-0.004998265189647411,-0.001799479556894223,stop
short,2023-04-13 20:30:00,2023-04-13 20:31:00,2023-04-13 20:41:00,1993.98,2003.66,2008.13,1965.6799999999998,0.3,0.0070963600437316775,-0.004854612383273782,-0.0017563837149821345,stop
short,2023-04-14 02:30:00,2023-04-14 02:31:00,2023-04-14 03:13:00,2011.89,2019.35,2020.0,1995.6700000000003,0.3,0.00403103549398819,-0.0037079562003885513,-0.0014123868601165653,stop
short,2023-04-17 03:15:00,2023-04-17 03:16:00,2023-04-17 04:03:00,2129.89,2104.77,2146.0,2097.6699999999996,0.3,0.007563770898966674,0.011794036311734368,0.0032382108935203103,target
long,2023-04-18 09:30:00,2023-04-18 09:31:00,2023-04-18 19:33:00,2070.66,2114.39,2050.0,2111.9799999999996,0.3,0.009977495098181187,0.0211188703118812,0.00603566109356436,target
short,2023-04-18 14:45:00,2023-04-18 14:46:00,2023-04-18 15:01:00,2100.02,2107.91,2108.0,2084.06,0.3,0.003799963809868486,-0.0037571070751707403,-0.001427132122551222,stop
short,2023-04-18 15:15:00,2023-04-18 15:16:00,2023-04-18 19:33:00,2101.67,2114.39,2111.82,2081.37,0.3,0.004829492736728455,-0.006052329813909685,-0.0021156989441729053,stop
long,2023-04-21 20:15:00,2023-04-21 20:16:00,2023-04-22 01:18:00,1906.63,1886.58,1890.19,1939.5100000000002,0.3,0.008622543440520738,-0.010515936495282374,-0.0034547809485847123,stop
long,2023-04-22 01:45:00,2023-04-22 01:46:00,2023-04-22 03:05:00,1887.16,1870.25,1872.04,1917.4000000000003,0.3,0.008012039254753236,-0.008960554483986582,-0.0029881663451959747,stop
long,2023-04-22 04:15:00,2023-04-22 04:16:00,2023-04-22 16:16:00,1844.73,1851.26,1823.5,1887.19,0.3,0.011508459232516421,0.003539813414429105,0.0007619440243287316,time
long,2023-04-24 15:30:00,2023-04-24 15:31:00,2023-04-24 21:39:00,1839.73,1864.9,1826.0,1867.19,0.3,0.007463051643447689,0.013681355416284013,0.003804406624885204,target
short,2023-04-26 06:15:00,2023-04-26 06:16:00,2023-04-26 08:27:00,1869.28,1878.24,1877.97,1851.8999999999999,0.3,0.004648848754600731,-0.004793289394847244,-0.001737986818454173,stop
short,2023-04-29 22:45:00,2023-04-29 22:46:00,2023-04-29 23:49:00,1913.88,1906.28,1918.0,1905.6400000000003,0.3,0.0021526950488013306,0.003970990866721036,0.0008912972600163109,target
long,2023-05-01 10:00:00,2023-05-01 10:01:00,2023-05-01 22:01:00,1835.18,1840.51,1821.87,1861.8000000000004,0.3,0.007252694558572005,0.00290434725748967,0.0005713041772469011,time
long,2023-05-02 00:30:00,2023-05-02 00:31:00,2023-05-02 03:16:00,1830.91,1810.57,1820.78,1851.1700000000003,0.3,0.00553276785860589,-0.01110922983652951,-0.003632768950958853,stop
long,2023-05-02 03:30:00,2023-05-02 03:31:00,2023-05-02 05:00:00,1821.92,1807.85,1807.29,1851.1800000000003,0.3,0.008029990339861305,-0.0077226222885747875,-0.002616786686572436,stop
short,2023-05-05 20:45:00,2023-05-05 20:46:00,2023-05-05 21:41:00,1904.8,1928.78,1925.0,1864.3999999999999,0.3,0.01060478790424194,-0.01258924821503582,-0.004076774464510746,stop
short,2023-05-07 22:00:00,2023-05-07 22:01:00,2023-05-07 22:35:00,1913.34,1921.27,1921.89,1896.2399999999996,0.3,0.004468625544858824,-0.004144584862073586,-0.0015433754586220757,stop
long,2023-05-08 16:00:00,2023-05-08 16:01:00,2023-05-08 16:58:00,1850.8,1840.58,1836.0,1880.3999999999999,0.3,0.007996542035876353,-0.005521936459909282,-0.001956580937972785,stop
short,2023-05-10 04:15:00,2023-05-10 04:16:00,2023-05-10 16:16:00,1851.7,1840.67,1862.44,1830.22,0.3,0.005800075606199713,0.005956688448452763,0.0014870065345358287,time
long,2023-05-11 23:00:00,2023-05-11 23:01:00,2023-05-12 01:25:00,1802.34,1773.46,1785.0,1837.0199999999998,0.3,0.009620826259196334,-0.016023613746573795,-0.0051070841239721386,stop
long,2023-05-12 12:15:00,2023-05-12 12:16:00,2023-05-12 13:51:00,1763.01,1743.2,1754.05,1780.93,0.3,0.005082217344201131,-0.011236464909444632,-0.0036709394728333894,stop
short,2023-05-14 21:15:00,2023-05-14 21:16:00,2023-05-14 23:07:00,1804.69,1815.6,1813.73,1786.6100000000001,0.3,0.00500917055006675,-0.006045359590843846,-0.002113607877253154,stop
short,2023-05-15 00:00:00,2023-05-15 00:01:00,2023-05-15 00:59:00,1819.01,1808.23,1825.0,1807.03,0.3,0.0032930000384824762,0.005926300570090359,0.0014778901710271078,target
long,2023-05-15 09:00:00,2023-05-15 09:01:00,2023-05-15 09:25:00,1790.97,1808.61,1784.48,1803.95,0.3,0.003623734624253901,0.009849411212918158,0.0026548233638754473,target
short,2023-05-15 11:45:00,2023-05-15 11:46:00,2023-05-15 17:06:00,1825.99,1833.48,1836.05,1805.8700000000001,0.3,0.005509340138774005,-0.004101884457198501,-0.0015305653371595503,stop
short,2023-05-15 17:15:00,2023-05-15 17:16:00,2023-05-15 22:20:00,1828.99,1814.34,1836.39,1814.1899999999998,0.3,0.004045948857019498,0.00800988523720747,0.0021029655711622412,target
short,2023-05-15 23:00:00,2023-05-15 23:01:00,2023-05-16 00:16:00,1824.81,1835.75,1836.99,1800.4499999999998,0.3,0.006674667499630134,-0.00599514469999618,-0.002098543409998854,stop
long,2023-05-17 22:15:00,2023-05-17 22:16:00,2023-05-18 01:51:00,1793.47,1814.39,1782.0,1816.41,0.3,0.006395423397101723,0.011664538576056538,0.0031993615728169614,target
short,2023-05-19 23:30:00,2023-05-19 23:31:00,2023-05-20 11:31:00,1813.35,1810.99,1830.0,1780.0499999999997,0.3,0.009181900901646176,0.0013014586262993788,9.043758788981367e-05,time
long,2023-05-21 19:15:00,2023-05-21 19:16:00,2023-05-21 19:17:00,1807.3,1808.42,1807.0,1807.8999999999999,0.3,0.00016599347092345184,0.0006197089581143622,-0.00011408731256569131,stop
long,2023-05-22 05:15:00,2023-05-22 05:16:00,2023-05-22 08:31:00,1803.44,1798.75,1797.13,1816.06,0.3,0.0034988688284611326,-0.0026005855476201045,-0.0010801756642860314,stop
long,2023-05-22 10:15:00,2023-05-22 10:16:00,2023-05-22 14:19:00,1797.26,1807.77,1792.19,1807.3999999999999,0.3,0.0028209607958781346,0.005847790525577823,0.0014543371576733468,target
short,2023-05-22 18:15:00,2023-05-22 18:16:00,2023-05-22 20:49:00,1817.08,1811.16,1819.99,1811.2599999999998,0.3,0.0016014704911176624,0.003257974332445346,0.0006773922997336038,target
short,2023-05-26 20:45:00,2023-05-26 20:46:00,2023-05-26 21:40:00,1812.22,1826.43,1826.8,1783.0600000000002,0.3,0.008045380803655145,-0.007841211331957476,-0.0026523633995872427,stop
short,2023-05-30 11:30:00,2023-05-30 11:31:00,2023-05-30 18:35:00,1904.03,1913.65,1913.0,1886.09,0.3,0.004711060224891429,-0.005052441400608343,-0.0018157324201825027,stop
long,2023-05-31 14:15:00,2023-05-31 14:16:00,2023-05-31 15:21:00,1861.41,1868.88,1857.56,1869.1100000000004,0.3,0.0020683245496694097,0.004013086853514203,0.0009039260560542608,target
short,2023-06-02 20:00:00,2023-06-02 20:01:00,2023-06-02 21:48:00,1894.9,1883.22,1904.2,1876.3000000000002,0.3,0.0049079107076890355,0.006163913662990184,0.001549174098897055,target
short,2023-06-04 22:00:00,2023-06-04 22:01:00,2023-06-05 07:27:00,1905.63,1888.01,1914.89,1887.1100000000001,0.3,0.004859285380687747,0.009246286005153204,0.002473885801545961,target
long,2023-06-05 08:30:00,2023-06-05 08:31:00,2023-06-05 08:48:00,1889.03,1881.85,1881.5,1904.09,0.3,0.0039861727976792174,-0.0038008925215586853,-0.0014402677564676054,stop
long,2023-06-05 11:30:00,2023-06-05 11:31:00,2023-06-05 12:02:00,1873.66,1868.64,1867.0,1886.9800000000002,0.3,0.0035545403114759784,-0.002679248102643972,-0.0011037744307931916,stop
long,2023-06-05 21:15:00,2023-06-05 21:16:00,2023-06-05 23:04:00,1867.16,1856.08,1858.0,1885.4800000000002,0.3,0.004905846312046146,-0.005934145975706517,-0.002080243792711955,stop
short,2023-06-08 22:45:00,2023-06-08 22:46:00,2023-06-09 10:21:00,1854.2,1836.36,1861.99,1838.6200000000001,0.3,0.0042012727861071965,0.009621400064718011,0.002586420019415403,target
long,2023-06-10 11:45:00,2023-06-10 11:46:00,2023-06-10 12:22:00,1828.32,1818.22,1822.0,1840.9599999999998,0.3,0.003456725299728678,-0.005524197077098059,-0.0019572591231294175,stop
long,2023-06-10 13:30:00,2023-06-10 13:31:00,2023-06-10 13:47:00,1773.18,1759.25,1758.0,1803.5400000000002,0.3,0.00856089060332288,-0.00785594243111254,-0.0026567827293337617,stop
long,2023-06-10 15:00:00,2023-06-10 15:01:00,2023-06-10 15:10:00,1745.3,1733.34,1734.0,1767.8999999999999,0.3,0.006474531599151983,-0.006852690081934343,-0.0023558070245803028,stop
long,2023-06-10 15:15:00,2023-06-10 15:16:00,2023-06-10 16:03:00,1739.98,1723.09,1723.55,1772.8400000000001,0.3,0.009442637271692814,-0.009707008126530248,-0.003212102437959074,stop
long,2023-06-10 16:15:00,2023-06-10 16:16:00,2023-06-11 01:41:00,1731.29,1767.05,1713.98,1765.9099999999999,0.3,0.009998324948448814,0.02065511843769685,0.005896535531309055,target
short,2023-06-13 17:00:00,2023-06-13 17:01:00,2023-06-13 20:31:00,1754.45,1760.31,1759.8,1743.7500000000002,0.3,0.003049388697312496,-0.003340078087149756,-0.0013020234261449267,stop
short,2023-06-17 01:15:00,2023-06-17 01:16:00,2023-06-17 01:23:00,1688.42,1696.93,1696.0,1673.2600000000002,0.3,0.004489404295139792,-0.005040215112353641,-0.001812064533706092,stop
short,2023-06-19 00:30:00,2023-06-19 00:31:00,2023-06-19 01:01:00,1741.3,1745.37,1744.9,1734.0999999999997,0.3,0.0020674208924367637,-0.0023373341756158794,-0.0010012002526847638,stop
short,2023-06-19 01:15:00,2023-06-19 01:16:00,2023-06-19 04:13:00,1743.81,1735.12,1748.3,1734.83,0.3,0.002574821798246374,0.004983341075002423,0.001195002322500727,target
long,2023-06-19 07:15:00,2023-06-19 07:16:00,2023-06-19 19:16:00,1720.51,1722.41,1712.8,1735.93,0.3,0.004481229402909624,0.0011043237179673149,3.129711539019448e-05,time
long,2023-06-20 00:45:00,2023-06-20 00:46:00,2023-06-20 02:06:00,1712.09,1740.13,1696.54,1743.1899999999998,0.3,0.009082466459123034,0.016377643698637367,0.00461329310959121,target
short,2023-06-21 02:30:00,2023-06-21 02:31:00,2023-06-21 07:51:00,1785.8,1791.59,1794.6,1768.2,0.3,0.004927763467353542,-0.0032422443722701644,-0.0012726733116810492,stop
short,2023-06-21 08:30:00,2023-06-21 08:31:00,2023-06-21 08:55:00,1792.14,1806.3,1805.0,1766.4200000000003,0.3,0.0071757786780050105,-0.007901168435501704,-0.002670350530650511,stop
short,2023-06-21 09:00:00,2023-06-21 09:01:00,2023-06-21 09:04:00,1799.98,1811.56,1808.29,1783.3600000000001,0.3,0.004616717963532898,-0.006433404815608945,-0.0022300214446826835,stop
short,2023-06-21 20:00:00,2023-06-21 20:01:00,2023-06-21 20:04:00,1830.46,1833.6,1837.0,1817.38,0.3,0.0035728723927318617,-0.0017154157971219774,-0.0008146247391365932,stop
short,2023-06-22 07:30:00,2023-06-22 07:31:00,2023-06-22 08:30:00,1896.41,1907.16,1903.17,1882.89,0.3,0.0035646300114426685,-0.005668605417604944,-0.0020005816252814832,stop
short,2023-06-22 09:30:00,2023-06-22 09:31:00,2023-06-22 10:35:00,1913.59,1927.63,1926.59,1887.59,0.3,0.006793513762091148,-0.00733699486305861,-0.002501098458917583,stop
long,2023-06-23 22:00:00,2023-06-23 22:01:00,2023-06-23 23:06:00,1871.55,1890.56,1861.11,1892.43,0.3,0.005578264005770647,0.010157356202078471,0.0027472068606235415,target
short,2023-06-23 23:30:00,2023-06-23 23:31:00,2023-06-23 23:43:00,1888.18,1907.09,1906.89,1850.76,0.3,0.009909012911904604,-0.010014935016788629,-0.0033044805050365883,stop
short,2023-06-29 21:30:00,2023-06-29 21:31:00,2023-06-30 09:31:00,1867.71,1846.75,1882.0,1839.13,0.3,0.0076510807352318955,0.011222298965042787,0.003066689689512836,time
long,2023-06-30 22:00:00,2023-06-30 22:01:00,2023-07-01 01:05:00,1853.6,1915.15,1822.48,1915.8399999999997,0.297814910025708,0.016788951230038787,0.03320565386275365,0.009591323907455072,target
long,2023-07-02 23:30:00,2023-07-02 23:31:00,2023-07-03 11:31:00,1911.83,1949.57,1885.0,1965.4899999999998,0.3,0.014033674542192521,0.019740248871500166,0.00562207466145005,time
long,2023-07-05 20:30:00,2023-07-05 20:31:00,2023-07-05 21:00:00,1911.23,1902.09,1903.58,1926.5300000000002,0.3,0.004002657974184211,-0.004782260638437119,-0.0017346781915311357,stop
long,2023-07-07 07:30:00,2023-07-07 07:31:00,2023-07-07 07:58:00,1859.52,1846.38,1847.47,1883.62,0.3,0.006480166924797773,-0.007066339700567803,-0.002419901910170341,stop
long,2023-07-09 04:15:00,2023-07-09 04:16:00,2023-07-09 05:30:00,1845.71,1852.98,1842.01,1853.1100000000001,0.3,0.002004648617605174,0.003938863635132295,0.0008816590905396885,target
short,2023-07-11 03:30:00,2023-07-11 03:31:00,2023-07-11 03:47:00,1892.19,1895.01,1895.0,1886.5700000000002,0.3,0.0014850517125658338,-0.001490336594105246,-0.0007471009782315738,stop
long,2023-07-11 22:30:00,2023-07-11 22:31:00,2023-07-12 10:31:00,1871.11,1881.83,1862.07,1889.1899999999998,0.3,0.004831356788216601,0.0057292195541684965,0.001418765866250549,time
short,2023-07-12 14:45:00,2023-07-12 14:46:00,2023-07-12 20:31:00,1891.27,1897.99,1896.0,1881.81,0.3,0.0025009649600533073,-0.0035531679770737234,-0.001365950393122117,stop
long,2023-07-13 13:15:00,2023-07-13 13:16:00,2023-07-13 14:56:00,1866.19,1872.67,1863.0,1872.5700000000002,0.3,0.0017093650700089778,0.00347231525193048,0.000741694575579144,target
long,2023-07-18 01:30:00,2023-07-18 01:31:00,2023-07-18 02:34:00,1905.93,1886.37,1890.5,1936.7900000000002,0.3,0.008095785259689528,-0.010262706395303134,-0.00337881191859094,stop
long,2023-07-18 03:00:00,2023-07-18 03:01:00,2023-07-18 05:44:00,1883.81,1907.6,1873.03,1905.37,0.3,0.005722445469553709,0.012628662126222823,0.003488598637866847,target
short,2023-07-19 22:00:00,2023-07-19 22:01:00,2023-07-20 05:20:00,1910.78,1883.77,1924.8,1882.74,0.3,0.007337317744585971,0.014135588607793625,0.003940676582338087,target
short,2023-07-20 18:15:00,2023-07-20 18:16:00,2023-07-20 18:28:00,1922.72,1926.18,1927.48,1913.2,0.3,0.002475659482399929,-0.0017995339935092947,-0.0008398601980527884,stop
