timestamp,equity,drawdown,gross_exposure,trading_cost,net_return
2022-01-01,0.9983519215553655,-0.0016287887888535302,0.1,5e-05,-0.0016480784446345487
2022-01-02,0.9997464348032249,-0.00028005579825707283,0.1,0.0,0.0013968153090557767
2022-01-03,0.9999821597754611,-0.0017810309458752283,0.1,0.0,0.0002357847590406248
2022-01-04,1.001753273314108,-0.0009449410978138451,0.1,0.0,0.0017711451362727448
2022-01-05,1.00098276572667,-0.0017133733292410414,0.1,0.0,-0.0007691590414169447
2022-01-06,0.9894153257461864,-0.013249656502858476,0.1,0.0,-0.01155608305811584
2022-01-07,1.005216182164657,-0.0037848767560222374,0.4,0.00015,0.015969892528753915
2022-01-08,1.0030926915050218,-0.00588935293411208,0.4,0.0,-0.002112471622833123
2022-01-09,1.0069497863471248,-0.006533253166630226,0.4,0.0,0.003845202816021409
2022-01-10,1.0128167187514827,-0.00502539880065167,0.4,0.0,0.005826439891943647
2022-01-11,1.004189515892633,-0.013500621972847404,0.4,0.0,-0.008518029668275862
2022-01-12,0.9900635785006252,-0.027377712134338594,0.4,0.0,-0.014067003457459926
2022-01-13,0.993479907578934,-0.024021566249971427,0.4,0.0,0.0034506158518468055
2022-01-14,0.9947426393657861,-0.022781079167971452,0.4,0.0,0.0012710189478584155
2022-01-15,0.9896772942689792,-0.027757191453958607,0.4,0.0,-0.005092116188000206
2022-01-16,0.9901614247178727,-0.027281589608730283,0.4,0.0,0.0004891801112303362
2022-01-17,0.9969838340351113,-0.02057936613239797,0.4,0.0,0.006890199059392144
2022-01-18,1.004420933350426,-0.013273281242273893,0.4,0.0,0.007459598703035253
2022-01-19,1.0038585436262122,-0.013825763721293405,0.4,0.0,-0.000559914380059201
2022-01-20,0.9951206931688485,-0.022409685286956416,0.4,0.0,-0.008704264672390494
2022-01-21,1.023148143570524,-0.006948403547955118,0.4,0.0,0.028164875470958473
2022-01-22,1.0573635911575046,-0.006577618712933941,0.4,0.0,0.033441342587567924
2022-01-23,1.0526923025971238,-0.010966423703138384,0.4,0.0,-0.004417864015220152
2022-01-24,1.0660824188690352,-0.010290856389484904,0.4,0.0,0.01271987668084984
2022-01-25,1.0523731652308748,-0.023017990274834088,0.4,0.0,-0.012859468832343124
2022-01-26,1.0364896359953943,-0.03776363642650471,0.4,0.0,-0.015093058014261307
2022-01-27,1.0461310043120815,-0.028812967874944806,0.4,0.0,0.009301943774313148
2022-01-28,1.048817698456422,-0.026318746308511498,0.4,0.0,0.002568219595117327
2022-01-29,1.0401062883440093,-0.03440607810331053,0.4,0.0,-0.008305933552833045
2022-01-30,1.034006892762537,-0.040068517958462446,0.4,0.0,-0.005864204120125449
2022-01-31,1.0335462390835297,-0.0404961707834991,0.4,0.0,-0.00044550348961513997
2022-02-01,1.0220815841796131,-0.05113950715779425,0.4,0.0,-0.011092541843200077
2022-02-02,1.0297160154201943,-0.044052000346562314,0.4,0.0,0.0074694930020795525
2022-02-03,1.0313652283165227,-0.042520935717442754,0.4,0.0,0.0016016191567682636
2022-02-04,1.013750507736312,-0.058873752077432284,0.4,0.0,-0.017079032816494366
2022-02-05,1.0015003217212621,-0.07024634475454128,0.4,0.0,-0.01208402454209645
2022-02-06,0.9998831853384788,-0.07174763080539259,0.4,0.00015,-0.0016147137926088018
2022-02-07,1.0041874109168658,-0.06775175643799503,0.1,0.0,0.004304728433783156
2022-02-08,1.0028013052936897,-0.0690385625844867,0.1,0.0,-0.0013803256325517488
2022-02-09,1.0061606704306498,-0.06591985962688329,0.1,0.0,0.0033499808179595636
2022-02-10,1.0072116737092733,-0.06494414936620585,0.1,0.0,0.0010445680391908407
2022-02-11,1.003890190740165,-0.06802768400357528,0.1,0.0,-0.0032977010253216754
