timestamp,equity,drawdown,gross_exposure,trading_cost,net_return
2022-01-01,0.998751467134898,-0.0012074862353091964,0.12582348885066835,6.291174442533417e-05,-0.001248532865101959
2022-01-02,0.999785866407591,-0.000207597097035217,0.12587433548080507,2.5423315068355198e-08,0.0010356923686540842
2022-01-03,0.9999606470485246,-0.0013154299748510123,0.12613353315130232,1.2959883524863229e-07,0.00017481807535757454
2022-01-04,1.0012708041514586,-0.0006987890892151682,0.12613353315130232,3.901348498114472e-08,0.0013102086635152776
2022-01-05,1.0007153204222643,-0.0012531801300041945,0.12913371815274918,1.539105985704576e-06,-0.0005547787141025884
2022-01-06,0.9924999204678462,-0.009452419624981556,0.12913371815274918,4.298291402217956e-08,-0.00820952751172943
2022-01-07,1.0106365505449781,-0.004335354668080882,0.4291137862945223,0.00015003301698490872,0.018273684161690174
2022-01-08,1.0082004290113225,-0.006735386688973888,0.4291137862945223,1.3147446920820858e-06,-0.0024104823166543055
2022-01-09,1.0125608751549966,-0.007357625813644186,0.4264842969103581,6.327722877489325e-07,0.004324979456663991
2022-01-10,1.0192090787807648,-0.0056646239712596635,0.4254536885366629,1.1746810090131066e-07,0.006565732282274306
2022-01-11,1.009408211299332,-0.015226302193569463,0.42573901863050106,1.426650469190903e-07,-0.009616150096655285
2022-01-12,0.9933938353619274,-0.03084984877601704,0.42573901863050106,8.200227475763794e-09,-0.01586511359640097
2022-01-13,0.9972490935538849,-0.02708867780158486,0.4257226181755495,3.2026894788027977e-07,0.0038808960300755757
2022-01-14,0.9986672859450229,-0.025705096263820115,0.425082080279789,3.9330376111436363e-07,0.0014221044674951333
2022-01-15,0.9929651185593809,-0.03126810278488035,0.42429547275756024,1.9036264259298524e-08,-0.0057097768855493
2022-01-16,0.9935089446241256,-0.030737548744654175,0.42445447962364385,9.85396973011074e-08,0.0005476789210219213
2022-01-17,1.0013053628904742,-0.023131401340805824,0.4277059734872115,1.625746931783821e-06,0.00784735588797214
2022-01-18,1.009852932720821,-0.014792434156999934,0.4288450056585457,5.695160856671044e-07,0.008536426695717525
2022-01-19,1.0092012357425642,-0.015428226531128963,0.42897946795411945,6.723114778688783e-08,-0.0006453385014186797
2022-01-20,0.9991617603965204,-0.02522268941531114,0.42897946795411945,1.710473757631191e-07,-0.009947941986671038
2022-01-21,1.0314126053399306,-0.007949639408941445,0.4288414525558605,1.0203967663362756e-07,0.03227790155881616
2022-01-22,1.0709522004702374,-0.007533618181547186,0.42894074862139403,4.9648032766771294e-08,0.03833538093833422
2022-01-23,1.0656246670327163,-0.012470717925524455,0.42894074862139403,2.404181541322447e-06,-0.004974576302451794
2022-01-24,1.0805351558829601,-0.011324310469988164,0.42413238553874916,1.9926000366954165e-06,0.013992251973445002
2022-01-25,1.0652254079338825,-0.025332531792242374,0.42034062650912357,9.67205218826376e-08,-0.014168671760212193
2022-01-26,1.0475415794544565,-0.04151300608800024,0.42034062650912357,1.3680344191610398e-07,-0.01660102016691789
2022-01-27,1.0582191460164934,-0.0317431708117033,0.42006701962529136,3.6586998246269235e-07,0.010192976366244944
2022-01-28,1.0611819358059,-0.029032256481867802,0.419335279660366,3.8968568223207887e-07,0.0027997884942454476
2022-01-29,1.0515502326597217,-0.037845140262233845,0.41855590829590184,4.500543569341611e-09,-0.009076391918474203
2022-01-30,1.0448102634030225,-0.04401212494199924,0.4185615657079609,7.329249598848897e-09,-0.0064095551951472984
2022-01-31,1.0442984858779738,-0.04448039475692267,0.4185615657079609,1.3643244343246319e-07,-0.0004898281946271732
2022-02-01,1.0316613010428877,-0.056043255402893455,0.4182887008210959,2.7409771329698838e-08,-0.012101123391423552
2022-02-02,1.0370611127294938,-0.05110249756311269,0.4546594835775024,3.644668242796949e-05,0.005234093477333612
2022-02-03,1.0382819716907032,-0.049985427406976535,0.4546594835775024,4.981763455199039e-07,0.0011772295250642717
2022-02-04,1.0252731510939461,-0.06188832996729288,0.4536631308864626,7.365542414391677e-08,-0.01252917892388461
2022-02-05,1.0162035764697424,-0.07018687342190288,0.4537401797911569,1.1217987649105032e-07,-0.008846008124298699
2022-02-06,1.0135618283209837,-0.0726040388036292,0.4537401797911569,0.00015112799371079408,-0.002599624927452804
2022-02-07,1.0202618228483704,-0.06647363048406063,0.15343233227894473,9.740699546880067e-07,0.00661034614779088
2022-02-08,1.0180723268345693,-0.06847699101276006,0.1550044284451486,7.860480831019465e-07,-0.0021460138611135715
2022-02-09,1.0233422291311314,-0.06365509858432561,0.1550044284451486,2.467849445066256e-07,0.005176353543516088
2022-02-10,1.0249862953412368,-0.062150799270176305,0.1545668312954661,2.79863696653615e-08,0.0016065653925989576
2022-02-11,1.0197575470034324,-0.06693503635872655,0.1545668312954661,9.289080908608805e-09,-0.005101286096769964
2022-02-12,1.0083234926909632,-0.07739704814053339,0.15497769423387384,2.1472055011248147e-07,-0.011212522374626666
2022-02-13,1.010407059455315,-0.0754906115047499,0.15612313783631396,5.727218012200573e-07,0.0020663673706411423
2022-02-14,1.0114622088971836,-0.07452516341514626,0.15612313783631396,6.783444796234217e-07,0.001044281541777936
2022-02-15,1.0211862758944805,-0.06562776790585123,0.15476644887706711,3.8264591000682084e-08,0.00961387080185827
2022-02-16,1.0183538416779603,-0.0682194085728115,0.15489754945620635,1.0381488057029445e-07,-0.002773670468725342
2022-02-17,1.0144802058718356,-0.0717637352249868,0.15489754945620635,5.684301631453739e-07,-0.0038038210763245983
2022-02-18,1.004532973149597,-0.08086532448566974,0.15397410141162127,1.0670614085284483e-07,-0.009805250673854626
2022-02-19,1.0028211915463352,-0.08243158250857208,0.15397410141162127,3.60159182142246e-05,-0.0017040571579194363
2022-02-20,1.0000225213107838,-0.08499232956972613,0.11805773501682792,1.6803980801596147e-07,-0.0027907968630330737
2022-02-21,1.002313928923315,-0.08289572124654543,0.11789754584472294,8.794522196346397e-08,0.0022913560081876394
2022-02-22,0.9994683332033798,-0.0854994045188695,0.11969937435645277,9.009142558649188e-07,-0.0028390264145985444
2022-02-23,1.001399170464651,-0.08373271340265354,0.1242695278606874,2.2850767521173152e-06,0.0019318643694139492
2022-02-24,0.9946436426564871,-0.08991393395573943,0.1242695278606874,1.5304135259263177e-07,-0.0067460888798519525
2022-02-25,1.0028225204440018,-0.08243036658439817,0.12500584687683444,5.212008606661524e-07,0.008222922699906654
2022-02-26,1.0043709581730142,-0.08101356609337229,0.12500584687683444,5.977392529780707e-07,0.00154407953296265
2022-02-27,1.005092518813266,-0.08035334744185085,0.1238103683708783,5.642835134063457e-07,0.0007184204544938844
2022-02-28,1.005391044084517,-0.08008020068046195,0.12314325391528966,2.3072628561202416e-07,0.0002970127283428159
2022-03-01,1.0090805099660993,-0.07670438712676952,0.12320880603940901,3.277606205967336e-08,0.0036696824616551105
2022-03-02,1.0093986468210991,-0.0764132960199514,0.17040195935969477,4.680538269955188e-05,0.00031527400624709045
2022-03-03,1.002168749066821,-0.08302855893715055,0.17040195935969477,3.5669519118719516e-07,-0.007162579202028896
2022-03-04,0.9926893614961598,-0.09170207593631496,0.16968856897732038,2.377987277785154e-10,-0.009458873647262944
