candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost,year
structural_long_crash_hedge_1m,0.06932007450004729,0.06936930046800316,0.1542432856160596,0.44973951501964454,0,6,0.4166666666666667,0.1474467609480111,0.4,0.4328767123287671,0.0019499999999999997,2022
structural_long_crash_hedge_1m,0.006930176924377474,0.00693495328202709,0.1370098050509745,0.05061647434245265,0,7,0.5833333333333334,0.1200918654550464,0.6000000000000001,0.18904109589041096,0.0038999999999999994,2023
structural_long_crash_hedge_1m,-0.07666879005130445,-0.07651799177143648,0.2377539169656404,-0.32183693437317656,0,9,0.3333333333333333,0.15821374236899255,0.6000000000000001,0.19398907103825136,0.0040999999999999995,2024
structural_long_crash_hedge_1m,-0.038510825396159465,-0.03853675966046066,0.164204484931616,-0.23468761938207439,0,11,0.4166666666666667,0.14551383758040262,0.6000000000000001,0.3232876712328767,0.0028,2025
structural_long_crash_hedge_1m,0.10109937059877261,0.16761741331059232,0.05040784624125538,3.3252246586446876,0,5,0.75,0.10343847404107323,0.4,0.37445048473594206,0.0006,2026
structural_long_crash_hedge_2m,0.07357039887353611,0.07362274571041794,0.1498138231572006,0.49142825514281896,0,6,0.4166666666666667,0.1474359783389579,0.4,0.4328767123287671,0.0019499999999999997,2022
structural_long_crash_hedge_2m,0.007392930848207913,0.00739802731128103,0.13717016459736453,0.05393321013353344,0,7,0.5833333333333334,0.12009015592481562,0.6000000000000001,0.18904109589041096,0.0038999999999999994,2023
structural_long_crash_hedge_2m,-0.0758281800438596,-0.07567896650826345,0.2367021247308312,-0.31972237931671604,0,9,0.3333333333333333,0.15821348232753393,0.6000000000000001,0.19398907103825136,0.0040999999999999995,2024
structural_long_crash_hedge_2m,-0.03732751145524149,-0.03735266441685747,0.16451963189806362,-0.22704077310360862,0,11,0.4166666666666667,0.1455071540165547,0.6000000000000001,0.3232876712328767,0.0028,2025
structural_long_crash_hedge_2m,0.10123399706531733,0.16784712743001173,0.05040784624127581,3.329781769024924,0,5,0.75,0.10343896927466356,0.4,0.37445048473594206,0.0006,2026
frozen_daily_pa_core,0.05778404838060358,0.05782486249883889,0.04791670395697456,1.2067787999517054,0,6,0.5,0.05868917121747332,0.15617055449361347,0.0,0.0012976077457384568,2022
frozen_daily_pa_core,-0.025552619974875457,-0.025569944100284347,0.09060170579650029,-0.2822236499356511,0,9,0.3333333333333333,0.06399015545918925,0.30000000000000004,0.0,0.0031904859720607026,2023
frozen_daily_pa_core,0.07449406329321584,0.07433601965793146,0.056837801644024744,1.3078623294317062,0,7,0.4166666666666667,0.05990000696737778,0.187936732053617,0.0,0.0017615251317990663,2024
frozen_daily_pa_core,-0.005850150510924634,-0.005854156817121314,0.05712767862587809,-0.1024749641143209,0,7,0.4166666666666667,0.05605644584855559,0.12885688228690723,0.0,0.0013451021330950063,2025
frozen_daily_pa_core,0.07933108004043099,0.13069958766317158,0.03504910879431822,3.7290416834895153,0,5,0.75,0.061943993030491334,0.19031951010447862,0.0,0.0013320621928675682,2026
pa_core_plus_structural_hedge_1m,0.1248719732254644,0.12496288836725666,0.18129499556276063,0.6892793040390189,0,6,0.4166666666666667,0.19039443892215435,0.5370495108519107,0.684931506849315,0.0032476077457384562,2022
pa_core_plus_structural_hedge_1m,-0.022715238792703873,-0.022730661746632408,0.20326669197967895,-0.11182679033761639,0,7,0.5,0.16256538202456755,0.75,0.37808409436834095,0.007092545833879048,2023
pa_core_plus_structural_hedge_1m,-0.01353967368825204,-0.01351214221839292,0.2750152984689298,-0.04913232934174195,0,9,0.3333333333333333,0.2000243685290032,0.7223124882923533,0.49453362173649057,0.005861525131799064,2024
pa_core_plus_structural_hedge_1m,-0.04972500981176564,-0.049758298564182124,0.20489683274442028,-0.2428456208800872,0,8,0.5,0.18988161126739003,0.6441151047226991,0.4986301369863014,0.004145102133095006,2025
pa_core_plus_structural_hedge_1m,0.1852407535604128,0.3144915034149549,0.07491035318519723,4.198238161251927,0,5,0.75,0.1524422491492343,0.5903195101044787,0.5198284380458824,0.0019320621928675679,2026
pa_core_plus_structural_hedge_2m,0.12934748947675478,0.12944184664483882,0.1770038589366384,0.7312939244515272,0,6,0.4166666666666667,0.19036572773525193,0.5394987589130669,0.6849353120243531,0.003247607745738456,2022
pa_core_plus_structural_hedge_2m,-0.022266233903723065,-0.02228135548512511,0.2028465696448799,-0.10984339308341623,0,7,0.5,0.16255922922142857,0.75,0.37808980213089805,0.0070934611783231415,2023
pa_core_plus_structural_hedge_2m,-0.012640472514921175,-0.01261475776012233,0.27414096974908897,-0.046015587424485103,0,9,0.3333333333333333,0.20001851584224123,0.7223124882923533,0.49453741651487554,0.005861525131799064,2024
pa_core_plus_structural_hedge_2m,-0.04855507708595208,-0.04858760280404428,0.20519653855726616,-0.2367856843281227,0,8,0.5,0.18987416179488598,0.6441151047226991,0.49863584474885847,0.004145102133095006,2025
pa_core_plus_structural_hedge_2m,0.18538567310442877,0.31475012297030824,0.0746852186743695,4.214356315171696,0,5,0.75,0.15244253577681754,0.5903195101044787,0.5198345565178553,0.0019320621928675679,2026
