candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost
structural_long_crash_hedge_1m,0.05253247710224018,0.01114009049711262,0.30045154772401217,0.03707782696245469,0,11,0.48214285714285715,0.13879631701568418,0.6000000000000001,0.2968010699714776,0.013350000000000013
structural_long_crash_hedge_2m,0.059596024326252106,0.012604551835774469,0.29946171506544095,0.042090695409995944,0,11,0.48214285714285715,0.13879199089758662,0.6000000000000001,0.2968010699714776,0.013350000000000013
frozen_daily_pa_core,0.18840907677582908,0.0380569313575676,0.12084501071044562,0.31492348036407625,0,9,0.4642857142857143,0.06003047192865409,0.30000000000000004,0.0,0.008926783175560804
pa_core_plus_structural_hedge_1m,0.22140507974416979,0.044226597417335034,0.31027156487202556,0.1425415746221434,0,9,0.48214285714285715,0.18206974185189848,0.75,0.514811049734667,0.02227884303737914
pa_core_plus_structural_hedge_2m,0.22960848886492813,0.04574018558790516,0.30855615020442473,0.14823942273586624,0,9,0.48214285714285715,0.18205902055203516,0.75,0.5148159865455447,0.022279758381823233
