candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost
daily_pa_core_only,0.18840907677582908,0.0380569313575676,0.12084501071044562,0.31492348036407625,0,9,0.4642857142857143,0.06003047192865409,0.30000000000000004,0.0,0.008926783175560804
qh_ridge_only_1m,-0.13997432199988546,-0.03210210064939234,0.21677907983407385,-0.14808670963067008,365,10,0.2857142857142857,0.09899114166918127,0.2,0.0,0.32520000000000004
qh_extreme_oi_only_1m,-0.1974931037185811,-0.046491482582472377,0.24414659364243518,-0.19042445724457438,63,8,0.35714285714285715,0.04661402772201492,0.2,0.0,0.21600000000000014
core_plus_qh_ridge_1m,0.022779119128252923,0.004885552560576656,0.2570966445581092,0.01900278616616647,0,9,0.44642857142857145,0.11445088279974809,0.5,0.25061720420994776,0.3341267831755606
core_plus_qh_ridge_2m,0.018551456693102653,0.0039853137866914246,0.2533418893010402,0.015730970498746735,0,9,0.42857142857142855,0.11441347799236869,0.5,0.25061555860632184,0.3341267831755606
core_plus_qh_extreme_1m,-0.045999092079530346,-0.010137763033960634,0.1845965832125771,-0.05491847604939807,0,10,0.5178571428571429,0.07512639683315767,0.5,0.10360514728358153,0.22492678317556092
core_plus_qh_extreme_2m,-0.03829492049233829,-0.00841351277557767,0.17708560562401388,-0.0475109919065988,0,9,0.5,0.07514314606058681,0.5,0.10360638148630097,0.22492678317556092
