timestamp,equity,drawdown,max_gross_exposure,end_net_exposure,trading_cost,net_return
2022-01-15,1.0033846162812488,-0.0035785667112504527,0.024295472757560242,-0.024257400229041645,1.9036264259298524e-08,-0.000617644016015273
2022-01-16,1.0034460853391083,-0.003517524229891489,0.02445447962364386,-0.02445447962364386,9.85396973011074e-08,6.126171048137508e-05
2022-01-17,1.0044045140573754,-0.002565746714405681,0.027705973487211502,-0.027705973487211502,1.625746931783821e-06,0.0009551372338447717
2022-01-18,1.005485389906198,-0.0014923718140782416,0.02884500565854571,-0.02884500565854571,5.695160856671044e-07,0.0010761359927173864
2022-01-19,1.00540703995329,-0.0015701780422263667,0.028979467954119487,-0.028979467954119487,6.723114778688783e-08,-7.792251751526091e-05
2022-01-20,1.0041513448040216,-0.0028171590504113553,0.028979467954119487,-0.02863737320259325,1.710473757631191e-07,-0.0012489420696004672
2022-01-21,1.0081914385533275,-0.0010025802021241814,0.028841452555860504,-0.028841452555860504,1.0203967663362756e-07,0.004023391264883713
2022-01-22,1.0130281029223291,-0.0009486424231093249,0.028940748621394046,-0.028940748621394046,4.9648032766771294e-08,0.004797367031744049
2022-01-23,1.0124893404383164,-0.0014799716029334498,0.028940748621394046,-0.024132385538749152,2.404181541322447e-06,-0.0005318336998343387
2022-01-24,1.0137896216118973,-0.0010392718670553247,0.024132385538749152,-0.02014718546535832,1.9926000366954165e-06,0.001284241840041389
2022-01-25,1.0124636106479694,-0.002345887016588666,0.020340626509123595,-0.020340626509123595,9.67205218826376e-08,-0.0013079744906270285
2022-01-26,1.0109243924859386,-0.003862590742015448,0.020340626509123595,-0.020067019625291387,1.3680344191610398e-07,-0.0015202701073387948
2022-01-27,1.0118409964489552,-0.002959394119378067,0.020067019625291387,-0.019335279660366002,3.6586998246269235e-07,0.0009066988291419609
2022-01-28,1.0120874728540343,-0.0027165229715220285,0.019335279660366002,-0.018555908295901844,3.8968568223207887e-07,0.00024359203268642382
2022-01-29,1.0113081362604521,-0.0034844600606270815,0.018555908295901844,-0.01854690720876316,4.500543569341611e-09,-0.0007700288902765529
2022-01-30,1.0107586757234444,-0.004025883533928076,0.01856156570796086,-0.01856156570796086,7.329249598848897e-09,-0.0005433166384283261
2022-01-31,1.010720693431836,-0.004063310251337993,0.01856156570796086,-0.018288700821095932,1.3643244343246319e-07,-3.7578002064053706e-05
2022-02-01,1.0096963123234846,-0.005072707542520982,0.018288700821095932,-0.018233881278436535,2.7409771329698838e-08,-0.0010135155191832723
2022-02-02,1.0074380020950482,-0.0072979850380253675,0.05465948357750244,0.05465948357750244,3.644668242796949e-05,-0.002236623231041235
2022-02-03,1.0069866081344274,-0.007742776373390936,0.05465948357750244,0.053663130886462636,4.981763455199039e-07,-0.00044806127988694655
2022-02-04,1.0116226695275723,-0.00317452753138614,0.053663130886462636,0.0535158200381748,7.365542414391677e-08,0.00460389577745679
2022-02-05,1.0149220500901512,-0.00013926556027288317,0.0537401797911569,0.0537401797911569,1.1217987649105032e-07,0.003261473533526571
2022-02-06,1.0139262176889134,-0.001120319933849645,0.0537401797911569,0.051484192369568714,1.1279937107940945e-06,-0.0009811910196920737
2022-02-07,1.0162592233918273,-8.310352938989407e-05,0.05343233227894473,0.05343233227894473,9.740699546880067e-07,0.002300962005137519
2022-02-08,1.0154881706924184,-0.002552971201717824,0.05500442844514862,0.05500442844514862,7.860480831019465e-07,-0.0007587165574146626
2022-02-09,1.0173437539465757,-0.0007303542013789022,0.05500442844514862,0.05451085855613537,2.467849445066256e-07,0.0018272819986662192
2022-02-10,1.0179260089788809,-0.0011184482218490333,0.05456683129546609,0.05456683129546609,2.79863696653615e-08,0.0005723287040797498
2022-02-11,1.016096294010165,-0.0029139309103167754,0.05456683129546609,0.054548253133648875,9.289080908608805e-09,-0.001797493091420077
2022-02-12,1.012046111628833,-0.00688833811316214,0.05497769423387384,0.05497769423387384,2.1472055011248147e-07,-0.003986022196133199
2022-02-13,1.0127994798989586,-0.006149064668839577,0.05612313783631395,0.05612313783631395,5.727218012200573e-07,0.0007444011309956089
2022-02-14,1.013177715671639,-0.005777905338769873,0.05612313783631395,0.05476644887706711,6.783444796234217e-07,0.0003734557335239863
2022-02-15,1.01661415049565,-0.0024057630422625875,0.05476644887706711,0.054689919695065745,3.8264591000682084e-08,0.0033917394459566097
2022-02-16,1.0156168391850482,-0.003384415577665667,0.054897549456206333,0.054897549456206333,1.0381488057029445e-07,-0.0009810126193063873
2022-02-17,1.0142681398129245,-0.004707882027904509,0.054897549456206333,0.053760689129915586,5.684301631453739e-07,-0.0013279608215227556
2022-02-18,1.0107766144414525,-0.008134084178517909,0.053974101411621275,0.053974101411621275,1.0670614085284483e-07,-0.0034424086042148527
2022-02-19,1.0109983145682249,-0.007916531856731801,0.053974101411621275,-0.018057735016827923,3.60159182142246e-05,0.00021933642270943743
2022-02-20,1.011604832918088,-0.007321360906044627,0.018057735016827923,-0.017721655400796,1.6803980801596147e-07,0.000599920238367746
2022-02-21,1.0110980586739313,-0.007818653871288883,0.017897545844722928,-0.017897545844722928,8.794522196346397e-08,-0.0005009606791724908
2022-02-22,1.011796896140076,-0.007132891009876574,0.019699374356452765,-0.019699374356452765,9.009142558649188e-07,0.0006911668558280404
2022-02-23,1.011175812235637,-0.00774235500704179,0.024269527860687395,-0.024269527860687395,2.2850767521173152e-06,-0.0006138424685869781
2022-02-24,1.0133294672445285,-0.005628992897909191,0.024269527860687395,-0.023963445155502132,1.5304135259263177e-07,0.0021298521808248427
2022-02-25,1.010560932326118,-0.008345731080312113,0.025005846876834437,-0.025005846876834437,5.212008606661524e-07,-0.0027321172510073044
2022-02-26,1.0100680403386928,-0.008829401513050339,0.025005846876834437,-0.023810368370878295,5.977392529780707e-07,-0.00048774098786341646
2022-02-27,1.0098533117658333,-0.009040112712270232,0.023810368370878295,-0.022681801344065604,5.642835134063457e-07,-0.00021258822602310268
2022-02-28,1.0097576102679313,-0.009134023723373685,0.023143253915289652,-0.023143253915289652,2.3072628561202416e-07,-9.476772199024097e-05
2022-03-01,1.0086376021804877,-0.010233077492038167,0.023208806039409,-0.023208806039409,3.277606205967336e-08,-0.0011091850916047363
2022-03-02,1.0087616990044068,-0.010111302405289568,0.07040195935969476,0.07040195935969476,4.680538269955188e-05,0.00012303410427483286
2022-03-03,1.0057917578135815,-0.013025678734426949,0.07040195935969476,0.06968856897732037,3.5669519118719516e-07,-0.00294414547435351
2022-03-04,1.0018802731902974,-0.016863983086412127,0.06968856897732037,0.06968809337986481,2.377987277785154e-10,-0.0038889607047359886
2022-03-05,1.0011350755188588,-0.017595238796416668,0.07009044975468892,0.07009044975468892,2.011781874120544e-07,-0.000743799125882072
2022-03-06,1.0007472524833605,-0.017975806020455343,0.07009044975468892,0.06907925137658955,5.05599189049688e-07,-0.00038738332616872206
2022-03-07,1.0005463088721156,-0.018172990161984037,0.06907925137658955,0.06905788851919897,1.0681428695286099e-08,-0.00020079356774971302
2022-03-08,0.9989778161920196,-0.01971213779003078,0.0735988509766178,0.0735988509766178,2.27048122870941e-06,-0.0015676362664940324
2022-03-09,1.0047678200588583,-0.014030459557728858,0.07651384238885511,0.07651384238885511,1.4574957061186597e-06,0.005795928370972536
2022-03-10,1.0002433139326579,-0.018470316345455928,0.07651384238885511,0.07643978002556791,3.703118164360281e-08,-0.004503036458645027
2022-03-11,0.9998228421247771,-0.018882921513444728,0.07643978002556791,0.07352935324008615,1.4552133927408785e-06,-0.00042036952612012346
2022-03-12,0.9999433438559757,-0.01876467425854622,0.07352935324008615,0.07163331956154521,9.480168392704686e-07,0.00012052308281562674
2022-03-13,0.9997949074062975,-0.018910333599094664,0.07260508675496327,0.07260508675496327,4.858835967090289e-07,-0.00014844485999343515
2022-03-14,0.9996930527127056,-0.019010282685269386,0.07273811695635177,0.07273811695635177,6.651510069424771e-08,-0.00010187558752039472
2022-03-15,0.9996897142085089,-0.019013558729130353,0.07321567048564526,0.07321567048564526,2.387767646467448e-07,-3.3395292592386383e-06
2022-03-16,1.0035587038833975,-0.015216954284232531,0.0765563462384844,0.0765563462384844,1.6703378764195698e-06,0.00387019054001958
2022-03-17,1.0063823613181322,-0.01244612487696839,0.07675775539315673,0.07675775539315673,1.0070457733616506e-07,0.0028136445071007543
2022-03-18,1.0088858433912522,-0.009989480645473114,0.07675775539315673,0.0747544007533719,1.0016773198924107e-06,0.002487605277427418
2022-03-19,1.0107729165345518,-0.008137712900989635,0.07668487192936944,0.07668487192936944,9.652355879987695e-07,0.0018704525944701622
2022-03-20,1.0078866810696874,-0.01096994956113051,0.07668487192936944,0.0759185672240555,3.831523526569708e-07,-0.002855473685190013
2022-03-21,1.0105273756840432,-0.00837865990854969,0.0759185672240555,0.07589197793385263,1.3294645101434576e-08,0.0026200312633883893
2022-03-22,1.0118445549774282,-0.007086123825434609,0.07802242047663616,0.07802242047663616,1.0652212713917614e-06,0.0013034573086063705
2022-03-23,1.0126219173585078,-0.006323305177853622,0.07802242047663616,0.0775572865515339,2.3256696255112563e-07,0.0007682626518648039
2022-03-24,1.0148256456963356,-0.0041608065656066895,0.07857598583094719,0.07857598583094719,5.093496397066411e-07,0.0021762597669006123
2022-03-25,1.0150256515973664,-0.00396454259059853,0.07898488616350254,0.07898488616350254,2.0445016627767405e-07,0.00019708400342355326
2022-03-26,1.0149030032842974,-0.0040848962667996425,0.08005422779832957,0.08005422779832957,5.346708174135199e-07,-0.0001208327226805972
2022-03-27,1.0163181751558297,-0.0026962009563349376,0.08037030199699154,0.08037030199699154,1.580370993309807e-07,0.001394391254091465
2022-03-28,1.0216685202466433,-0.0010462199225317326,0.09024021641449648,0.09024021641449648,4.93495720875247e-06,0.00526443905226226
2022-03-29,1.0231658123947804,-0.0023161369419153477,0.10614325013707013,0.10614325013707013,7.951516861286825e-06,0.0014655361484292584
2022-03-30,1.0225528574671674,-0.002913826224193228,0.10614325013707013,0.10136584177365121,2.3887041817094586e-06,-0.00059907682624738
2022-03-31,1.0216445678474626,-0.0037994948866768574,0.10136584177365121,0.1012814891054804,4.217633408540311e-08,-0.0008882568886958708
2022-04-01,1.0242109758871205,-0.0012970032512337193,0.1012814891054804,0.10103119553748299,1.2514678399870583e-07,0.0025120361037713757
2022-04-02,1.0250815602158292,-0.002018785599347428,0.10377575875188899,0.10377575875188899,1.3722816072029991e-06,0.0008500048810269334
2022-04-03,1.0263196467375921,-0.0008134306905518418,0.10377575875188899,0.10308695174723682,3.444035023260836e-07,0.0012077931842848777
2022-04-04,1.023998697762203,-0.004685628480560755,0.10778359194446721,0.10778359194446721,2.3483200986151936e-06,-0.0022614289639367735
2022-04-05,1.025000846089518,-0.0037115524053172866,0.11783979081575632,0.11783979081575632,5.0280994356445564e-06,0.0009786617204752268
2022-04-06,1.0181988623747857,-0.010322998455892574,0.11783979081575632,0.11643949187953735,7.001494681094858e-07,-0.006636076195136509
2022-04-07,1.0161378661196416,-0.012326261933547022,0.1170443063957982,0.1170443063957982,3.0240725813042436e-07,-0.0020241588665078636
2022-04-08,1.0151060362651438,-0.01332918809486805,0.1170443063957982,-0.035668598624974485,7.635645251038634e-05,-0.001015442774944697
2022-04-09,1.0159042630835526,-0.012553321264343054,0.035839262798196075,-0.035839262798196075,8.533208661079539e-08,0.0007863482137775435
2022-04-10,1.0153269607129507,-0.01311445219881402,0.039285743563397396,-0.039285743563397396,1.7232403826006603e-06,-0.000568264541828789
2022-04-11,1.0188156783031752,-0.00972346082029818,0.043055501572039606,-0.043055501572039606,1.8848790043211051e-06,0.0034360533357402634
2022-04-12,1.0181883029168974,-0.010333262121476006,0.04323185258179662,-0.04323185258179662,8.817550487850642e-08,-0.0006157889004216877
2022-04-13,1.017569090387908,-0.010935129223919482,0.04323185258179662,-0.03620716613643444,3.51234322268109e-06,-0.000608151289122838
2022-04-14,1.0184838821461564,-0.010045962679155473,0.03620716613643444,-0.03620017137763222,3.497379401109363e-09,0.000898997195263318
2022-04-15,1.0183118987195134,-0.010213128493501644,0.03620017137763222,-0.03616727471662776,1.644833050222852e-08,-0.00016886219768841304
2022-04-16,1.0184441701470062,-0.010084562262887675,0.03616727471662776,-0.03552400960583073,3.216325553985176e-07,0.00012989284290831904
2022-04-17,1.0177687224576795,-0.01074108926225359,0.03699578334837924,-0.03699578334837924,7.358868712742558e-07,-0.0006632152346898179
2022-04-18,1.0197826618073478,-0.00878356452860507,0.03781431834300726,-0.03781431834300726,4.0926749731401077e-07,0.0019787789752474527
2022-04-19,1.017202603620636,-0.011291349937124107,0.03839957763603784,-0.03839957763603784,2.9262964651528834e-07,-0.0025300078961317807
2022-04-20,1.0176899346076447,-0.010817670101284094,0.03839957763603784,-0.0365433371365098,9.281202497640195e-07,0.0004790894019275349
2022-04-21,1.0172599919457566,-0.01123556917795454,0.0365433371365098,-0.03474093807536413,9.01199530572834e-07,-0.0004224692092017479
2022-04-22,1.019070637290589,-0.009475643762643982,0.03524616131532615,-0.03524616131532615,2.526116199810108e-07,0.0017799238731188716
2022-04-23,1.0188789934582563,-0.009661919253961315,0.03531886125704474,-0.03531886125704474,3.634997085929376e-08,-0.00018805745678485142
2022-04-24,1.019118533575312,-0.0094290891521438,0.03531886125704474,-0.03373422596542948,7.923176458076303e-07,0.0002351016348294266
2022-04-25,1.0200083747438842,-0.008564174279317216,0.03419166653887988,-0.03419166653887988,2.2872028672520084e-07,0.0008731478618630995
2022-04-26,1.020093639249976,-0.008481298208791732,0.03419166653887988,-0.03418340819408551,4.129172397185355e-09,8.359196669793789e-05
2022-04-27,1.0199843880536505,-0.008587489052633734,0.03418340819408551,-0.033845150139613485,1.6912902723601257e-07,-0.00010709918395890305
2022-04-28,1.0196618676348599,-0.00890097500591891,0.034089722422458814,-0.034089722422458814,1.2228614142266449e-07,-0.0003162013287330012
2022-04-29,1.020080516279937,-0.008494053577236538,0.03664149890083073,-0.03664149890083073,1.2758882391859586e-06,0.00041057595499482957
2022-04-30,1.020610150783699,-0.007979255233841132,0.03676673738249052,-0.03676673738249052,6.261924082989409e-08,0.000519208528459103
2022-05-01,1.0207136490236037,-0.00787865619418493,0.03676673738249052,-0.03673659527409433,1.5071054198095847e-08,0.00010140820157755748
2022-05-02,1.0197536760358323,-0.008811738348573739,0.11006189686386389,-0.11006189686386389,3.666265079488478e-05,-0.0009404919672589829
2022-05-03,1.0199359860674773,-0.008634535198838389,0.11218962756467599,-0.11218962756467599,1.0638653504060485e-06,0.000178778499089427
2022-05-04,1.0190582551116867,-0.00948767909104753,0.11220278850941942,-0.11220278850941942,6.580472371717217e-09,-0.0008605745534783216
2022-05-05,1.0231672285840558,-0.005493806483417574,0.1129328911989575,-0.1129328911989575,3.650513447690379e-07,0.00403212814552556
2022-05-06,1.025314140735405,-0.003407033791911984,0.11298989608798923,-0.11298989608798923,2.8502444515868253e-08,0.0020983003475556483
2022-05-07,1.02508772684744,-0.0036271053575257506,0.11298989608798923,-0.1114453917425578,7.722521727157178e-07,-0.00022082392017386265
2022-05-08,1.0331316420415115,-0.00010198318513732207,0.11761425257275918,-0.11761425257275918,3.0844304151006893e-06,0.007847050533722477
2022-05-09,1.0396836884007918,-0.0016033758693337896,0.11786085638405289,-0.11786085638405289,1.233019056468554e-07,0.0063419278750707075
2022-05-10,1.040205546423852,-0.007997719296714778,0.11786085638405289,-0.11141519011342293,3.222833135314976e-06,0.0005019392233243103
2022-05-11,1.0440671846660146,-0.007109968779104303,0.11141519011342293,-0.10718582866008089,2.114680726671023e-06,0.0037123799766680676
2022-05-12,1.058498331839732,-0.011672627945170988,0.1084363694545504,-0.1084363694545504,6.252703972347562e-07,0.013822048413806298
2022-05-13,1.0503701247631636,-0.019261992328523325,0.1180220858346546,-0.1180220858346546,4.792858190052096e-06,-0.007678998475547094
2022-05-14,1.0562313600826791,-0.013789315493725196,0.1180220858346546,-0.08934191119791388,1.434008731837036e-05,0.005580161869931377
2022-05-15,1.051785119879063,-0.017940801390095795,0.08934191119791388,-0.0841492315993164,2.5963397992987414e-06,-0.004209532467645549
2022-05-16,1.0536940525817393,-0.016158417436607286,0.0841492315993164,-0.08186213671733264,1.1435474409918767e-06,0.0018149455307936435
2022-05-17,1.0517241452608692,-0.017997733821965456,0.08186213671733264,-0.07872477439586152,1.5686811607355591e-06,-0.001869524949903334
2022-05-18,1.0560013345483548,-0.014004091960542309,0.07872477439586152,-0.07870439105515559,1.0191670352967254e-08,0.0040668356876256695
2022-05-19,1.053075538590706,-0.016735928320610882,0.07870439105515559,-0.07840442897118015,1.4998104198771928e-07,-0.0027706366099379265
2022-05-20,1.0556288782762553,-0.014351857013671476,0.07842515666459618,-0.07842515666459618,1.0363846708015546e-08,0.0024246500768279056
2022-05-21,1.0546802234119832,-0.015237622763876857,0.08193067241340028,-0.08193067241340028,1.7527578744020514e-06,-0.0008986632364790248
2022-05-22,1.0535889490059638,-0.016256553387997252,0.08193067241340028,-0.08166363903204767,1.33516690676308e-07,-0.001034696945860003
2022-05-23,1.0509889853731436,-0.018684157803959933,0.08173075888166842,-0.08173075888166842,3.3559924810376564e-08,-0.0024677210550417827
2022-05-24,1.0524171379755982,-0.017350681627361753,0.08173075888166842,-0.02745984188556843,2.7135458498049996e-05,0.001358865432772971
2022-05-25,1.0523211498601004,-0.017440306409078232,0.08102616391860902,-0.08102616391860902,2.6783161016520295e-05,-9.120729037648267e-05
2022-05-26,1.0566928426015945,-0.013358426004862145,0.08102616391860902,-0.07976042754228328,6.32868188162869e-07,0.00415433324900194
2022-05-27,1.0610088475280686,-0.009328541707034343,0.07976042754228328,-0.07973538793595272,1.2519803165279842e-08,0.004084446068398417
2022-05-28,1.0595096349583344,-0.010728367077209144,0.07973538793595272,-0.07846051112892471,6.37438403514004e-07,-0.0014130066617509263
2022-05-29,1.0593568592066802,-0.010871014876080665,0.07846051112892471,-0.07754973296085875,4.5538908403298247e-07,-0.00014419477333116326
2022-05-30,1.054241715961873,-0.015647060268648816,0.07754973296085875,-0.07716906685959858,1.9033305063008431e-07,-0.00482853648451953
2022-05-31,1.0510747753371361,-0.0186040551083666,0.07716906685959858,-0.0769570221168036,1.0602237139749338e-07,-0.0030039985866479046
2022-06-01,1.0551924014838443,-0.014759398479000763,0.0769570221168036,-0.0728341969050451,2.0614126058792483e-06,0.003917538735892956
2022-06-02,1.0577372771110238,-0.012383230123170441,0.0728341969050451,-0.07128201753802338,7.760896835108597e-07,0.002411764549863582
2022-06-03,1.0598978967630601,-0.010365844286580939,0.07128201753802338,-0.0704728642141718,4.0457666192578875e-07,0.0020426808232913984
2022-06-04,1.0592240187955115,-0.010995048906672689,0.0704728642141718,-0.07029781331938964,8.752544739108054e-08,-0.0006357951738643619
2022-06-05,1.0578262437960422,-0.012300161300707768,0.07047921730730125,-0.07047921730730125,9.070199395580513e-08,-0.001319621699156004
2022-06-06,1.054758015721473,-0.015164987534805996,0.07047921730730125,-0.07041481437377418,3.2201466763533135e-08,-0.002900502887468459
2022-06-07,1.0589067859654184,-0.011291251441777783,0.07041481437377418,-0.06983185445143683,2.9147996116867664e-07,0.003933385840265036
2022-06-08,1.0574424702169487,-0.012658493403348237,0.06983185445143683,-0.0683597952837453,7.360295838457626e-07,-0.0013828561379346516
2022-06-09,1.0580292834777703,-0.012110581715148672,0.06891647879468135,-0.06891647879468135,2.7834175546802287e-07,0.0005549363462840073
2022-06-10,1.060990912990217,-0.009345287311756323,0.0695739206381499,-0.0695739206381499,3.287209217342768e-07,0.002799194274386574
2022-06-11,1.0704224278753331,-0.0006634379862058282,0.06957421818695864,-0.06957421818695864,1.487744043654482e-10,0.008889345582167696
2022-06-12,1.0697881604129018,-0.00459362749574066,0.06960740673562271,-0.06960740673562271,1.6594274332037972e-08,-0.0005925393993213568
2022-06-13,1.0857624514625357,-0.003282659222637041,0.07118375659267565,-0.07118375659267565,7.881749285264667e-07,0.014932200262405493
2022-06-14,1.0837549357366951,-0.011114315751748927,0.07427316461736924,-0.07427316461736924,1.5447040123467981e-06,-0.0018489456170993623
2022-06-15,1.0901865839150255,-0.005545083675902895,0.07427316461736924,-0.0565791345348373,8.84701504126597e-06,0.005934596435266615
2022-06-16,1.0899938351088416,-0.005720906787976876,0.05756799524092841,-0.05756799524092841,4.944303530455552e-07,-0.00017680350229209996
2022-06-17,1.0914643590298827,-0.004379512787694884,0.05756799524092841,-0.05503229480887737,1.2678502160255213e-06,0.0013491121451105759
2022-06-18,1.0968206324448688,-0.0007659088721703178,0.055496515144180955,-0.055496515144180955,2.321101676517924e-07,0.0049074194412999095
2022-06-19,1.0915486040613398,-0.01105393944388422,0.05578676094471294,-0.05578676094471294,1.4512290026599122e-07,-0.004806645888649763
2022-06-20,1.0879315814847306,-0.014330971923034563,0.05578676094471294,-0.055299025730185726,2.438676072636058e-07,-0.003313661492627906
2022-06-21,1.0860873048683093,-0.01600189164900867,0.055299025730185726,-0.05260954205817287,1.3447418360064272e-06,-0.00169521378716464
2022-06-22,1.0906521423518791,-0.011866136237239977,0.05260954205817287,-0.05145024358533164,5.796492364206173e-07,0.0042030115471438645
2022-06-23,1.0895855363694071,-0.012832484213506579,0.05145024358533164,-0.051135060002765714,1.5759179128296137e-07,-0.0009779524937952866
2022-06-24,1.0844771295608364,-0.01746071494025314,0.051135060002765714,-0.050782170650502736,1.764446761314889e-07,-0.004688394474831159
2022-06-25,1.0843082783045253,-0.017613694646450018,0.050782170650502736,0.01689073599245086,3.38364533214768e-05,-0.00015569831000494805
2022-06-26,1.0848895325707377,-0.01708707667028886,0.01689073599245086,0.01610346747490974,3.936342587705609e-07,0.0005360599728347903
2022-06-27,1.0843847027140883,-0.017544453919572156,0.016195454960540923,0.016195454960540923,4.599374281559141e-08,-0.00046532835048496146
2022-06-28,1.0843536256033715,-0.017572609868013234,0.016195454960540923,0.01615850088411163,1.847703821464611e-08,-2.8658750573118397e-05
2022-06-29,1.0833042624110214,-0.018523335828640075,0.016197970188045453,0.016197970188045453,1.973465196691143e-08,-0.000967731529248228
2022-06-30,1.0819778162885902,-0.01972509969186842,0.016204829044033857,0.016204829044033857,3.429427994201817e-09,-0.0012244446629243733
2022-07-01,1.0846188328651825,-0.01733233135377843,0.2494270041469014,0.15057299585309863,0.00033281591659546763,0.002440915642475172
2022-07-02,1.0886115987237808,-0.013714874419756495,0.2494469789970773,0.15055302100292273,0.00020000998742508795,0.003681261783047507
2022-07-03,1.0851730189783053,-0.016830237199337184,0.2494469789970773,0.15072458865537458,0.00040008578382622593,-0.003158683730274281
2022-07-04,1.0985695617834812,-0.0062081853815476595,0.24928646031711788,-0.24928646031711788,0.0006000055244862462,0.012345075458836785
2022-07-05,1.0879398510387914,-0.015824071254705085,0.24928646031711788,0.15073365363753355,0.00020001005697732572,-0.009675956001761188
2022-07-06,1.0971212279465166,-0.00751838217024603,0.24926634636246647,-0.04833231479018596,0.00030046701578614025,0.00843923209445463
2022-07-07,1.0904204124153973,-0.013580097202003816,0.24856247518536356,-0.24856247518536356,0.0005001150801975888,-0.006107634562557807
2022-07-08,1.0888755155451069,-0.014977647177475406,0.24865983681609918,0.15134016318390084,0.0004000486808153678,-0.0014167901230578428
2022-07-09,1.0871321781185304,-0.016554711138574985,0.24865983681609918,0.1524692587494421,0.0002005645477827706,-0.0016010438307136887
2022-07-10,1.0839743009963316,-0.019411400914793653,0.24758965107960848,-0.04758965107960847,0.00030002945491452526,-0.002904777529134872
2022-07-11,1.0869308934690107,-0.01673679795770744,0.24759006477740958,-0.04759006477740958,0.0004000002068489006,0.002727548494425802
2022-07-12,1.087695853153668,-0.016044797469462302,0.24756496085453175,-0.04756496085453174,0.0002000125519614389,0.0007037795036044514
2022-07-13,1.0834985707152776,-0.019841757694850637,0.2503308826451396,-0.2503308826451396,0.00010138296089530393,-0.003858875094740699
2022-07-14,1.0629007084641597,-0.03847506742406537,0.2503308826451396,-0.04985611774230952,0.00030023738245141507,-0.019010511695937704
2022-07-15,1.0541196357187752,-0.04641863196609142,0.26249331452481667,0.13750668547518338,0.0003063185983912536,-0.008261423362931564
2022-07-16,1.0766633846535891,-0.02602502746292279,0.26249331452481667,0.1396840295467331,0.00040108867203577487,0.02138632862051071
2022-07-17,1.0859469546120564,-0.0176268921457704,0.26324832244057267,0.13675167755942735,0.0002014661759936529,0.008622537081495851
2022-07-18,1.085871760072356,-0.01769491489158259,0.26324832244057267,0.02088842681125312,0.0003420683746259129,-6.924328982049754e-05
2022-07-19,1.104592234031876,-0.004634209461306327,0.22065760425293446,0.22065760425293446,0.0003001154112791593,0.017240041271790796
2022-07-20,1.109748654338538,-0.002398283942220303,0.22065760425293446,-0.17948838569814757,0.000200072994975541,0.004668166358404502
2022-07-21,1.0963664997773035,-0.014428089342430672,0.22110893371873025,0.22110893371873025,0.0002002986597084389,-0.012058725648294577
2022-07-22,1.1124134778977373,-0.00035388791056201185,0.22131301810960177,-0.17868698189039825,0.0004001020421954358,0.014636508980978125
2022-07-23,1.111705294920484,-0.009981889469546812,0.22131301810960177,0.22076429055607777,0.00020027436377676198,-0.000636618479840867
2022-07-24,1.116505962538694,-0.005706702595488666,0.22192814297914437,-0.17807185702085565,0.0006005819262115333,0.004318291583345735
2022-07-25,1.119061806532075,-0.0034306211081565063,0.22192814297914437,0.021621574885941297,0.00030015328404660156,0.0022891449567996602
2022-07-26,1.116387834980466,-0.005811899919395347,0.022331901354294113,0.022331901354294113,3.551632341764078e-07,-0.0023894761987218738
2022-07-27,1.1313747699805154,-0.0009097610998113348,0.22173069867190848,0.22173069867190848,0.0005003006013411928,0.013424487915807415
2022-07-28,1.1442650109861447,-0.002403635070765464,0.22173069867190848,0.2200083207580862,0.0006008611889569112,0.011393431555713596
2022-07-29,1.1430262110883327,-0.00817129958442031,0.2200083207580862,0.21943750374232684,0.0004002854085078797,-0.001082616252280122
