candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,total_cost
monthly_tsmom_inverse_volatility,-0.14289912886961853,-0.03281567502272653,0.3273811167528834,-0.10023692065140317,0,9,0.44642857142857145,0.11186765485140525,0.3839864058452587,0.002776912002627797
monthly_tsmom_inverse_variance,-0.003960972830207465,-0.0008584204846722177,0.09179331558957937,-0.009351666612744816,0,9,0.44642857142857145,0.030640381677583595,0.14744555987395971,0.0007292552312412245
confirmed_daily_bos,0.3368409816715694,0.06483303232640614,0.19064407691284535,0.34007367748458894,0,9,0.48214285714285715,0.1048305316433619,0.6,0.014977971959268
equal_tsmom_vol_and_variance,-0.07239736980882727,-0.016130074663244898,0.21700809752247707,-0.07432936764755606,0,9,0.44642857142857145,0.07089876818310353,0.26571598285960923,0.0017530836169345112
equal_monthly_tsmom_and_daily_bos,0.12172017907055865,0.025165930897642186,0.1261272715828532,0.19952806860735625,0,9,0.35714285714285715,0.0695192624084604,0.3563853092207327,0.008365527788101255
