side,event_day,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,stop_fraction,notional,underlying_return,net_account_contribution,exit_reason,ambiguous_bar_loss_first
short,2020-11-12,2020-11-13 00:01:00,2020-11-14 06:41:00,460.38,475.65,475.64,429.86,0.03314653112646073,0.15084534731323732,-0.033168252313306334,-0.005154121887287018,stop,False
short,2020-11-14,2020-11-15 00:01:00,2020-11-18 00:38:00,456.85,480.0,477.5,415.55000000000007,0.04520083178286084,0.11061743341404372,-0.05067308744664545,-0.005715944309927361,stop,False
short,2020-11-18,2020-11-19 00:01:00,2020-11-20 15:18:00,472.27,494.0,494.64,427.53,0.04736697228280434,0.10555878408582921,-0.04601181527516052,-0.004962510058113557,stop,False
short,2020-11-22,2020-11-23 00:01:00,2020-11-23 02:17:00,533.4,562.43,562.68,474.84000000000003,0.05489313835770524,0.09108606557377057,-0.054424446944131954,-0.005048394808743171,stop,False
short,2020-12-01,2020-12-02 00:01:00,2020-12-09 00:01:00,605.01,573.19,638.68,537.6700000000001,0.05565197269466614,0.08984407484407496,0.05259417199715699,0.004635430650430649,time,False
short,2020-12-18,2020-12-19 00:01:00,2020-12-24 06:23:00,637.41,551.76,677.24,557.7499999999999,0.06248725310239884,0.0800163193572683,0.1343719113286581,0.010671929450163178,target,False
short,2020-12-29,2020-12-30 00:01:00,2020-12-31 03:10:00,716.43,749.88,748.54,652.2099999999999,0.04481945200508077,0.11155870445344124,-0.046689837108998766,-0.005320216443475548,stop,False
short,2020-12-31,2021-01-01 00:01:00,2021-01-02 21:14:00,735.5,761.43,759.95,686.5999999999999,0.03324269204622712,0.15040899795500995,-0.03525492861998636,-0.00545306748466256,stop,False
short,2021-01-06,2021-01-07 00:01:00,2021-01-07 00:05:00,1153.07,1180.49,1177.16,1104.8899999999996,0.020892053387912397,0.239325446243253,-0.02377999601064995,-0.0059304836031548284,stop,False
short,2021-01-08,2021-01-09 00:01:00,2021-01-10 05:22:00,1228.94,1295.57,1294.59,1097.6400000000003,0.05342002050547615,0.0935978674790558,-0.05421745569352443,-0.005168236100533134,stop,False
short,2021-01-25,2021-01-26 00:01:00,2021-01-26 02:47:00,1440.56,1367.04,1479.0,1363.6799999999998,0.026684067307158367,0.18737773152965634,0.05103570833564719,0.009375577523413087,target,False
short,2021-02-04,2021-02-05 00:01:00,2021-02-05 21:49:00,1573.38,1704.98,1699.63,1320.88,0.08024126403030418,0.0623120792079208,-0.08364158690208345,-0.005274193267326735,stop,False
short,2021-02-06,2021-02-07 00:01:00,2021-02-08 23:44:00,1670.09,1756.0,1764.38,1481.5099999999995,0.056458035195708134,0.0885613532718208,-0.051440341538480094,-0.004644187612684274,stop,False
short,2021-02-08,2021-02-09 00:01:00,2021-02-09 00:04:00,1747.77,1765.52,1766.66,1709.9899999999998,0.010808058268536536,0.3,-0.010155798531843452,-0.0033467395595530355,stop,False
short,2021-02-09,2021-02-10 00:01:00,2021-02-10 10:49:00,1753.72,1829.28,1827.99,1605.18,0.042349976050908913,0.1180638211929447,-0.04308555527678304,-0.005204909115389793,stop,False
short,2021-02-10,2021-02-11 00:01:00,2021-02-13 01:47:00,1700.47,1849.57,1845.63,1410.1499999999999,0.08536463448340757,0.058572265086800746,-0.08768164095808806,-0.0051942845825296196,stop,False
short,2021-02-13,2021-02-14 00:01:00,2021-02-15 10:16:00,1823.23,1725.07,1874.37,1720.9500000000003,0.028049121613839104,0.17825870160344198,0.053838517356559534,0.009418925498631235,target,False
short,2021-02-19,2021-02-20 00:01:00,2021-02-20 00:18:00,1932.28,1952.1,1952.75,1891.34,0.010593702775995213,0.3,-0.010257312604798452,-0.0033771937814395356,stop,False
long,2021-02-23,2021-02-24 00:01:00,2021-02-28 14:04:00,1566.58,1334.01,1348.73,2002.2799999999997,0.13906088421912696,0.03595547394996559,-0.14845714869333193,-0.00537380261647923,stop,False
short,2021-04-01,2021-04-02 00:01:00,2021-04-02 02:17:00,1951.31,1914.39,1970.0,1913.9299999999998,0.009578180811864878,0.3,0.01892062255612892,0.005376186766838676,target,False
short,2021-04-03,2021-04-04 00:01:00,2021-04-06 09:01:00,2071.09,2149.1,2146.98,1919.3100000000004,0.036642540884268604,0.1364534194228491,-0.037666156468332934,-0.005276129266042944,stop,False
short,2021-04-06,2021-04-07 00:01:00,2021-04-07 20:17:00,2081.17,1943.01,2154.0,1935.5100000000002,0.03499473853649626,0.14287862144720598,0.06638573494716915,0.009342223671563928,target,False
short,2021-04-12,2021-04-13 00:01:00,2021-04-13 16:23:00,2107.19,2205.25,2210.63,1900.31,0.049089071227559004,0.1018556651198762,-0.046535908010193694,-0.0048418015274555295,stop,False
short,2021-04-16,2021-04-17 00:01:00,2021-04-18 11:23:00,2428.82,2135.58,2547.91,2190.640000000001,0.04903204024999781,0.10197413720715452,0.12073352492156697,0.012209722898648126,target,False
