candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost
daily_reclaim_only_1m,-0.05412951103930752,-0.011969285164007193,0.08270755189638535,-0.14471816526503065,48,6,0.44642857142857145,0.03816332187952643,0.3,0.0011848346106645812,0.027551653196999988
daily_reclaim_only_2m,-0.06890050129697589,-0.015328521012806462,0.090322009185406,-0.1697096992311283,48,6,0.44642857142857145,0.037834671142873054,0.3,0.0011848346106645812,0.027390047938643265
bos_plus_daily_reclaim_1m,0.10995349659412024,0.022829092364259562,0.2034402724753963,0.11221520737503175,0,9,0.4642857142857143,0.08597801766106454,0.75,0.646883494143091,0.03932609817526721
bos_plus_daily_reclaim_2m,0.08739579979762357,0.018294923076309644,0.21450400133091962,0.0852894256647721,0,9,0.4642857142857143,0.08580745925442862,0.75,0.6470867261908925,0.039164492916910466
