definition,side,signal_available_time,exit_time,gross_return_24h,net_return_24h
adjacent_fast,short,2024-01-19 04:00:00,2024-01-20 04:00:00,-0.022288267606788592,-0.023288267606788593
adjacent_fast,short,2024-01-23 04:00:00,2024-01-24 04:00:00,0.05863883816283644,0.05763883816283644
adjacent_fast,short,2024-01-23 20:00:00,2024-01-24 20:00:00,-0.011489745323416622,-0.012489745323416623
adjacent_fast,short,2024-03-20 08:00:00,2024-03-21 08:00:00,-0.11304667192244255,-0.11404667192244256
adjacent_fast,short,2024-04-02 00:00:00,2024-04-03 00:00:00,0.05928352193368347,0.05828352193368347
adjacent_fast,short,2024-04-03 00:00:00,2024-04-04 00:00:00,-0.027586483641650394,-0.028586483641650395
adjacent_fast,short,2024-04-30 20:00:00,2024-05-01 20:00:00,0.03380649795006341,0.03280649795006341
adjacent_fast,short,2024-05-01 04:00:00,2024-05-02 04:00:00,0.0007853662367640624,-0.00021463376323593766
adjacent_fast,short,2024-05-01 16:00:00,2024-05-02 16:00:00,-0.017926842868294823,-0.018926842868294824
adjacent_fast,short,2024-05-08 08:00:00,2024-05-09 08:00:00,0.010581992980822186,0.009581992980822185
adjacent_fast,short,2024-05-11 00:00:00,2024-05-12 00:00:00,-0.0027448521172370732,-0.0037448521172370733
adjacent_fast,short,2024-05-30 16:00:00,2024-05-31 16:00:00,-0.0023406931246505724,-0.0033406931246505725
adjacent_fast,short,2024-06-12 00:00:00,2024-06-13 00:00:00,-0.049799380880403143,-0.050799380880403144
adjacent_fast,short,2024-06-24 08:00:00,2024-06-25 08:00:00,0.020140957470132115,0.019140957470132114
adjacent_fast,short,2024-07-05 08:00:00,2024-07-06 08:00:00,0.025745673655042545,0.024745673655042544
adjacent_fast,short,2024-07-25 04:00:00,2024-07-26 04:00:00,0.07136039676380601,0.07036039676380601
adjacent_fast,short,2024-07-25 12:00:00,2024-07-26 12:00:00,-0.021820649600707176,-0.022820649600707177
adjacent_fast,short,2024-08-01 12:00:00,2024-08-02 12:00:00,0.003353361225581275,0.002353361225581275
adjacent_fast,short,2024-08-03 00:00:00,2024-08-04 00:00:00,0.031619200568671735,0.030619200568671734
adjacent_fast,short,2024-08-05 00:00:00,2024-08-06 00:00:00,0.1335521127657091,0.1325521127657091
adjacent_fast,short,2024-08-27 20:00:00,2024-08-28 20:00:00,0.039686346161166175,0.038686346161166174
adjacent_fast,short,2024-09-02 08:00:00,2024-09-03 08:00:00,-0.046259193298374024,-0.047259193298374025
adjacent_fast,short,2024-09-07 04:00:00,2024-09-08 04:00:00,-0.03061982187940182,-0.03161982187940182
adjacent_fast,short,2024-10-02 00:00:00,2024-10-03 00:00:00,0.025507880112963455,0.024507880112963454
adjacent_fast,short,2024-10-10 08:00:00,2024-10-11 08:00:00,-0.006546589614881748,-0.007546589614881748
adjacent_fast,short,2024-12-19 04:00:00,2024-12-20 04:00:00,0.08699840764331213,0.08599840764331212
adjacent_fast,short,2024-12-20 04:00:00,2024-12-21 04:00:00,-0.011473203514922092,-0.012473203514922093
adjacent_fast,short,2024-12-20 20:00:00,2024-12-21 20:00:00,-0.10872772012548237,-0.10972772012548238
adjacent_fast,short,2025-01-10 04:00:00,2025-01-11 04:00:00,-0.03136501339475717,-0.03236501339475717
adjacent_fast,short,2025-01-13 20:00:00,2025-01-14 20:00:00,-0.05261539669248472,-0.05361539669248472
adjacent_fast,short,2025-01-19 20:00:00,2025-01-20 20:00:00,-0.07168474707529038,-0.07268474707529038
adjacent_fast,short,2025-01-27 12:00:00,2025-01-28 12:00:00,-0.006314301421503243,-0.007314301421503243
adjacent_fast,short,2025-02-25 08:00:00,2025-02-26 08:00:00,0.0072594920344477565,0.0062594920344477565
adjacent_fast,short,2025-02-28 12:00:00,2025-03-01 12:00:00,-0.05353891432004154,-0.05453891432004154
adjacent_fast,short,2025-03-11 04:00:00,2025-03-12 04:00:00,-0.04370988446726565,-0.04470988446726565
adjacent_fast,short,2025-03-28 16:00:00,2025-03-29 16:00:00,0.015336684469577921,0.01433668446957792
adjacent_fast,short,2025-04-07 04:00:00,2025-04-08 04:00:00,0.0496070545696049,0.0486070545696049
adjacent_fast,short,2025-05-06 20:00:00,2025-05-07 20:00:00,-0.03746340691510408,-0.03846340691510408
adjacent_fast,short,2025-05-19 04:00:00,2025-05-20 04:00:00,-0.04594549684280502,-0.04694549684280502
adjacent_fast,short,2025-06-06 08:00:00,2025-06-07 08:00:00,-0.025737289856333723,-0.026737289856333724
adjacent_fast,short,2025-08-02 04:00:00,2025-08-03 04:00:00,0.03864960909737025,0.03764960909737025
adjacent_fast,short,2025-08-18 12:00:00,2025-08-19 12:00:00,0.023267552542435843,0.022267552542435842
adjacent_fast,short,2025-08-19 12:00:00,2025-08-20 12:00:00,0.01858524559074526,0.017585245590745258
adjacent_fast,short,2025-08-20 08:00:00,2025-08-21 08:00:00,-0.06370813179909662,-0.06470813179909662
adjacent_fast,short,2025-09-22 12:00:00,2025-09-23 12:00:00,0.027264699047176322,0.02626469904717632
adjacent_fast,short,2025-10-11 00:00:00,2025-10-12 00:00:00,0.067885881492319,0.066885881492319
adjacent_fast,short,2025-10-17 16:00:00,2025-10-18 16:00:00,-0.03615699727790411,-0.037156997277904114
adjacent_fast,short,2025-10-31 00:00:00,2025-11-01 00:00:00,-0.022897221043699734,-0.023897221043699735
adjacent_fast,short,2025-10-31 04:00:00,2025-11-01 04:00:00,-0.05432693873562844,-0.05532693873562844
adjacent_fast,short,2025-11-04 00:00:00,2025-11-05 00:00:00,0.022554567502021117,0.021554567502021116
adjacent_fast,short,2025-11-04 16:00:00,2025-11-05 16:00:00,0.046814785123256986,0.045814785123256985
adjacent_fast,short,2025-11-05 04:00:00,2025-11-06 04:00:00,-0.06912740662287753,-0.07012740662287753
adjacent_fast,short,2025-11-20 04:00:00,2025-11-21 04:00:00,0.011873309702438162,0.01087330970243816
adjacent_fast,short,2025-12-01 12:00:00,2025-12-02 12:00:00,0.0077423877141369335,0.0067423877141369335
adjacent_fast,short,2025-12-02 00:00:00,2025-12-03 00:00:00,-0.0949017064746942,-0.0959017064746942
adjacent_fast,short,2025-12-13 00:00:00,2025-12-14 00:00:00,-0.012519587306448088,-0.013519587306448089
adjacent_fast,short,2025-12-19 04:00:00,2025-12-20 04:00:00,-0.0731880148196109,-0.0741880148196109
adjacent_fast,short,2026-01-20 16:00:00,2026-01-21 16:00:00,0.048991372930929034,0.04799137293092903
adjacent_fast,short,2026-01-26 04:00:00,2026-01-27 04:00:00,-0.03957634384883857,-0.04057634384883857
adjacent_fast,short,2026-02-11 16:00:00,2026-02-12 16:00:00,-0.008836033374872487,-0.009836033374872488
adjacent_fast,short,2026-02-23 12:00:00,2026-02-24 12:00:00,0.016464508643195486,0.015464508643195485
adjacent_fast,short,2026-03-22 08:00:00,2026-03-23 08:00:00,0.014706588205930626,0.013706588205930625
adjacent_fast,short,2026-03-27 20:00:00,2026-03-28 20:00:00,-0.0031403563425149716,-0.004140356342514972
adjacent_fast,short,2026-04-20 08:00:00,2026-04-21 08:00:00,-0.02205976601001569,-0.023059766010015692
adjacent_fast,short,2026-04-28 00:00:00,2026-04-29 00:00:00,-0.001987905442550897,-0.002987905442550897
adjacent_fast,short,2026-05-08 00:00:00,2026-05-09 00:00:00,0.0006016060265230383,-0.0003983939734769617
adjacent_fast,short,2026-05-13 00:00:00,2026-05-14 00:00:00,0.011250713120082856,0.010250713120082855
adjacent_fast,short,2026-05-14 00:00:00,2026-05-15 00:00:00,-0.02755674829475563,-0.02855674829475563
adjacent_fast,short,2026-05-16 16:00:00,2026-05-17 16:00:00,0.003574440923701072,0.002574440923701072
adjacent_fast,short,2026-05-23 04:00:00,2026-05-24 04:00:00,-0.005734433724669863,-0.006734433724669863
adjacent_fast,short,2026-05-28 12:00:00,2026-05-29 12:00:00,-0.010606504245630699,-0.0116065042456307
adjacent_fast,short,2026-06-03 08:00:00,2026-06-04 08:00:00,0.024865638399173662,0.02386563839917366
adjacent_fast,short,2026-06-06 00:00:00,2026-06-07 00:00:00,0.014134007585335007,0.013134007585335006
adjacent_fast,short,2026-06-25 00:00:00,2026-06-26 00:00:00,0.029756715818108792,0.02875671581810879
frozen_base,long,2022-01-13 00:00:00,2022-01-14 00:00:00,-0.01752809523667831,-0.01852809523667831
frozen_base,long,2022-02-05 04:00:00,2022-02-06 04:00:00,0.017837830530470944,0.016837830530470943
frozen_base,long,2022-02-10 04:00:00,2022-02-11 04:00:00,-0.03887915181720447,-0.03987915181720447
frozen_base,long,2022-02-16 08:00:00,2022-02-17 08:00:00,-0.020039293964045357,-0.021039293964045358
frozen_base,long,2022-03-01 08:00:00,2022-03-02 08:00:00,0.018787843522489522,0.01778784352248952
frozen_base,long,2022-03-19 00:00:00,2022-03-20 00:00:00,0.02434037850531845,0.02334037850531845
frozen_base,long,2022-03-19 04:00:00,2022-03-20 04:00:00,-0.005440259946001835,-0.006440259946001835
frozen_base,long,2022-03-22 12:00:00,2022-03-23 12:00:00,-0.020234529030198845,-0.021234529030198845
frozen_base,long,2022-03-25 20:00:00,2022-03-26 20:00:00,-0.01408032732025477,-0.015080327320254772
frozen_base,long,2022-03-28 08:00:00,2022-03-29 08:00:00,0.011376805878319685,0.010376805878319684
frozen_base,long,2022-03-29 20:00:00,2022-03-30 20:00:00,-0.01645528699336707,-0.01745528699336707
frozen_base,long,2022-04-20 00:00:00,2022-04-21 00:00:00,-0.013448878831516242,-0.014448878831516243
frozen_base,long,2022-05-31 08:00:00,2022-06-01 08:00:00,-0.028034764508978793,-0.029034764508978794
frozen_base,long,2022-06-24 20:00:00,2022-06-25 20:00:00,0.018094058991818596,0.017094058991818595
frozen_base,long,2022-07-05 08:00:00,2022-07-06 08:00:00,-0.01602683887116807,-0.01702683887116807
frozen_base,long,2022-07-08 00:00:00,2022-07-09 00:00:00,0.01303374839127458,0.012033748391274579
frozen_base,long,2022-07-16 04:00:00,2022-07-17 04:00:00,0.055067679623458154,0.054067679623458154
frozen_base,long,2022-07-18 16:00:00,2022-07-19 16:00:00,0.03048447814938071,0.02948447814938071
frozen_base,long,2022-07-19 08:00:00,2022-07-20 08:00:00,-0.02473328400589392,-0.02573328400589392
frozen_base,long,2022-07-29 00:00:00,2022-07-30 00:00:00,-0.0037259031265187703,-0.00472590312651877
frozen_base,long,2022-08-06 08:00:00,2022-08-07 08:00:00,-0.026638565456241547,-0.02763856545624155
frozen_base,long,2022-08-08 20:00:00,2022-08-09 20:00:00,-0.04761292702145381,-0.04861292702145381
frozen_base,long,2022-08-11 00:00:00,2022-08-12 00:00:00,0.028972807036641957,0.027972807036641956
frozen_base,long,2022-08-13 08:00:00,2022-08-14 08:00:00,0.01292533334695145,0.01192533334695145
frozen_base,long,2022-08-13 12:00:00,2022-08-14 12:00:00,-0.005424900443309011,-0.006424900443309011
frozen_base,long,2022-09-11 08:00:00,2022-09-12 08:00:00,-0.0046681024276387095,-0.0056681024276387095
frozen_base,long,2022-09-27 12:00:00,2022-09-28 12:00:00,-0.07100681411329901,-0.07200681411329901
frozen_base,long,2022-10-24 04:00:00,2022-10-25 04:00:00,0.010657327100275227,0.009657327100275226
frozen_base,long,2022-10-24 08:00:00,2022-10-25 08:00:00,-0.01491442901347717,-0.01591442901347717
frozen_base,long,2022-10-26 00:00:00,2022-10-27 00:00:00,0.11366186978818926,0.11266186978818926
frozen_base,long,2022-11-30 12:00:00,2022-12-01 12:00:00,0.017772895741301253,0.016772895741301252
frozen_base,long,2023-01-04 12:00:00,2023-01-05 12:00:00,0.0020713206068407874,0.0010713206068407874
frozen_base,long,2023-01-09 08:00:00,2023-01-10 08:00:00,0.023502418454669716,0.022502418454669715
frozen_base,long,2023-01-09 12:00:00,2023-01-10 12:00:00,0.011496270963900379,0.010496270963900378
frozen_base,long,2023-01-12 08:00:00,2023-01-13 08:00:00,0.01907907994357605,0.01807907994357605
frozen_base,long,2023-01-21 08:00:00,2023-01-22 08:00:00,-0.0190142033808387,-0.020014203380838702
frozen_base,long,2023-01-30 04:00:00,2023-01-31 04:00:00,-0.060771744974957964,-0.061771744974957965
frozen_base,long,2023-02-15 20:00:00,2023-02-16 20:00:00,0.07127723874662006,0.07027723874662006
frozen_base,long,2023-02-16 04:00:00,2023-02-17 04:00:00,0.04994998250922089,0.04894998250922089
frozen_base,long,2023-02-16 08:00:00,2023-02-17 08:00:00,-0.021829081160475994,-0.022829081160475995
frozen_base,long,2023-03-13 08:00:00,2023-03-14 08:00:00,0.05922006241019839,0.05822006241019839
frozen_base,long,2023-03-14 00:00:00,2023-03-15 00:00:00,0.06150313002182606,0.06050313002182606
frozen_base,long,2023-03-18 08:00:00,2023-03-19 08:00:00,-0.017292724763517175,-0.018292724763517176
frozen_base,long,2023-04-01 00:00:00,2023-04-02 00:00:00,-0.0052984039240963066,-0.006298403924096307
frozen_base,long,2023-04-04 20:00:00,2023-04-05 20:00:00,0.026653292639099657,0.025653292639099656
frozen_base,long,2023-04-05 12:00:00,2023-04-06 12:00:00,-0.007161638708395923,-0.008161638708395924
frozen_base,long,2023-04-13 20:00:00,2023-04-14 20:00:00,0.0653792297540976,0.0643792297540976
frozen_base,long,2023-04-27 00:00:00,2023-04-28 00:00:00,-0.027615713730066105,-0.028615713730066106
frozen_base,long,2023-05-06 00:00:00,2023-05-07 00:00:00,-0.038818150634084336,-0.03981815063408434
frozen_base,long,2023-05-23 12:00:00,2023-05-24 12:00:00,-0.02308013982114898,-0.024080139821148983
frozen_base,long,2023-05-29 08:00:00,2023-05-30 08:00:00,-0.008636492191018919,-0.00963649219101892
frozen_base,long,2023-06-22 12:00:00,2023-06-23 12:00:00,-0.019437814626825256,-0.020437814626825257
frozen_base,long,2023-07-03 16:00:00,2023-07-04 16:00:00,-0.009515144429930067,-0.010515144429930068
frozen_base,long,2023-07-14 04:00:00,2023-07-15 04:00:00,-0.04143719776502719,-0.04243719776502719
frozen_base,long,2023-08-30 00:00:00,2023-08-31 00:00:00,-0.0070800482492175965,-0.008080048249217597
frozen_base,long,2023-09-27 20:00:00,2023-09-28 20:00:00,-0.0036078046386058826,-0.004607804638605883
frozen_base,long,2023-09-29 00:00:00,2023-09-30 00:00:00,0.011725414745707319,0.010725414745707318
frozen_base,long,2023-09-29 16:00:00,2023-09-30 16:00:00,-0.008674770234212925,-0.009674770234212926
frozen_base,long,2023-10-23 08:00:00,2023-10-24 08:00:00,0.06217990333982537,0.06117990333982537
frozen_base,long,2023-10-23 12:00:00,2023-10-24 12:00:00,0.06816665978054925,0.06716665978054925
frozen_base,long,2023-11-05 12:00:00,2023-11-06 12:00:00,-0.0008787811411450352,-0.0018787811411450353
frozen_base,long,2023-11-09 12:00:00,2023-11-10 12:00:00,0.10544800812902211,0.10444800812902211
frozen_base,long,2023-11-10 00:00:00,2023-11-11 00:00:00,0.025453046563323367,0.024453046563323366
frozen_base,long,2023-11-23 04:00:00,2023-11-24 04:00:00,-0.007485750596934571,-0.008485750596934571
frozen_base,long,2023-12-08 00:00:00,2023-12-09 00:00:00,0.010598621877691672,0.009598621877691671
frozen_base,long,2024-01-09 04:00:00,2024-01-10 04:00:00,-0.03591411178373416,-0.03691411178373416
frozen_base,long,2024-01-11 20:00:00,2024-01-12 20:00:00,-0.0038427664907750847,-0.004842766490775085
frozen_base,long,2024-01-31 00:00:00,2024-02-01 00:00:00,-0.004998141716541227,-0.005998141716541227
frozen_base,long,2024-02-07 04:00:00,2024-02-08 04:00:00,0.017189339162603012,0.01618933916260301
frozen_base,long,2024-02-08 04:00:00,2024-02-09 04:00:00,0.0009505349858864864,-4.946501411351358e-05
frozen_base,long,2024-02-09 00:00:00,2024-02-10 00:00:00,0.01672901842840946,0.015729018428409458
frozen_base,long,2024-02-09 20:00:00,2024-02-10 20:00:00,-0.00768696013488146,-0.00868696013488146
frozen_base,long,2024-02-11 12:00:00,2024-02-12 12:00:00,-0.011539601905477315,-0.012539601905477316
frozen_base,long,2024-02-13 08:00:00,2024-02-14 08:00:00,-0.007562317707550226,-0.008562317707550227
frozen_base,long,2024-02-19 08:00:00,2024-02-20 08:00:00,0.021727968471375148,0.020727968471375147
frozen_base,long,2024-02-27 00:00:00,2024-02-28 00:00:00,0.02602876345110583,0.02502876345110583
frozen_base,long,2024-04-08 08:00:00,2024-04-09 08:00:00,0.07002895193978009,0.06902895193978009
frozen_base,long,2024-04-08 20:00:00,2024-04-09 20:00:00,-0.00017335457614808814,-0.0011733545761480882
frozen_base,long,2024-04-09 04:00:00,2024-04-10 04:00:00,-0.05013848620806949,-0.05113848620806949
frozen_base,long,2024-04-28 12:00:00,2024-04-29 12:00:00,-0.03955751677446662,-0.04055751677446662
frozen_base,long,2024-05-16 04:00:00,2024-05-17 04:00:00,-0.02636338088704482,-0.02736338088704482
frozen_base,long,2024-05-21 04:00:00,2024-05-22 04:00:00,0.07991672191400023,0.07891672191400023
frozen_base,long,2024-05-21 08:00:00,2024-05-22 08:00:00,0.03484070363969449,0.03384070363969449
frozen_base,long,2024-05-21 20:00:00,2024-05-22 20:00:00,-0.022745081429085823,-0.023745081429085824
frozen_base,long,2024-07-15 12:00:00,2024-07-16 12:00:00,0.042424533714632506,0.041424533714632505
frozen_base,long,2024-07-16 08:00:00,2024-07-17 08:00:00,-0.011335583801223903,-0.012335583801223904
frozen_base,long,2024-07-20 04:00:00,2024-07-21 04:00:00,-0.002338763010078848,-0.003338763010078848
frozen_base,long,2024-08-24 04:00:00,2024-08-25 04:00:00,0.016974887216402612,0.01597488721640261
frozen_base,long,2024-09-14 00:00:00,2024-09-15 00:00:00,0.004580602828927249,0.0035806028289272493
frozen_base,long,2024-09-19 16:00:00,2024-09-20 16:00:00,0.05041244682902013,0.04941244682902013
frozen_base,long,2024-09-20 12:00:00,2024-09-21 12:00:00,0.009119252372036923,0.008119252372036923
frozen_base,long,2024-09-22 08:00:00,2024-09-23 08:00:00,-0.01237057387524576,-0.013370573875245761
frozen_base,long,2024-09-23 12:00:00,2024-09-24 12:00:00,-0.018274255787283367,-0.019274255787283368
frozen_base,long,2024-10-14 12:00:00,2024-10-15 12:00:00,0.036279479307965046,0.035279479307965045
frozen_base,long,2024-10-15 00:00:00,2024-10-16 00:00:00,-0.023704018453320375,-0.024704018453320375
frozen_base,long,2024-10-21 00:00:00,2024-10-22 00:00:00,-0.010026303345549215,-0.011026303345549215
frozen_base,long,2024-10-21 08:00:00,2024-10-22 08:00:00,-0.02928608346861372,-0.030286083468613723
frozen_base,long,2024-10-29 08:00:00,2024-10-30 08:00:00,0.02804717502901699,0.02704717502901699
frozen_base,long,2024-11-28 00:00:00,2024-11-29 00:00:00,-0.0027469743878413277,-0.0037469743878413278
frozen_base,long,2024-11-30 16:00:00,2024-12-01 16:00:00,-0.00013770757391662336,-0.0011377075739166234
frozen_base,long,2024-12-05 00:00:00,2024-12-06 00:00:00,0.017393874865602177,0.016393874865602176
frozen_base,long,2024-12-05 20:00:00,2024-12-06 20:00:00,-0.016539514593465032,-0.017539514593465033
frozen_base,long,2024-12-07 00:00:00,2024-12-08 00:00:00,0.0026010113653431866,0.0016010113653431865
frozen_base,long,2024-12-07 04:00:00,2024-12-08 04:00:00,-0.013699976896343169,-0.01469997689634317
frozen_base,long,2025-01-02 20:00:00,2025-01-03 20:00:00,-0.001466410837035359,-0.002466410837035359
frozen_base,long,2025-01-04 00:00:00,2025-01-05 00:00:00,0.012061711079943915,0.011061711079943914
frozen_base,long,2025-01-04 04:00:00,2025-01-05 04:00:00,0.0022245344623443852,0.0012245344623443852
frozen_base,long,2025-01-16 04:00:00,2025-01-17 04:00:00,-0.026339688546063056,-0.027339688546063057
frozen_base,long,2025-02-01 00:00:00,2025-02-02 00:00:00,-0.05139747928579763,-0.05239747928579763
frozen_base,long,2025-03-19 20:00:00,2025-03-20 20:00:00,-0.019182500036984296,-0.020182500036984297
frozen_base,long,2025-04-21 12:00:00,2025-04-22 12:00:00,-0.03416236451273513,-0.035162364512735134
frozen_base,long,2025-04-23 00:00:00,2025-04-24 00:00:00,0.05374084163065951,0.05274084163065951
frozen_base,long,2025-04-23 08:00:00,2025-04-24 08:00:00,0.022328012801166253,0.021328012801166252
frozen_base,long,2025-05-08 12:00:00,2025-05-09 12:00:00,0.16011893797858057,0.15911893797858057
frozen_base,long,2025-05-08 20:00:00,2025-05-09 20:00:00,0.20118467183874555,0.20018467183874555
frozen_base,long,2025-05-09 00:00:00,2025-05-10 00:00:00,0.12193444877377946,0.12093444877377946
frozen_base,long,2025-05-09 04:00:00,2025-05-10 04:00:00,0.10092003098256286,0.09992003098256286
frozen_base,long,2025-05-09 16:00:00,2025-05-10 16:00:00,0.015144783110964344,0.014144783110964343
frozen_base,long,2025-05-14 04:00:00,2025-05-15 04:00:00,-0.03217831903970636,-0.03317831903970636
frozen_base,long,2025-05-22 12:00:00,2025-05-23 12:00:00,0.03522428946467304,0.03422428946467304
frozen_base,long,2025-05-29 12:00:00,2025-05-30 12:00:00,-0.04767302065529133,-0.04867302065529133
frozen_base,long,2025-06-05 00:00:00,2025-06-06 00:00:00,-0.029435917819417234,-0.030435917819417235
frozen_base,long,2025-06-10 08:00:00,2025-06-11 08:00:00,0.05078849635145466,0.04978849635145466
frozen_base,long,2025-06-10 20:00:00,2025-06-11 20:00:00,-0.0004652152431922074,-0.0014652152431922074
frozen_base,long,2025-06-12 00:00:00,2025-06-13 00:00:00,-0.05056311222084475,-0.05156311222084475
frozen_base,long,2025-07-03 04:00:00,2025-07-04 04:00:00,-0.007236078997703066,-0.008236078997703067
frozen_base,long,2025-07-09 04:00:00,2025-07-10 04:00:00,0.05942616667688738,0.05842616667688738
frozen_base,long,2025-07-10 04:00:00,2025-07-11 04:00:00,0.01816096694486946,0.01716096694486946
frozen_base,long,2025-07-11 08:00:00,2025-07-12 08:00:00,0.0022741908151160395,0.0012741908151160395
frozen_base,long,2025-07-16 08:00:00,2025-07-17 08:00:00,0.07419774169704074,0.07319774169704074
frozen_base,long,2025-07-17 00:00:00,2025-07-18 00:00:00,0.05444003304440037,0.05344003304440037
frozen_base,long,2025-07-17 04:00:00,2025-07-18 04:00:00,0.008306114305138834,0.007306114305138834
frozen_base,long,2025-07-17 16:00:00,2025-07-18 16:00:00,0.046370195932856184,0.04537019593285618
frozen_base,long,2025-07-18 12:00:00,2025-07-19 12:00:00,-0.0009842793351387824,-0.0019842793351387824
frozen_base,long,2025-07-20 20:00:00,2025-07-21 20:00:00,0.014316479924184833,0.013316479924184832
frozen_base,long,2025-08-07 20:00:00,2025-08-08 20:00:00,0.02382004145570704,0.02282004145570704
frozen_base,long,2025-08-08 04:00:00,2025-08-09 04:00:00,0.050230094081188614,0.04923009408118861
frozen_base,long,2025-08-09 04:00:00,2025-08-10 04:00:00,0.048970563966906466,0.047970563966906465
frozen_base,long,2025-08-09 16:00:00,2025-08-10 16:00:00,0.0038605409553040815,0.0028605409553040815
frozen_base,long,2025-08-13 00:00:00,2025-08-14 00:00:00,0.04358310721180403,0.04258310721180403
frozen_base,long,2025-08-23 04:00:00,2025-08-24 04:00:00,-0.015680383381028284,-0.016680383381028285
frozen_base,long,2025-09-13 04:00:00,2025-09-14 04:00:00,-0.0037406697989229576,-0.004740669798922958
frozen_base,long,2025-10-01 20:00:00,2025-10-02 20:00:00,0.01901764660696781,0.018017646606967808
frozen_base,long,2025-10-03 04:00:00,2025-10-04 04:00:00,0.00540338445926114,0.00440338445926114
frozen_base,long,2025-10-05 16:00:00,2025-10-06 16:00:00,-0.015720463317108857,-0.016720463317108858
frozen_base,long,2025-10-07 00:00:00,2025-10-08 00:00:00,-0.03439417358503505,-0.03539417358503505
frozen_base,long,2025-10-27 08:00:00,2025-10-28 08:00:00,-0.009414424707452795,-0.010414424707452796
frozen_base,long,2025-10-27 12:00:00,2025-10-28 12:00:00,-0.026275215212642866,-0.027275215212642867
frozen_base,long,2025-11-27 04:00:00,2025-11-28 04:00:00,-4.9493353042717736e-05,-0.0010494933530427178
frozen_base,long,2025-12-04 08:00:00,2025-12-05 08:00:00,-0.01705920195823074,-0.01805920195823074
frozen_base,long,2025-12-10 00:00:00,2025-12-11 00:00:00,0.025204619973867803,0.024204619973867803
frozen_base,long,2025-12-10 04:00:00,2025-12-11 04:00:00,0.009419657353261002,0.008419657353261
frozen_base,long,2025-12-29 12:00:00,2025-12-30 12:00:00,-0.030311895002908873,-0.031311895002908874
frozen_base,long,2026-01-28 08:00:00,2026-01-29 08:00:00,-0.004982559389000052,-0.005982559389000052
frozen_base,long,2026-01-28 20:00:00,2026-01-29 20:00:00,-0.036195654678248146,-0.03719565467824815
frozen_base,long,2026-02-26 00:00:00,2026-02-27 00:00:00,0.009811080808532324,0.008811080808532323
frozen_base,long,2026-03-05 00:00:00,2026-03-06 00:00:00,-0.029553648268322852,-0.030553648268322853
frozen_base,long,2026-03-16 12:00:00,2026-03-17 12:00:00,0.03780051814630703,0.036800518146307026
frozen_base,long,2026-03-17 04:00:00,2026-03-18 04:00:00,-0.004669828529733744,-0.005669828529733744
frozen_base,long,2026-04-08 08:00:00,2026-04-09 08:00:00,-0.02237802835770908,-0.02337802835770908
frozen_base,long,2026-04-12 04:00:00,2026-04-13 04:00:00,-0.05096685858424432,-0.051966858584244324
frozen_base,long,2026-04-14 08:00:00,2026-04-15 08:00:00,-0.019858293782829772,-0.020858293782829773
frozen_base,long,2026-05-04 12:00:00,2026-05-05 12:00:00,-0.0012960267761649158,-0.002296026776164916
frozen_base,long,2026-05-06 20:00:00,2026-05-07 20:00:00,-0.03336003021035194,-0.034360030210351944
frozen_base,long,2026-06-15 08:00:00,2026-06-16 08:00:00,0.04082685840194822,0.03982685840194822
frozen_base,long,2026-06-15 20:00:00,2026-06-16 20:00:00,0.0199871855207725,0.018987185520772498
frozen_base,long,2026-06-16 00:00:00,2026-06-17 00:00:00,-0.03421319411691359,-0.03521319411691359
frozen_base,long,2026-07-02 20:00:00,2026-07-03 20:00:00,0.05594189366978086,0.05494189366978086
frozen_base,long,2026-07-03 20:00:00,2026-07-04 20:00:00,0.008968455381647367,0.007968455381647366
frozen_base,long,2026-07-05 00:00:00,2026-07-06 00:00:00,-0.009259621237929783,-0.010259621237929784
frozen_base,short,2022-01-21 08:00:00,2022-01-22 08:00:00,0.14413369849869062,0.14313369849869062
frozen_base,short,2022-01-21 12:00:00,2022-01-22 12:00:00,0.09561758602588089,0.09461758602588088
frozen_base,short,2022-01-24 20:00:00,2022-01-25 20:00:00,-0.08250342907948749,-0.08350342907948749
frozen_base,short,2022-02-19 00:00:00,2022-02-20 00:00:00,0.019809191922077196,0.018809191922077195
frozen_base,short,2022-02-19 20:00:00,2022-02-20 20:00:00,0.029365630383913155,0.028365630383913154
frozen_base,short,2022-02-24 12:00:00,2022-02-25 12:00:00,-0.10005924862726778,-0.10105924862726778
frozen_base,short,2022-03-07 08:00:00,2022-03-08 08:00:00,0.022831999309784856,0.021831999309784855
frozen_base,short,2022-03-08 04:00:00,2022-03-09 04:00:00,-0.04897496157630643,-0.04997496157630643
frozen_base,short,2022-03-14 08:00:00,2022-03-15 08:00:00,-0.029542490935691168,-0.03054249093569117
frozen_base,short,2022-04-07 08:00:00,2022-04-08 08:00:00,-0.018706607773740114,-0.019706607773740115
frozen_base,short,2022-04-11 20:00:00,2022-04-12 20:00:00,0.003521172937458128,0.002521172937458128
frozen_base,short,2022-04-18 16:00:00,2022-04-19 16:00:00,-0.050646786468832916,-0.05164678646883292
frozen_base,short,2022-04-25 16:00:00,2022-04-26 16:00:00,-0.06798395356777043,-0.06898395356777043
frozen_base,short,2022-05-01 08:00:00,2022-05-02 08:00:00,-0.03563899022861028,-0.03663899022861028
frozen_base,short,2022-05-06 20:00:00,2022-05-07 20:00:00,-0.005004840379605469,-0.006004840379605469
