timestamp,equity,drawdown,max_gross_exposure,end_net_exposure,turnover,trading_cost,net_return
2022-04-08,0.9565867060436561,-0.06606328733972888,0.06286609970820098,0.029532766374867642,0.0671710124215397,3.3585506210769846e-05,0.00044521005513686873
2022-04-09,0.955962792280409,-0.06667242811635588,0.029487369115096727,0.029487369115096727,4.539725977091569e-05,2.2698629885457844e-08,-0.0006522291803824354
2022-04-10,0.9563626985972581,-0.06628199075341701,0.02948012671263725,0.02948012671263725,7.242402459476521e-06,3.6212012297382608e-09,0.00041832832833832434
2022-04-11,0.9555270403746411,-0.0670978623188565,0.12954415130802915,-0.07045584869197088,0.1000640245953919,5.0032012297695954e-05,-0.000873787971700013
2022-04-12,0.9549570013100109,-0.0676544040382272,0.10874566622612972,-0.024587667107203635,0.08746515174856613,4.373257587428307e-05,-0.0005965703120310861
2022-04-13,0.9558335239333051,-0.06679863565654276,0.042197909466251765,0.008864576132918436,0.033452243240122075,1.6726121620061036e-05,0.000917866063174122
2022-04-14,0.955621949073408,-0.06700520086164696,0.008864279768877614,0.008864279768877614,2.9636404082211687e-07,1.4818202041105844e-10,-0.00022135116063537463
2022-04-15,0.9554739312422855,-0.06714971393687608,0.029501081562861617,-0.029501081562861617,0.038365361331739234,1.918268066586962e-05,-0.00015489161929160833
2022-04-16,0.9555784199717149,-0.06704769928430276,0.02955552645221432,-0.02955552645221432,5.444488935270331e-05,2.7222444676351656e-08,0.00010935801178191262
2022-04-17,0.9550731360236271,-0.06754101915426924,0.02955516101522019,-0.02955516101522019,3.654369941305524e-07,1.827184970652762e-10,-0.000528772874656469
2022-04-18,0.9538378145195682,-0.06874709080181596,0.10888695286702035,-0.09111304713297969,0.13844211388224054,6.922105694112028e-05,-0.0012934313168959655
2022-04-19,0.9451280812636437,-0.07725059560048575,0.15902134182243932,-0.09235467515577264,0.13457496135612634,6.728748067806317e-05,-0.009131251794951445
2022-04-20,0.9442813558714208,-0.07807727228786021,0.1249755986721396,0.00835773466119373,0.16737907648363304,8.368953824181653e-05,-0.0008958842817271551
2022-04-21,0.944298013445174,-0.07806100913097791,0.06262673662751747,0.004039930039149188,0.06234886204462212,3.117443102231106e-05,1.764047722541129e-05
2022-04-22,0.9430072911905664,-0.07932116975396131,0.04265238060122011,0.00931904726788678,0.07194578389540426,3.5972891947702126e-05,-0.0013668590172060124
2022-04-23,0.9428198024776532,-0.07950421912219197,0.03407694867369769,-0.03407694867369769,0.04339599594158447,2.1697997970792236e-05,-0.0001988200034769294
2022-04-24,0.9430463876706461,-0.07928299899761326,0.03411086290351063,-0.03411086290351063,3.3914229812942454e-05,1.695711490647123e-08,0.00024032714671240463
2022-04-25,0.9430442549709307,-0.07928508119941335,0.1810717464462983,-0.1810717464462983,0.14696088354278766,7.348044177139383e-05,-2.26150032844874e-06
2022-04-26,0.9403830841728817,-0.08188324098070132,0.20537182869604187,-0.1387051620293752,0.09096674891641027,4.548337445820514e-05,-0.0028218938655547587
2022-04-27,0.940038577855831,-0.08221959010117752,0.10768754371392124,-0.10768754371392124,0.03564904835121272,1.782452417560636e-05,-0.0003663467823366018
2022-04-28,0.9391075912963496,-0.08312853282576238,0.10889648003482996,-0.10889648003482996,0.001208936320908724,6.04468160454362e-07,-0.00099037058841156
2022-04-29,0.940265915143,-0.08199763569045637,0.10900297461840425,-0.10900297461840425,0.00010649458357428476,5.324729178714238e-08,0.001233430394329993
2022-04-30,0.9417317195919082,-0.08056653845717154,0.10963612601434848,-0.10963612601434848,0.0006331513959442342,3.165756979721171e-07,0.0015589254330106161
2022-05-01,0.9392516076418598,-0.08298792648924802,0.20988052492190953,-0.20988052492190953,0.10024439890756105,5.0122199453780524e-05,-0.002633565269653415
2022-05-02,0.9373682708926543,-0.08482666972211184,0.21316368075055098,-0.14649701408388432,0.13661648916197483,6.830824458098742e-05,-0.00200514615453673
2022-05-03,0.9375257431273848,-0.08467292610398469,0.11128118180202544,-0.11128118180202544,0.035215832281858886,1.7607916140929442e-05,0.0001679939887235804
2022-05-04,0.9364387703248049,-0.08573416164027103,0.14937025864693215,-0.14937025864693215,0.038089076844906714,1.9044538422453357e-05,-0.001159405819571968
2022-05-05,0.9414245592814753,-0.08086642584717285,0.14941016042453392,-0.14941016042453392,3.9901777601769606e-05,1.9950888800884804e-08,0.005324201768088566
2022-05-06,0.9436717386880079,-0.07867245499807429,0.2535182379318692,-0.2535182379318692,0.17077474417400193,8.538737208700097e-05,0.0023869989202831565
2022-05-07,0.9435561666070552,-0.07878529057134576,0.21702830345611668,-0.15036163678945,0.1031566011424192,5.1578300571209604e-05,-0.00012247063911563494
2022-05-08,0.9520708053492264,-0.07047226085212421,0.21721641207249492,-0.21721641207249492,0.1335214419497116,6.67607209748558e-05,0.009023987170567294
2022-05-09,0.9615365462050819,-0.06123064914880594,0.2545077655849468,-0.1545077655849468,0.13729135351245192,6.864567675622596e-05,0.009942265641033954
2022-05-10,0.9621670895043442,-0.06061503580985572,0.1780202654023701,-0.1780202654023701,0.023512499817423288,1.1756249908711644e-05,0.0006557663374848755
2022-05-11,0.968157119222707,-0.054766837597858165,0.17909316249996338,-0.17909316249996338,0.0010728970975932839,5.36448548796642e-07,0.006225560803008623
2022-05-12,0.9902515444895401,-0.03319556259324563,0.17799240214903567,-0.17799240214903567,0.0011007603509277097,5.503801754638549e-07,0.022821115321209895
2022-05-13,0.9769100405278879,-0.04622116735355353,0.2119300986705821,-0.2119300986705821,0.033937696521546434,1.696884826077322e-05,-0.01347284337590049
2022-05-14,0.9897853418688387,-0.03365072650077294,0.21030107041189314,-0.21030107041189314,0.0016290282586889637,8.145141293444818e-07,0.01317961819083524
2022-05-15,0.9797145946393986,-0.04348301927891085,0.20458529033079903,-0.20458529033079903,0.005715780081094107,2.8578900405470538e-06,-0.010174678087699673
2022-05-16,0.9839976263585714,-0.03930140088639966,0.19674456924594153,-0.19674456924594153,0.007840721084857505,3.920360542428753e-06,0.004371713703774205
2022-05-17,0.9793807326189773,-0.04380897613767176,0.19669362833670734,-0.19669362833670734,5.094090923418726e-05,2.547045461709363e-08,-0.004691976500674766
2022-05-18,0.9893149277015739,-0.0341100022341575,0.19594397981177022,-0.19594397981177022,0.0007496485249371132,3.748242624685566e-07,0.010143343392136295
2022-05-19,0.9825298111949927,-0.04073446122479307,0.1959957813081085,-0.1959957813081085,5.180149633826625e-05,2.5900748169133127e-08,-0.006858398995701509
2022-05-20,0.988770718972474,-0.03464132522688301,0.2047565709232717,-0.2047565709232717,0.008760789615163217,4.380394807581608e-06,0.006351876254921285
2022-05-21,0.9865638625674095,-0.03679592783973307,0.20408921597698343,-0.20408921597698343,0.0006673549462882788,3.3367747314413944e-07,-0.0022319192535937837
2022-05-22,0.9840091180845398,-0.03929018126071804,0.20425695816491377,-0.20425695816491377,0.00016774218793033646,8.387109396516824e-08,-0.0025895378695731663
2022-05-23,0.977921019969561,-0.04523412581266861,0.2058783199366716,-0.2058783199366716,0.00162136177175784,8.1068088587892e-07,-0.006187034249063195
2022-05-24,0.9879741676795325,-0.03541901583380336,0.20249607369666606,-0.20249607369666606,0.0033822462400055486,1.6911231200027743e-06,0.01028012232550668
2022-05-25,0.9876556908125372,-0.0357299518277292,0.1993328158778895,-0.1993328158778895,0.003163257818776549,1.5816289093882746e-06,-0.00032235343535758076
2022-05-26,0.9953650896223616,-0.028203095625834895,0.29927023828907584,-0.29927023828907584,0.10006257758881369,5.003128879440685e-05,0.0078057554687718245
2022-05-27,1.0103296700917448,-0.013592845450271618,0.29608413721523713,-0.22941747054857042,0.06985276774050542,3.4926383870252714e-05,0.01503426293066168
2022-05-28,1.0070136940368677,-0.01683030605513469,0.22714130450389305,-0.19380797117055973,0.0356094993780107,1.780474968900535e-05,-0.003282073320261203
2022-05-29,1.0066679828813772,-0.01716783148597012,0.19285663166284178,-0.19285663166284178,0.0009513395077179465,4.756697538589733e-07,-0.00034330333096554977
2022-05-30,0.9945920924810004,-0.028957789794735067,0.19232670125780452,-0.19232670125780452,0.0005299304050372655,2.6496520251863275e-07,-0.011995901931649344
2022-05-31,0.9889047383656806,-0.03451047913553207,0.20318404134088186,-0.06985070800754851,0.122475993250256,6.1237996625128e-05,-0.00571827803409608
2022-06-01,0.9952737860064006,-0.02829223736113795,0.16694136787319447,-0.13360803453986114,0.0695760068010207,3.478800340051035e-05,0.006440506748148556
2022-06-02,0.999689439596605,-0.023981137309018075,0.13209139136707868,-0.13209139136707868,0.001516643172782467,7.583215863912335e-07,0.0044366220152567415
2022-06-03,1.0035464867702648,-0.020215417029628147,0.13176328328590922,-0.13176328328590922,0.00032810808116945367,1.6405404058472684e-07,0.0038582453919056015
2022-06-04,1.0023620837666936,-0.02137177582139438,0.1321032993393218,-0.1321032993393218,0.00034001605341257846,1.7000802670628922e-07,-0.0011802173782530234
2022-06-05,0.9998843888274971,-0.023790804072433613,0.13198258517235026,-0.13198258517235026,0.00012071416697154169,6.035708348577085e-08,-0.0024718562077737927
2022-06-06,0.9946699855551183,-0.028881741067399602,0.16422324279125872,-0.09755657612459206,0.0344260090477582,1.72130045238791e-05,-0.005215006185358195
2022-06-07,1.0013927912464207,-0.022318117500899737,0.16146407661001622,-0.1281307432766829,0.03609249951457583,1.8046249757287917e-05,0.006758830354723688
2022-06-08,0.9988462148178874,-0.02480439627016995,0.12917416758376343,-0.12917416758376343,0.0010434243070805427,5.217121535402713e-07,-0.002543034512325404
2022-06-09,0.9999102114238639,-0.023765592901704546,0.13040644909828764,-0.13040644909828764,0.0012322815145242028,6.161407572621014e-07,0.001065225647544965
2022-06-10,1.0051762685232295,-0.018624225135468464,0.1304070068113391,-0.1304070068113391,5.577130514633488e-07,2.7885652573167443e-10,0.005266529973592116
2022-06-11,1.0252007355992714,-0.00153667060410001,0.1638025473732188,-0.1638025473732188,0.03339554056187972,1.669777028093986e-05,0.019921348825177043
2022-06-12,1.0204358608478816,-0.01823738828332111,0.2778984777741091,-0.2778984777741091,0.11409593040089025,5.704796520044513e-05,-0.004647748080872094
2022-06-13,1.0740909201092437,-0.007733146614808839,0.28561935415270495,-0.18561935415270492,0.10772087637859588,5.3860438189297946e-05,0.05258053084961278
2022-06-14,1.0711976293844052,-0.01462276175538868,0.10604956512536463,-0.10604956512536463,0.07956978902734028,3.9784894513670144e-05,-0.0026937111846583317
2022-06-15,1.0832723830551703,-0.010349424620309189,0.10790304430479522,-0.10790304430479522,0.0018534791794305866,9.267395897152933e-07,0.011272199769249092
2022-06-16,1.082742003619633,-0.01083396601706188,0.10315023339105392,-0.10315023339105392,0.004752810913741301,2.3764054568706505e-06,-0.0004896085636771907
2022-06-17,1.0854525492694165,-0.008357679254968109,0.10402034858609961,-0.10402034858609961,0.0008701151950456926,4.350575975228463e-07,0.002503408605854629
2022-06-18,1.0955241216415894,-0.00034256307518676365,0.10456437318419462,-0.10456437318419462,0.0005440245980950081,2.720122990475041e-07,0.009278685078359938
2022-06-19,1.0857424796175612,-0.01877710224175322,0.10365018268230407,-0.10365018268230407,0.0009141905018905522,4.570952509452761e-07,-0.008928732677626061
2022-06-20,1.07921738554643,-0.024674054634069797,0.09860912689073635,-0.09860912689073635,0.005041055791567717,2.5205278957838586e-06,-0.006009799002642646
2022-06-21,1.0758815274701221,-0.027688784544331768,0.09643618628452022,-0.09643618628452022,0.002172940606216131,1.0864703031080656e-06,-0.003090997347691804
2022-06-22,1.0843226471205765,-0.020060253802253403,0.09584541935002089,-0.09584541935002089,0.0005907669344993316,2.953834672496658e-07,0.00784577059363123
2022-06-23,1.0823769253338522,-0.02181866963809087,0.09518397829666195,-0.09518397829666195,0.000661441053358941,3.307205266794705e-07,-0.00179441219999521
2022-06-24,1.0731317939031455,-0.03017381353537041,0.1949778688578473,0.005022131142152733,0.10020610943881468,5.010305471940734e-05,-0.00854150824386224
2022-06-25,1.0751056915154027,-0.028389934234949843,0.19055099923840904,-0.05721766590507569,0.07109353628610496,3.5546768143052476e-05,0.0018393804223026944
2022-06-26,1.071144516819462,-0.0319697843252279,0.12440158506747412,-0.05773491840080746,0.06718391916239844,3.359195958119922e-05,-0.003684451423894397
2022-06-27,1.073822528074653,-0.02954957325918095,0.1241937895382306,-0.09086045620489726,0.03354112886257687,1.6770564431288434e-05,0.0025001400027164777
2022-06-28,1.0739768804678067,-0.029410079681901347,0.0910823950460829,-0.0910823950460829,0.0002219388411856399,1.1096942059281994e-07,0.00014374106439252188
2022-06-29,1.0798384950244642,-0.02411273659291102,0.09112096290510767,-0.09112096290510767,3.856785902477122e-05,1.9283929512385612e-08,0.005457859161833056
2022-06-30,1.0890672940487762,-0.01577235285416878,0.1593105775062894,-0.1593105775062894,0.06818961460118173,3.409480730059086e-05,0.008546462333797855
2022-07-01,1.0840926108214153,-0.020268145533755,0.15934801753063788,-0.0926813508639712,0.06670410669101513,3.3352053345507565e-05,-0.00456783823602569
2022-07-02,1.0843463583426642,-0.02003882515367139,0.09235977162664835,-0.09235977162664835,0.0003215792373228443,1.6078961866142216e-07,0.00023406443205575833
