timestamp,equity,drawdown,max_gross_exposure,end_net_exposure,turnover,net_return
2022-01-21,0.9875859336977448,-0.014603314590086125,0.18832210672831112,-0.18832210672831112,0.10041721351706359,0.01805993437256226
2022-01-22,1.0026810766822571,-0.001549444069907202,0.2604137508873409,-0.08041375088734089,0.2679083558409702,0.015284890630218317
2022-01-23,1.000492042144694,-0.0046032893580479906,0.1007014464333198,-0.1007014464333198,0.02028769554597891,-0.0021831812611902146
2022-01-24,1.0052463433711942,-0.008627539563282882,0.20166832058753992,-0.20166832058753992,0.10096687415422011,0.004751963060403819
2022-01-25,0.9970314779155429,-0.016729027753345838,0.2803007544327839,-0.10030075443278388,0.26136756615475604,-0.008171992377611681
2022-01-26,0.9897646588054682,-0.023895554036389655,0.09664330694426229,-0.09664330694426229,0.0036574474885215924,-0.007288455049851206
2022-01-27,0.9930498597912149,-0.020655693672066766,0.06956083798259163,-0.06956083798259163,0.027082468961670658,0.0033191738627151857
2022-01-28,0.9939214441811504,-0.019796138432869537,0.06952709545950213,-0.06952709545950213,3.374252308950554e-05,0.0008776844197115885
2022-01-29,0.9917608079193907,-0.021926954725865033,0.052186534512023285,-0.052186534512023285,0.017340560947478843,-0.002173850131123145
2022-01-30,0.9902727800807927,-0.023394445584475898,0.05141936470213011,-0.05141936470213011,0.0007671698098931715,-0.0015003898386748427
2022-01-31,0.99016691970712,-0.023498844928778517,0.0512652375126495,-0.0512652375126495,0.00015412718948061566,-0.00010690021557890894
2022-02-01,0.9873541995486725,-0.02627274539843727,0.05122572580004747,-0.05122572580004747,3.951171260202502e-05,-0.0028406525227880897
2022-02-02,0.9891351297500124,-0.02451639466191291,0.13029196487859684,-0.05029196487859683,0.16093376092145065,0.0018037399366446216
2022-02-03,0.9896669692611297,-0.023991895320860213,0.06687187763987752,-0.06687187763987752,0.016579912761280693,0.0005376813492115051
2022-02-04,0.9839637500303032,-0.029616401710322093,0.06715223133600007,-0.06715223133600007,0.00028035369612254557,-0.005762766069766667
2022-02-05,0.982771752165046,-0.03079194824606213,0.22824990923342586,-0.028249909233425824,0.19890232210257425,-0.0012114245725213246
2022-02-06,0.983375802188051,-0.030196235004743555,0.23007566524658546,-0.05007566524658545,0.18182575601315962,0.0006146391791110872
2022-02-07,0.9811230999305162,-0.03241784664691494,0.13154900092175847,-0.05154900092175846,0.16147333567517302,-0.0022907847157948025
2022-02-08,0.9877699529858327,-0.025862729972218168,0.25108643753581095,-0.25108643753581095,0.20046256338594753,0.006774739128848628
2022-02-09,0.9875577899817083,-0.02607196481380647,0.25113889401746003,-0.05113889401746005,0.20005245648164913,-0.00021478989463452614
2022-02-10,0.9859473020119689,-0.027660225673040162,0.21408098863495284,0.06591901136504717,0.27705790538250724,-0.0016307784578047935
2022-02-11,0.9853533989959224,-0.028245931951069725,0.16869859490348194,-0.06869859490348192,0.1346176062685291,-0.0006023679103681623
2022-02-12,0.9887049888242694,-0.024940599008141495,0.046753272876179676,-0.046753272876179676,0.02194532202730224,0.003401408907465875
2022-02-13,0.9879482372394301,-0.025686906304406287,0.12562308572761427,0.03437691427238575,0.08113018714856542,-0.000765396749680014
2022-02-14,0.9875954779653467,-0.026034796979956587,0.04555933323858672,-0.04555933323858672,0.08006375248902753,-0.0003570625067041977
2022-02-15,0.9854893934970657,-0.0281118143747231,0.03429922411116771,-0.03429922411116771,0.01126010912741901,-0.00213253757765286
2022-02-16,0.9822591342812783,-0.031297491246587095,0.13358892961713664,0.06641107038286337,0.10071029449403107,-0.0032778224069199835
2022-02-17,0.984860030777702,-0.028732490959837875,0.1337222666376559,-0.03372226663765589,0.10013333702051926,0.0026478720387017596
2022-02-18,0.9869838934752574,-0.02663794070159553,0.033846663817463374,-0.033846663817463374,0.00012439717980748666,0.002156512226288987
2022-02-19,0.9894714605588519,-0.024184705714543342,0.1332167302311562,-0.1332167302311562,0.10062993358630716,0.00252037252080739
2022-02-20,0.9902891866552801,-0.023378265444926827,0.29354641192815484,0.046453588071845166,0.5003296816969987,0.0008264271674565116
2022-02-21,0.9870490300933569,-0.026573703064944998,0.16205263107913057,-0.08205263107913056,0.1285062191509757,-0.003271929660129902
2022-02-22,0.9902076315398491,-0.02345869497941766,0.09035433196563437,-0.09035433196563437,0.00830170088650381,0.0032000451347315995
2022-02-23,0.9872298754096348,-0.02639535368089685,0.11717143266604725,-0.11717143266604725,0.026817100700412877,-0.003007203777638856
2022-02-24,0.99245771395397,-0.02123966702295521,0.19062284300138466,-0.19062284300138466,0.1265485896646626,0.005295462257120631
2022-02-25,0.9723992539092932,-0.041021290719665315,0.21811837447150678,-0.11811837447150678,0.1274955314701221,-0.020210896406621992
2022-02-26,0.9704823072858911,-0.042911780650914166,0.314805089779437,-0.314805089779437,0.2033132846920698,-0.0019713575629505264
2022-02-27,0.9692929324092309,-0.04408474039917054,0.11468226207437497,-0.11468226207437497,0.200122827705062,-0.0012255502936331375
2022-02-28,0.9688035215433435,-0.04456739667290743,0.11577960018531369,-0.11577960018531369,0.0010973381109387198,-0.0005049153352119085
2022-03-01,0.9632728493503149,-0.05002173742831284,0.29700018520485916,-0.09700018520485913,0.18122058501954547,-0.005708765575312746
2022-03-02,0.9641154142985726,-0.04919080111967555,0.21649013496995226,-0.19649013496995227,0.2605100502349069,0.0008746898127836022
2022-03-03,0.9672069833640279,-0.04614190026941034,0.19680731953949587,-0.03680731953949587,0.16031718456954364,0.0032066379394053435
2022-03-04,0.9734764202019374,-0.03995899091138455,0.1164481224329046,-0.1164481224329046,0.08035919710659127,0.006482001211472133
2022-03-05,0.9747051577996989,-0.038747211705663864,0.11836261771727932,-0.11836261771727932,0.0019144952843747204,0.001262216086863388
2022-03-06,0.975359742259574,-0.03810166147727534,0.11841229496174824,-0.11841229496174824,4.9677244468915305e-05,0.0006715717616119221
2022-03-07,0.9754356932426276,-0.03802675872986527,0.2984970532245718,-0.1384970532245718,0.18008475826282358,7.78697128478445e-05
2022-03-08,0.9761678950694435,-0.0373046623687362,0.299815695248857,-0.21981569524885697,0.08131864202428515,0.0007506407976332063
2022-03-09,0.9665067010906199,-0.04683251761407081,0.21976283830640264,-0.11976283830640265,0.10005285694245432,-0.009897061794002737
2022-03-10,0.9732865203671452,-0.04014626984823011,0.11839846131105049,-0.11839846131105049,0.0013643769953521623,0.007014766963203911
2022-03-11,0.973937742414205,-0.03950403562639815,0.11797911009941726,-0.11797911009941726,0.0004193512116332232,0.0006690959274908703
2022-03-12,0.9735336826755084,-0.03990251874444839,0.1980408885421967,-0.1980408885421967,0.08006177844277942,-0.00041487224603742323
2022-03-13,0.9739262673612782,-0.03951535230666148,0.1980328614345809,-0.1180328614345809,0.08000802710761579,0.00040325742473656945
2022-03-14,0.9717156919009536,-0.041695418563588604,0.21876578016757386,-0.21876578016757386,0.10073291873299296,-0.002269756484044372
2022-03-15,0.9710334000701987,-0.04236829376025242,0.21876497935004485,-0.11876497935004485,0.10000080081752902,-0.0007021517059384585
2022-03-16,0.9627136484178634,-0.05057322056270919,0.1990244137924475,-0.1990244137924475,0.08025943444240265,-0.008567935615534927
2022-03-17,0.959342501569069,-0.05389784061034342,0.09387712595486557,-0.09387712595486557,0.10514728783758193,-0.003501712948948854
2022-03-18,0.9563421720448355,-0.056856761159693736,0.09433788864928282,-0.09433788864928282,0.0004607626944172494,-0.0031274852509152185
2022-03-19,0.9566199894221896,-0.05658277807210943,0.2742815488640163,0.08571845113598371,0.3400563397852665,0.0002904999752968429
2022-03-20,0.9595902298497758,-0.05365353134547157,0.27410002647218856,-0.09410002647218856,0.34018152239182775,0.0031049324292073965
2022-03-21,0.9564728758143869,-0.05672786129503571,0.09401505654981504,-0.09401505654981504,8.496992237351508e-05,-0.003248630444973921
2022-03-22,0.954496288490387,-0.05867716879720508,0.2742621193091245,-0.07426211930912445,0.1802470627593094,-0.00206653777015553
2022-03-23,0.9542952715749646,-0.058875411382563136,0.2741980019386983,-0.014198001938698274,0.2600641173704262,-0.0002105999969264083
2022-03-24,0.9492903097246159,-0.06381129737378421,0.1741921016276274,-0.1741921016276274,0.16000590031107087,-0.0052446679758647585
2022-03-25,0.9476280075690497,-0.06545065730662059,0.17547340717045345,0.024526592829546542,0.19871869445717394,-0.0017510998885553741
2022-03-26,0.947937101039176,-0.06514582978249706,0.22716770185352253,-0.047167701853522516,0.28830570531693095,0.00032617595476014394
2022-03-27,0.9471615364754343,-0.065910690410794,0.04716866952933915,-0.04716866952933915,9.676758166363153e-07,-0.000818160364111753
2022-03-28,0.9483419353127458,-0.0647465828192979,0.10942774591337895,0.09057225408662106,0.13774092361596021,0.0012462487040001413
2022-03-29,0.9462639207347934,-0.06679591772964377,0.12817859752198557,0.12817859752198557,0.23760634343536452,-0.0021912081503251413
2022-03-30,0.9465487970295773,-0.06651497314810673,0.20821040968566135,0.028210409685661356,0.2600318121636758,0.0003010537425567339
2022-03-31,0.9451342566182251,-0.06790999081440974,0.10824124365451598,0.10824124365451598,0.08003083396885463,-0.0014944188992597196
2022-04-01,0.9492721961338584,-0.06382916097025992,0.1082710960201394,0.1082710960201394,0.16002985236562342,0.0043781499682793434
2022-04-02,0.9494577508306093,-0.06364616720213867,0.028241321183922922,0.028241321183922922,0.08002977483621648,0.00019547048518475663
2022-04-03,0.9503304702619693,-0.06278549258676358,0.10825125882794658,0.028251258827946574,0.32000993764402363,0.0009191766885852104
2022-04-04,0.9497665990842358,-0.06334158151016556,0.028241233604406793,0.028241233604406793,1.0025223539780748e-05,-0.0005933422060832028
2022-04-05,0.9499848893207918,-0.06312630400099484,0.028235681440034327,0.028235681440034327,5.552164372465973e-06,0.00022983566359058294
2022-04-06,0.9484569471123735,-0.06463315835222272,0.028233058896242093,0.028233058896242093,2.6225437922342e-06,-0.001608385802336909
2022-04-07,0.9472638864999946,-0.06580975296760594,0.2090284206199946,0.009028420619994607,0.18079536172375255,-0.0012578964348473054
2022-04-08,0.9470877399825208,-0.06598346840320723,0.12953276637486766,0.029532766374867642,0.18050434575487304,-0.00018595295353684982
2022-04-09,0.9464206606421185,-0.06664134106433361,0.10948736911509672,0.10948736911509672,0.08004539725977092,-0.0007043479840790345
2022-04-10,0.9473572414094154,-0.0657176864936948,0.10948012671263725,0.02948012671263725,0.08000724240245947,0.0009896030446565618
2022-04-11,0.9465294520469688,-0.06653405114140876,0.12954415130802915,-0.07045584869197087,0.10006402459539189,-0.000873787971700013
2022-04-12,0.9454100796575253,-0.06763797454007137,0.1087456662261297,0.008745666226129696,0.12079848508189944,-0.001182607035653982
2022-04-13,0.9455496602207137,-0.06750032039462761,0.008864576132918436,0.008864576132918436,0.00011890990678873996,0.00014764023167468387
2022-04-14,0.945340361705985,-0.06770673028100083,0.008864279768877614,0.008864279768877614,2.9636404082211687e-07,-0.00022135116063537463
2022-04-15,0.9451939364065782,-0.06785113469520265,0.029501081562861617,-0.029501081562861617,0.038365361331739234,-0.00015489161929160833
2022-04-16,0.9452973009362116,-0.06774919674860858,0.02955552645221432,-0.02955552645221432,5.444488935270331e-05,0.00010935801178191262
2022-04-17,0.9447974533649908,-0.06824214568574438,0.02955516101522019,-0.02955516101522019,3.654369941305524e-07,-0.000528772874656469
2022-04-18,0.943575422750685,-0.06944731047427821,0.10888695286702034,-0.09111304713297967,0.13844211388224054,-0.0012934313168959655
2022-04-19,0.9358515366804181,-0.0770645955189907,0.15902134182243932,-0.059021341822439316,0.16790829468945967,-0.008185764363965786
2022-04-20,0.935290224032288,-0.07761816122427323,0.15830893200547294,0.04169106799452707,0.10071240981696639,-0.0005997881353293488
2022-04-21,0.9348986628540004,-0.0780043182804917,0.029293403294184145,-0.029293403294184145,0.1290155287112888,-0.00041865205924995763
2022-04-22,0.9370611426867804,-0.07587168386047638,0.08931904726788678,0.00931904726788678,0.19861245056207094,0.0023130633497523423
2022-04-23,0.9370155954501322,-0.07591660247804677,0.11407694867369769,0.04592305132630231,0.12339599594158447,-4.8606472483281316e-05
2022-04-24,0.9370737895964367,-0.07585921149683572,0.11411086290351063,-0.03411086290351063,0.24003391422981296,6.210584603638658e-05
2022-04-25,0.9370716704037533,-0.07586130144153302,0.18107174644629828,-0.18107174644629828,0.14696088354278763,-2.26150032844874e-06
2022-04-26,0.9328397345373973,-0.08003483034805947,0.2853718286960419,-0.10537182869604185,0.28430008224974357,-0.004516128274940967
2022-04-27,0.9325135339167482,-0.08035652891878431,0.10768754371392124,-0.10768754371392124,0.0023157150178793884,-0.00034968559825687695
2022-04-28,0.9315899999394608,-0.08126731676436838,0.10889648003482996,-0.10889648003482996,0.001208936320908724,-0.00099037058841156
2022-04-29,0.9327390513604404,-0.08013412394860076,0.10900297461840425,-0.10900297461840425,0.00010649458357428476,0.001233430394329993
2022-04-30,0.9341931219899666,-0.07870012163946738,0.10963612601434848,-0.10963612601434848,0.0006331513959442342,0.0015589254330106161
2022-05-01,0.9317328634287452,-0.08112642500205325,0.2098805249219095,-0.2098805249219095,0.10024439890756104,-0.002633565269653415
2022-05-02,0.9298848838558231,-0.08294889972989017,0.24649701408388433,-0.14649701408388432,0.13661648916197483,-0.0019833791910285337
2022-05-03,0.9300410989265157,-0.0827948406576926,0.11128118180202544,-0.11128118180202544,0.035215832281858886,0.0001679939887235804
2022-05-04,0.9289628038639799,-0.08385825365717481,0.14937025864693215,-0.14937025864693215,0.038089076844906714,-0.001159405819571968
2022-05-05,0.9339087892668015,-0.0789805301514761,0.14941016042453392,-0.14941016042453392,3.9901777601769606e-05,0.005324201768088566
2022-05-06,0.9360578866656195,-0.07686109346808634,0.2535182379318692,-0.2535182379318692,0.10410807750733525,0.0023011855370858036
2022-05-07,0.9357464948022662,-0.07716818766421862,0.21702830345611668,-0.11702830345611666,0.13648993447575253,-0.00033266304123880097
2022-05-08,0.9441031032298636,-0.06892691276438612,0.21721641207249492,-0.21721641207249492,0.10018810861637827,0.008930419161616632
2022-05-09,0.9506154553793877,-0.062504440684505,0.3345077655849468,-0.1545077655849468,0.2972913535124519,0.006897924736446015
2022-05-10,0.9533077281159692,-0.05984932528455189,0.2580202654023701,-0.09802026540237009,0.10351249981742329,0.0028321365083492367
2022-05-11,0.9592042388515277,-0.05403419509835472,0.17909316249996338,-0.17909316249996338,0.08107289709759329,0.006185317250299027
2022-05-12,0.9810943494029529,-0.03244620037477197,0.17799240214903567,-0.17799240214903567,0.0011007603509277097,0.022821115321209895
2022-05-13,0.9678762188964659,-0.04548190117488016,0.2119300986705821,-0.2119300986705821,0.033937696521546434,-0.01347284337590049
2022-05-14,0.9806324579175111,-0.03290171707612266,0.21030107041189314,-0.21030107041189314,0.0016290282586889637,0.01317961819083524
2022-05-15,0.9706548383358499,-0.04274163078404103,0.20458529033079903,-0.20458529033079903,0.005715780081094107,-0.010174678087699673
2022-05-16,0.974898263394238,-0.03855677125328649,0.19674456924594153,-0.19674456924594153,0.007840721084857505,0.004371713703774205
2022-05-17,0.9703240636518441,-0.04306784028929844,0.19669362833670734,-0.19669362833670734,5.094090923418726e-05,-0.004691976500674766
2022-05-18,0.9801663938311183,-0.03336134879037378,0.19594397981177022,-0.19594397981177022,0.0007496485249371132,0.010143343392136295
2022-05-19,0.9722736295495383,-0.041145181277877474,0.3559957813081085,-0.19599578130810846,0.16005180149633827,-0.008052473877144029
2022-05-20,0.9758132995253155,-0.037654363971094784,0.2847565709232717,-0.1247565709232717,0.24876078961516324,0.0036406109023201516
2022-05-21,0.9736506447308615,-0.03978717093805473,0.28408921597698344,-0.20408921597698343,0.24066735494628827,-0.0022162587817836643
2022-05-22,0.9704338943009073,-0.04295952546526438,0.36425695816491377,-0.12425695816491376,0.24016774218793036,-0.0033038035227154205
2022-05-23,0.9643912473681118,-0.04891877495353025,0.2058783199366716,-0.2058783199366716,0.08162136177175784,-0.006226747610818539
2022-05-24,0.9734096895340099,-0.040024800597623256,0.2824960736966661,-0.20249607369666606,0.16338224624000555,0.009351435105315442
2022-05-25,0.9750737488111101,-0.038383707794123034,0.2793328158778895,-0.1993328158778895,0.16316325781877655,0.0017095158338698013
2022-05-26,0.9826849360583488,-0.030877566162376358,0.29927023828907584,-0.29927023828907584,0.10006257758881368,0.0078057554687718245
2022-05-27,0.9931176561029217,-0.02058883304950543,0.3760841372152371,-0.1960841372152371,0.2631861010738388,0.010616546221233092
2022-05-28,0.9896827507691328,-0.023976331620955582,0.19380797117055973,-0.19380797117055973,0.002276166044677369,-0.0034587093610523034
2022-05-29,0.9893429893841943,-0.0243114037974117,0.19285663166284178,-0.19285663166284178,0.0009513395077179465,-0.00034330333096554977
2022-05-30,0.9767008576478542,-0.036779055460375965,0.2723267012578045,-0.19232670125780452,0.16052993040503727,-0.012778310325126774
2022-05-31,0.9709276620401552,-0.042472572449448465,0.2365173746742152,-0.036517374674215175,0.15580932658358934,-0.005910914854320604
2022-06-01,0.9757100314047816,-0.03775620683917724,0.23360803453986115,-0.13360803453986114,0.10290934013435404,0.0049255671164802894
2022-06-02,0.9800388880106192,-0.033487094842395426,0.13209139136707868,-0.13209139136707868,0.001516643172782467,0.0044366220152567415
2022-06-03,0.983820118534174,-0.029758050879854392,0.13176328328590922,-0.13176328328590922,0.00032810808116945367,0.0038582453919056015
2022-06-04,0.9826589969332051,-0.03090314728931587,0.1321032993393218,-0.1321032993393218,0.00034001605341257846,-0.0011802173782530234
2022-06-05,0.9802300051915108,-0.03329861536062306,0.13198258517235026,-0.13198258517235026,0.00012071416697154169,-0.0024718562077737927
2022-06-06,0.974968988957644,-0.038487021807022015,0.1308899094579254,-0.1308899094579254,0.0010926757144248678,-0.005367124252474986
2022-06-07,0.9828062002947964,-0.03075797555133586,0.2081307432766829,-0.04813074327668289,0.0827591661812425,0.008038421145612151
2022-06-08,0.9802676906162296,-0.03326145005037595,0.12917416758376343,-0.12917416758376343,0.08104342430708054,-0.0025829198857368896
2022-06-09,0.9813118969017333,-0.03223165535249972,0.13040644909828764,-0.13040644909828764,0.0012322815145242028,0.001065225647544965
2022-06-10,0.9855175672660484,-0.028084029445327063,0.21040700681133911,-0.1304070068113391,0.16000055771305147,0.0042857631478776526
2022-06-11,1.0020452174536825,-0.011784485219378249,0.13046921403988548,-0.13046921403988548,6.220722854638483e-05,0.016770528234705928
2022-06-12,0.9992978318105008,-0.015254898226079394,0.35789847777410905,-0.19789847777410902,0.22742926373422356,-0.0027417781107356154
2022-06-13,1.0485752622021471,-0.0070829403851223605,0.3656193541527049,-0.18561935415270492,0.18772087637859586,0.04931205574855113
2022-06-14,1.0512966917932904,-0.0093101460072339,0.26604956512536465,-0.026049565125364632,0.3195697890273403,0.002595359331125424
2022-06-15,1.0631502380374354,-0.010306985520592726,0.1879030443047952,-0.02790304430479522,0.1618534791794306,0.01127516745432433
2022-06-16,1.0716718615699128,-0.002374154411336815,0.1831502333910539,-0.10315023339105392,0.0847528109137413,0.00801544619715111
2022-06-17,1.0743546941308197,-0.0031197842998436087,0.10402034858609961,-0.10402034858609961,0.0008701151950456926,0.002503408605854629
2022-06-18,1.0889137844367238,-0.0030134021281656986,0.1845643731841946,-0.02456437318419462,0.240544024598095,0.013551474559975407
2022-06-19,1.0852249185920935,-0.006390850242982249,0.18365018268230407,-0.10365018268230407,0.08091419050189055,-0.003387656486081303
2022-06-20,1.0787029349586963,-0.01236224152020815,0.09860912689073635,-0.09860912689073635,0.005041055791567717,-0.006009799002642646
2022-06-21,1.0753686670477915,-0.01541502721214949,0.09643618628452022,-0.09643618628452022,0.002172940606216131,-0.003090997347691804
2022-06-22,1.083805762913025,-0.0076901993857215745,0.09584541935002089,-0.09584541935002089,0.0005907669344993316,0.00784577059363123
2022-06-23,1.0818609686296283,-0.009470812198119072,0.09518397829666195,-0.09518397829666195,0.000661441053358941,-0.00179441219999521
2022-06-24,1.072620244247365,-0.0179314254215156,0.1949778688578473,0.005022131142152719,0.10020610943881467,-0.00854150824386224
2022-06-25,1.0709504251611017,-0.019460276716878888,0.390550999238409,-0.09055099923840902,0.5044268696194383,-0.0015567663347955119
2022-06-26,1.0677030781085035,-0.022433479495971076,0.09106825173414079,-0.09106825173414079,0.0005172524957317709,-0.003032210433185911
2022-06-27,1.0705756897750638,-0.01980337656827935,0.17086045620489726,-0.09086045620489726,0.16020779552924352,0.0026904592910317326
2022-06-28,1.0707295754642243,-0.019662482062313802,0.0910823950460829,-0.0910823950460829,0.0002219388411856399,0.00014374106439252188
2022-06-29,1.0765734666875162,-0.014311937958349952,0.09112096290510767,-0.09112096290510767,3.856785902477122e-05,0.005457859161833056
2022-06-30,1.0820405678917138,-0.00930637488467334,0.19264391083962273,-0.19264391083962273,0.261522947934515,0.005078242566220803
2022-07-01,1.0790371759795305,-0.012056217459356366,0.2726813508639712,-0.0926813508639712,0.2600374400243485,-0.0027756740378367395
2022-07-02,1.0806267208866642,-0.010600863516943448,0.17235977162664834,-0.09235977162664835,0.16032157923732285,0.001473114126665509
2022-07-03,1.0808164380323557,-0.010427162481706165,0.09238048135891164,-0.09238048135891164,2.070973226328543e-05,0.0001755621455810097
2022-07-04,1.0750579639722093,-0.01569950042453816,0.09234278060294797,-0.09234278060294797,3.7700755963668287e-05,-0.005327892746182061
2022-07-05,1.0711397948099104,-0.01928689384249127,0.19059207086042412,0.009407929139575902,0.10175070974252387,-0.0036446120056837783
2022-07-06,1.0712391368755843,-0.019195938332975948,0.1910234738859094,-0.09102347388590938,0.10043140302548528,9.274425817684673e-05
2022-07-07,1.0651765442609398,-0.024746720838942582,0.07600497038122117,-0.07600497038122117,0.01501850350468821,-0.005659420390789038
2022-07-08,1.0655154320239735,-0.024436442318497398,0.17424136243200303,0.025758637567996984,0.10176360794921815,0.00031815173255433926
2022-07-09,1.0667406143508877,-0.023314691104268093,0.07433337753326758,-0.07433337753326758,0.10009201510126456,0.0011498494438382245
2022-07-10,1.070147014348402,-0.02019586278833385,0.07433402371482464,-0.07433402371482464,6.461815570679708e-07,0.003193278620581941
2022-07-11,1.0714828534382055,-0.01897279656538553,0.07429481226160925,-0.07429481226160925,3.92114532153931e-05,0.001248276238583701
2022-07-12,1.0784983100367773,-0.012549591802351268,0.17861508576697316,-0.17861508576697316,0.1043202735053639,0.0065474277782997525
2022-07-13,1.0806985661744997,-0.010535083479886409,0.19344822342864607,-0.19344822342864607,0.014833137661672921,0.0020401108812559965
2022-07-14,1.0664200025152408,-0.02360823656932476,0.2561798092314703,-0.15617980923147032,0.16273158580282426,-0.01321234626025547
2022-07-15,1.0562051648483755,-0.0329607274633299,0.20561526021664034,-0.20561526021664034,0.11056454901483,-0.009578625347210878
2022-07-16,1.0525637954725888,-0.03629468880852316,0.31007929783310056,-0.030079297833100538,0.18446403761646024,-0.003447596638395556
2022-07-17,1.0490634070659663,-0.03949957093842826,0.22953635916870763,-0.12953635916870762,0.10054293866439293,-0.003325583134892507
2022-07-18,1.0364720301991495,-0.051027971225383606,0.2916017770409266,-0.0916017770409266,0.19793458212778103,-0.012002493635759559
2022-07-19,1.0315907869209269,-0.05549713508288512,0.2891754666354136,-0.08917546663541356,0.16242631040551303,-0.0047094790172815815
2022-07-20,1.0274493245119334,-0.0592889711091803,0.209091203773485,-0.10909120377348498,0.18008426286192858,-0.004014636871034649
2022-07-21,1.0334332826338606,-0.05381018469371235,0.10874700795036828,-0.10874700795036828,0.00034419582311670527,0.00582409076454482
2022-07-22,1.028550889975255,-0.05828040089975994,0.10866017283137344,-0.10866017283137344,8.68351189948352e-05,-0.004724439149241699
2022-07-23,1.0320246423943165,-0.055099906120808506,0.10816730066937674,-0.10816730066937674,0.0004928721619966991,0.003377326735038544
2022-07-24,1.025598690782925,-0.06098337249500274,0.10802599438265457,-0.10802599438265457,0.0001413062867221676,-0.006226548618532668
2022-07-25,1.0386828331405527,-0.0490038064709124,0.2672456065579276,-0.0272456065579276,0.40078038782472697,0.012757565386165792
2022-07-26,1.055889210957761,-0.03325000821171453,0.20675244889070493,-0.20675244889070493,0.18049315766722268,0.016565574464326493
2022-07-27,1.0406476437099277,-0.04720486716734107,0.20467972818042657,-0.10467972818042656,0.2620727207102784,-0.014434816730448663
2022-07-28,1.0245186723628141,-0.06197221468406766,0.10309507254390272,-0.10309507254390272,0.001584655636523838,-0.015498974551668931
2022-07-29,1.0264146627080246,-0.0602362857327714,0.2752876314737488,0.0047123685262512455,0.267807441070154,0.0018506157050692806
2022-07-30,1.0253508155380344,-0.06121032186476216,0.09772538916505853,-0.09772538916505853,0.10243775769130978,-0.0010364691860340614
2022-07-31,1.0267229282245491,-0.05995404429827633,0.09878468338159353,-0.09878468338159353,0.0010592942165350006,0.001338188516284422
2022-08-01,1.027977777689485,-0.0588051304753745,0.17880137059766443,-0.01880137059766443,0.0800166872160709,0.001222188996116147
2022-08-02,1.028094742687797,-0.058698039778751876,0.24836766504083274,-0.08836766504083272,0.29043370555683173,0.00011378164085873443
2022-08-03,1.027435683053719,-0.05930146094190125,0.2483399004672303,-0.06833990046723028,0.18002776457360242,-0.000641049512960512
2022-08-04,1.0291381436314948,-0.05774272378225953,0.06839022225784608,-0.06839022225784608,5.0321790615801e-05,0.0016569996602759929
