candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,total_cost
2022,0.015629643632205648,0.01564088199676772,0.0929652520185934,0.16824438870600258,0,7,0.3333333333333333,0.10399881278598463,0.390550999238409,0.01766207274022369
2023,-0.04533789311023917,-0.04536949611225649,0.12833063886821405,-0.35353596391620523,0,7,0.4166666666666667,0.09623440652234344,0.668449026872266,0.01669961148637711
2024,0.06079701971007734,0.06067050882452807,0.13135995214925178,0.46186457768798483,0,9,0.4166666666666667,0.12493378056731565,0.5371746237787028,0.01866794183796691
2025,0.012882169623925632,0.012891419923555913,0.121402763801161,0.10618720299210051,0,7,0.4166666666666667,0.11180293944946235,0.5662232954420817,0.016804389368206045
2026,0.014300964499333269,0.02311286102940535,0.09521233830080145,0.24275069220950748,0,7,0.5,0.11654188686775384,0.5231755460404556,0.008588778656935475
