candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost
nr7_breakout_only_1m,-0.0774085371972767,-0.017282425267830415,0.1265138127943064,-0.1366050464065074,25,4,0.42857142857142855,0.038649771980552534,0.6,0.0034170959292291704,0.04489237012943505
nr7_breakout_only_2m,-0.09401817916985045,-0.0211379488873622,0.13609754161833043,-0.1553147002951831,25,4,0.42857142857142855,0.037794246539660424,0.6,0.00341133631653844,0.04461819377161955
bos_plus_nr7_breakout_1m,0.07873643040527134,0.016534772939394315,0.2589380391734709,0.06385609851751886,0,9,0.4107142857142857,0.09492069923577731,0.7500000000000001,0.6161678910643311,0.05693214130760719
bos_plus_nr7_breakout_2m,0.05434981906883163,0.011517607934068197,0.2610913030866846,0.04411333429303944,0,9,0.4107142857142857,0.0942804595138165,0.7500000000000001,0.6164669795233427,0.056631140015903
