candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost,year
nr7_breakout_only_1m,-0.03968636885963894,-0.03971307830496906,0.0525574957592696,-0.7556120726692889,13,4,0.5,0.0394820163487364,0.4941198999985478,0.008719558599695585,0.007852273228634486,2022
nr7_breakout_only_1m,0.02782154798487846,0.027840920378614298,0.05622435412542959,0.49517545931260754,16,3,0.5,0.03817650213595476,0.6,0.0019748858447488585,0.01252153374849785,2023
nr7_breakout_only_1m,-0.026857385442742854,-0.026803144233907283,0.05407756990281465,-0.4956425424085527,20,4,0.5,0.038277836651142406,0.45455400126518,0.0027265482695810563,0.009719724620982674,2024
nr7_breakout_only_1m,-0.04516853931313958,-0.045198850750224784,0.08143858746324395,-0.5550053378642475,25,3,0.25,0.037334514640033435,0.6,0.002374429223744292,0.00863682568936572,2025
nr7_breakout_only_1m,0.0059477153517046855,0.009587435954401924,0.030202589073364705,0.31743755249303995,17,3,0.375,0.040675898643118144,0.3,0.0,0.006162012841954316,2026
nr7_breakout_only_2m,-0.04323446005680209,-0.043263503194582165,0.05290839668406078,-0.817705806753652,13,4,0.5,0.038720565942601426,0.5014105001858488,0.00871765601217656,0.007830083544993191,2022
nr7_breakout_only_2m,0.020868318888590975,0.020882800615742214,0.0574326801908599,0.36360484216206923,16,3,0.5,0.037442199505381794,0.6,0.001967275494672755,0.01243791125958583,2023
nr7_breakout_only_2m,-0.029971153124855432,-0.029910720530211488,0.05594522920944811,-0.5346429168827165,20,4,0.5,0.03758446050034199,0.43687986779111454,0.0027189587128111717,0.009573948819414412,2024
nr7_breakout_only_2m,-0.04628121599077106,-0.04631225586129728,0.08216918258090189,-0.5636207445011309,25,3,0.25,0.0370247420447587,0.6,0.002364916286149163,0.008788445346624133,2025
nr7_breakout_only_2m,0.002626654920759197,0.004229774034182565,0.0294366070183385,0.14369095023578934,17,3,0.375,0.038406883972470426,0.3,0.0,0.0059878048010019525,2026
bos_plus_nr7_breakout_1m,0.029530949883671553,0.029551529572574786,0.12748778430366048,0.23179891104065797,0,8,0.4166666666666667,0.09991863496076218,0.7186056513276824,0.5701388888888889,0.00984412679182218,2022
bos_plus_nr7_breakout_1m,-0.037986484220422834,-0.03801207240317417,0.17838036796016277,-0.21309560484628728,0,8,0.3333333333333333,0.08351986871784307,0.7500000000000001,0.6575114155251142,0.016470424333114225,2023
bos_plus_nr7_breakout_1m,0.09107050624641544,0.09087583283305456,0.09295083680951755,0.9776763281785698,0,9,0.5,0.10468530621141656,0.587407955011092,0.5372855950212507,0.012109834326422547,2024
bos_plus_nr7_breakout_1m,-0.07394664449462796,-0.07399550645625586,0.09976078164327451,-0.7417294174864191,0,6,0.4166666666666667,0.08545776181706798,0.75,0.6428367579908676,0.010798285975348133,2025
bos_plus_nr7_breakout_1m,0.07796817478072593,0.12840313136475134,0.05737771169127004,2.2378573069564878,0,8,0.375,0.1015737758264378,0.5932023649398138,0.7080051028056253,0.00770946988090012,2026
bos_plus_nr7_breakout_2m,0.02502737956971024,0.02504478274179145,0.12825072355385148,0.19527985533177394,0,9,0.4166666666666667,0.09952957618203748,0.7258962515149834,0.5701731354642313,0.009821937108180885,2022
bos_plus_nr7_breakout_2m,-0.05094729968221656,-0.05098138455907286,0.17907253823896763,-0.28469683325222955,0,8,0.3333333333333333,0.08263207066368534,0.7500000000000001,0.6598725266362253,0.016359976910313524,2023
bos_plus_nr7_breakout_2m,0.08695911341797657,0.08677357343164904,0.09401825623703264,0.922943871803804,0,9,0.5,0.10468407579768099,0.5697338215370266,0.5362856709168184,0.011964058524854285,2024
bos_plus_nr7_breakout_2m,-0.07284247928996701,-0.07289064071942453,0.09942449068396075,-0.7331256133976184,0,6,0.3333333333333333,0.0852699551514231,0.75,0.6428329528158295,0.010949905632606543,2025
bos_plus_nr7_breakout_2m,0.07545489095555502,0.12417295614842883,0.05670865877870224,2.1896648381862946,0,8,0.5,0.09914831799983098,0.5906667354861316,0.7079959250976661,0.0075352618399477525,2026
