candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost,year
causal_inverse_vol_1m,0.05337330750242075,0.053410928193823315,0.08756223488564063,0.6099767584002381,0,6,0.5,0.08170399005570268,0.24602714626581015,0.536986301369863,0.00187499740736336,2022
causal_inverse_vol_1m,-0.038470245554356075,-0.03849615304170939,0.11614051345690513,-0.33146188092231654,0,9,0.3333333333333333,0.07531344507314695,0.5289721265939749,0.6273991628614917,0.0038810444485241216,2023
causal_inverse_vol_1m,0.08595944727631366,0.08577612324402728,0.07603170125101122,1.1281626194427217,0,9,0.4166666666666667,0.08586527500491836,0.2861094231774457,0.5710363539769278,0.0024237789105348616,2024
causal_inverse_vol_1m,0.010780087073658295,0.010787531012526275,0.06104744213562863,0.17670733834449118,0,7,0.5833333333333334,0.07478483317561256,0.19449686762816795,0.6273991628614917,0.0018556320725563386,2025
causal_inverse_vol_1m,0.07761936541158088,0.1278156816301934,0.04368695276212975,2.9257174865487774,0,6,0.625,0.0821170017992834,0.2928790390785564,0.7136524524365285,0.001647491374437961,2026
causal_inverse_vol_2m,0.05213816463980736,0.05217489334648828,0.08888644070929552,0.5869837168655124,0,5,0.5,0.08170639218767642,0.24602714626581015,0.536986301369863,0.00187499740736336,2022
causal_inverse_vol_2m,-0.043109639411929246,-0.04313860060447683,0.11987109029439857,-0.3598749331346713,0,9,0.3333333333333333,0.07530097078677678,0.5289721265939749,0.6274010654490106,0.0038810444485241216,2023
causal_inverse_vol_2m,0.0860475204030835,0.08586400121510329,0.07599792392961213,1.129820352653698,0,9,0.4166666666666667,0.08586510888371948,0.2861094231774457,0.5710344565877353,0.0024237789105348616,2024
causal_inverse_vol_2m,0.011963111026759066,0.011971376702426983,0.060550237013163755,0.19770982399002632,0,7,0.5833333333333334,0.07478630669770525,0.19449686762816795,0.6274010654490106,0.0018556320725563386,2025
causal_inverse_vol_2m,0.07826167353378066,0.12889751903817004,0.04362574685163023,2.9546203409776886,0,6,0.625,0.08211829663846336,0.2928790390785564,0.7136493932005421,0.001647491374437961,2026
causal_inverse_vol_1m_double_cost,0.05139998630621023,0.051436182397410324,0.08858691130137353,0.5806295946183735,0,6,0.5,0.08170515002923251,0.24602714626581015,0.536986301369863,0.00374999481472672,2022
causal_inverse_vol_1m_double_cost,-0.04219481471226072,-0.04222317497741379,0.11890655827977004,-0.35509542609137446,0,9,0.3333333333333333,0.07531428717550676,0.5289721265939749,0.6273991628614917,0.007762088897048243,2023
causal_inverse_vol_1m_double_cost,0.08333034621128843,0.08315284111431587,0.0777607209441552,1.0693424662823416,0,9,0.4166666666666667,0.08586702453741589,0.2861094231774457,0.5710363539769278,0.004847557821069723,2024
causal_inverse_vol_1m_double_cost,0.008906128865011631,0.008912273087397615,0.06169999360224665,0.14444528381722713,0,7,0.5833333333333334,0.07478564812770368,0.19449686762816795,0.6273991628614917,0.0037112641451126772,2025
causal_inverse_vol_1m_double_cost,0.07584536271052333,0.12482977497989967,0.044054174960572956,2.8335515326667275,0,6,0.625,0.08211875248404804,0.2928790390785564,0.7136524524365285,0.003294982748875922,2026
