candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost
causal_inverse_vol_1m,0.1980659068515198,0.03987633767700438,0.18074280612624172,0.22062475697733902,0,9,0.48214285714285715,0.07990453995931894,0.5289721265939749,0.6072273265646914,0.01168294421341663
causal_inverse_vol_2m,0.1930884252031153,0.03893999047564689,0.18538589356028645,0.21004829293003258,0,9,0.48214285714285715,0.07990296940703194,0.5289721265939749,0.6072273265646914,0.01168294421341663
causal_inverse_vol_1m_double_cost,0.18414987141293948,0.0372507873042367,0.18441668226903507,0.2019925033131961,0,9,0.48214285714285715,0.07990578306914155,0.5289721265939749,0.6072273265646914,0.02336588842683326
