candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost,year
pinned_10s_release_1m,-0.9240001356675862,-0.9241345357742226,0.9241472201904283,-0.9999862744637125,1,53,0.0,0.08570072810595017,0.6,0.012636986301369862,2.537786137211538,2022
pinned_10s_release_1m,-0.6770942370646569,-0.6773448422309218,0.6774104031992574,-0.9999032182440277,2,36,0.0,0.04889835173076118,0.6,0.003552130898021309,1.1635264772036473,2023
pinned_10s_release_1m,-0.8289410625670963,-0.8283215670197988,0.8293210843781949,-0.9987947763812788,0,50,0.0,0.061715675969989406,0.6,0.006451123254401943,1.7347499999999998,2024
pinned_10s_release_1m,-0.884482122707236,-0.884653241556708,0.8847200912731684,-0.9999244396989287,1,61,0.0,0.07203896079612383,0.6,0.011550608828006088,2.220091823595743,2025
pinned_10s_release_1m,-0.7109669161048215,-0.864280363096328,0.7113540974311081,-1.2149791028370793,43,98,0.0,0.06686531119745419,0.6,0.013668666387256447,1.151335280824803,2026
pinned_10s_release_2m,-0.9185355903628569,-0.9186757758357414,0.9186616429515443,-1.000015384210613,1,50,0.0,0.09380310156579443,0.6,0.018308599695585997,2.4851935729039893,2022
pinned_10s_release_2m,-0.7534980252785597,-0.7537350053176939,0.7538483639831266,-0.9998496267010069,1,40,0.0,0.05512111669865609,0.6,0.0057363013698630136,1.3866015538716965,2023
pinned_10s_release_2m,-0.8663961409623948,-0.8658444321751604,0.8665285861758947,-0.9992104657461405,0,81,0.0,0.06824595073185272,0.6,0.01002959927140255,1.958844687755436,2024
pinned_10s_release_2m,-0.9081199938695312,-0.9082705226564327,0.9081199938695312,-1.0001657586969979,1,45,0.0,0.07836026179351291,0.6,0.01813546423135464,2.475991852474304,2025
pinned_10s_release_2m,-0.7586308682449624,-0.898443017834483,0.7587230680484767,-1.1841514455931623,42,69,0.0,0.07153841069357642,0.6,0.017327512626996534,1.2979726917396583,2026
daily_pa_core_only,0.05778404838060358,0.05782486249883889,0.04791670395697456,1.2067787999517054,0,6,0.5,0.05868917121747332,0.15617055449361347,0.0,0.0012976077457384568,2022
daily_pa_core_only,-0.025552619974875457,-0.025569944100284347,0.09060170579650029,-0.2822236499356511,0,9,0.3333333333333333,0.06399015545918925,0.30000000000000004,0.0,0.0031904859720607026,2023
daily_pa_core_only,0.07449406329321584,0.07433601965793146,0.056837801644024744,1.3078623294317062,0,7,0.4166666666666667,0.05990000696737778,0.187936732053617,0.0,0.0017615251317990663,2024
daily_pa_core_only,-0.005850150510924634,-0.005854156817121314,0.05712767862587809,-0.1024749641143209,0,7,0.4166666666666667,0.05605644584855559,0.12885688228690723,0.0,0.0013451021330950063,2025
daily_pa_core_only,0.07933108004043099,0.13069958766317158,0.03504910879431822,3.7290416834895153,0,5,0.75,0.061943993030491334,0.19031951010447862,0.0,0.0013320621928675682,2026
core_plus_pinned_10s_1m,-0.9196092830388322,-0.9197483521863071,0.9198192614111561,-0.9999229096108074,0,45,0.0,0.10396026533642168,0.734737570110867,0.09773211567732115,2.539083744957275,2022
core_plus_pinned_10s_1m,-0.6854495216141221,-0.6856993016601605,0.6860466936121201,-0.9994936322043466,0,26,0.0,0.08036383456782054,0.7500000000000001,0.06762176560121766,1.1671407979012722,2023
core_plus_pinned_10s_1m,-0.8162070287197041,-0.8155685296665685,0.8170545687272402,-0.998181224219838,0,40,0.0,0.08530045998559274,0.7500000000000002,0.08974840619307832,1.7365873332299655,2024
core_plus_pinned_10s_1m,-0.8851652007045823,-0.8853357747759188,0.8855208308773179,-0.9997910200472464,0,50,0.0,0.09197159997854892,0.7288568822869073,0.11366057838660579,2.2214369257288373,2025
core_plus_pinned_10s_1m,-0.6881572705056469,-0.8466365640492954,0.6894888456329338,-1.2279191598409456,0,30,0.125,0.09277483187982685,0.7500000000000001,0.12252851972748326,1.1530148008381214,2026
core_plus_pinned_10s_2m,-0.9138285223420042,-0.913973488848099,0.9140299670077775,-0.9999382097286554,0,50,0.0,0.11064474631155917,0.75,0.11671042617960427,2.486492455043329,2022
core_plus_pinned_10s_2m,-0.7599538956010143,-0.760189040444301,0.7607145989537496,-0.9993091252485868,0,38,0.0,0.0843124691628301,0.7500000000000001,0.09108447488584474,1.390413602173103,2023
core_plus_pinned_10s_2m,-0.8564568035664596,-0.855885223914348,0.8568190168384289,-0.9989101631666317,0,66,0.0,0.09009098847732526,0.7500000000000002,0.11096501214329083,1.960687364751972,2024
core_plus_pinned_10s_2m,-0.9086623649365742,-0.9088123759552169,0.9087665815159158,-1.0000503918610484,0,49,0.0,0.09689802273851544,0.7288568822869073,0.1387347792998478,2.4773369546073996,2025
core_plus_pinned_10s_2m,-0.7396209062673904,-0.8852674995737035,0.7407327305688368,-1.1951240481757475,0,38,0.125,0.09661134152030361,0.7500000000000001,0.14103077897325922,1.2998564619549127,2026
