candidate,total_return,cagr,max_drawdown,calmar,max_consecutive_flat_days,max_consecutive_losing_days,positive_month_rate,annual_volatility,max_gross_exposure,hedged_bar_rate,total_cost
daily_pa_ridge_only_1m,-0.37940665744764546,-0.09808108017739914,0.5056069914320589,-0.19398679575137723,9,12,0.375,0.18443591731345702,0.3,0.0,0.11670000000000011
daily_pa_ridge_only_2m,-0.37420968010327305,-0.09645212505332834,0.49622517324412263,-0.19437168901118568,9,8,0.39285714285714285,0.1844398547014444,0.3,0.0,0.11670000000000011
core_plus_daily_pa_ridge_1m,-0.25745809448117474,-0.062380702403324606,0.45650317154462305,-0.13664900112797335,0,12,0.39285714285714285,0.18623647485030032,0.6000000000000001,0.4135072791219388,0.12562678317556078
core_plus_daily_pa_ridge_2m,-0.2551273144429167,-0.06174465198223189,0.45060659175377493,-0.13702562970044396,0,12,0.39285714285714285,0.18622866122239728,0.6000000000000001,0.4135072791219388,0.12562678317556078
