timestamp,next_timestamp,raw_core_position,raw_swing_long_position,raw_swing_short_position,core_position,swing_long_position,swing_short_position,long_gross_exposure,short_gross_exposure,gross_exposure,net_exposure,hedged,risk_speed,turnover,price_return,gross_return,trading_cost,carry_cost,net_return,equity_before,equity,drawdown,intrabar_equity_ratio,maintenance_required,maintenance_headroom,liquidated,sweep_long_signal,sweep_short_signal,daily_core_regime
2026-01-23,2026-01-24 00:00:00,-0.2376393847479655,0.0,0.0,-0.2376393847479655,0.0,0.0,0.0,0.2376393847479655,0.2376393847479655,-0.2376393847479655,False,1.0,0.0,0.005907357096839094,-0.00140382070597937,0.0,2.0345837735271017e-07,-0.0014040241643567227,0.9872766008892147,0.9858904406846623,-0.08904415370506791,0.9974586623496681,0.0011881969237398276,0.9962704654259282,False,False,False,-1.0
2026-01-24,2026-01-25 00:00:00,-0.2490797411671727,0.0,0.0,-0.2490797411671727,0.0,0.0,0.0,0.2490797411671727,0.2490797411671727,-0.2490797411671727,False,1.0,0.0,-0.0008385347281862909,0.00020886201305632686,0.0,2.1325320305408624e-07,0.00020864875985327278,0.9852678945379542,0.9854734694622729,-0.08942943218744015,0.9997934512903501,0.0012453987058358635,0.9985480525845143,False,False,False,-1.0
2026-01-25,2026-01-26 00:00:00,-0.24898656056837115,0.0,0.0,-0.24898656056837115,0.0,0.0,0.0,0.24898656056837115,0.24898656056837115,-0.24898656056837115,False,1.0,0.0,-0.0016038820771295814,0.00039934508194174945,0.0,2.131734251441534e-07,0.0003991319085166053,0.9874926235073931,0.9878867633228596,-0.0871995656014507,0.9999343622067675,0.0012449328028418557,0.9986894294039256,False,False,False,-1.0
2026-01-26,2026-01-27 00:00:00,-0.25033628542933883,0.0,0.0,-0.25033628542933883,0.0,0.0,0.0,0.25033628542933883,0.25033628542933883,-0.25033628542933883,False,1.0,0.0,0.002022723657914227,-0.0005063611269722923,0.0,2.1432901149772162e-07,-0.00050657545598379,0.9904976658531722,0.9899959040464418,-0.08525073437891484,0.9986278499679951,0.0012516814271466942,0.9973761685408484,False,False,False,-1.0
2026-01-27,2026-01-28 00:00:00,-0.25097191115745043,0.0,0.0,-0.25097191115745043,0.0,0.0,0.0,0.25097191115745043,0.25097191115745043,-0.25097191115745043,False,1.0,0.0,0.00611047519825636,-0.0015335576385865995,0.0,2.1487321160740618e-07,-0.0015337725117982068,0.988192046958822,0.986676385160819,-0.0883179465263868,0.9980103746848082,0.0012548595557872523,0.9967555151290209,False,False,False,-1.0
2026-01-28,2026-01-29 00:00:00,-0.2501531228284364,0.0,0.0,-0.2501531228284364,0.0,0.0,0.0,0.2501531228284364,0.2501531228284364,-0.2501531228284364,False,1.0,0.0,-0.0009205196117201275,0.00023027085549660962,0.0,2.1417219420242842e-07,0.0002300566833024072,0.9804084446032671,0.9806339941183143,-0.09390107343240206,0.9996813968832022,0.001250765614142182,0.9984306312690601,False,False,False,-1.0
2026-01-29,2026-01-30 00:00:00,-0.24907595674211586,0.0,0.0,-0.24907595674211586,0.0,0.0,0.0,0.24907595674211586,0.24907595674211586,-0.24907595674211586,False,1.0,0.0,0.007869545501612007,-0.0019601145749396248,0.0,2.1324996296414028e-07,-0.001960327824902589,0.9978617653083369,0.9959056291243965,-0.07979018989283582,0.9970791804596097,0.0012453797837105793,0.9958338006758992,False,False,False,-1.0
2026-01-30,2026-01-31 00:00:00,-0.24429421920273595,0.0,0.0,-0.24429421920273595,0.0,0.0,0.0,0.24429421920273595,0.24429421920273595,-0.24429421920273595,False,1.0,0.0,-0.0033216157157368587,0.0008114515177674728,0.0,2.091560095913835e-07,0.0008112423617578815,1.0031066838164242,1.0039204464516986,-0.07238455494599383,0.9999667614642793,0.0012214710960136797,0.9987452903682656,False,False,False,-1.0
2026-01-31,2026-02-01 00:00:00,-0.21780783647322058,0.0,0.0,-0.21780783647322058,0.0,0.0,0.0,0.21780783647322058,0.21780783647322058,-0.21780783647322058,False,1.0,0.0,-0.003529300671235913,0.0007687093434653794,0.0,1.8647931204899022e-07,0.0007685228641533304,1.0190556051509454,1.0198387726833475,-0.057676133253741435,0.999645881571021,0.0010890391823661029,0.9985568423886548,False,False,False,-1.0
2026-02-01,2026-02-02 00:00:00,-0.21170909259821474,0.0,0.0,-0.21170909259821474,0.0,0.0,0.0,0.21170909259821474,0.21170909259821474,-0.21170909259821474,False,1.0,0.0,0.006146249440360796,-0.0013012168919010693,0.0,1.812577847587455e-07,-0.001301398149685828,1.0402088992282856,1.0388551732915432,-0.04010511258587479,0.9967421753211899,0.0010585454629910738,0.9956836298581988,False,False,False,-1.0
