signal_time,side,event_name,event_family,variant,swing_level,sweep_extreme,structural_stop_level,swing_age,swing_prominence_pct,down_spike_pct,volume_ratio,trades_count_ratio,volume_spike,atr_pct,delta_notional,delta_notional_ratio,delta_notional_z,cvd_notional_change,taker_buy_ratio,large_delta_notional,lower_wick_frac,close_pos_in_bar,session_hour,session_bucket,weekday,close,open,high,low,spike_threshold_pct,breakout_threshold_pct,max_swing_age,min_swing_prominence_pct,total_notional,buy_pressure,sell_pressure,notional_imbalance,buy_volume_pressure,volume_imbalance,buy_trade_count_pressure,trade_count_imbalance,large_trade_share,large_delta_pressure,delta_pressure,cvd_short_turn_up_after_dump,buy_pressure_high,sell_pressure_high,large_trade_share_high,large_buy_absorption,cvd_delta_5,cvd_pressure_5,cvd_delta_z_5,cvd_delta_15,cvd_pressure_15,cvd_delta_z_15,cvd_delta_30,cvd_pressure_30,cvd_delta_z_30,cvd_delta_60,cvd_pressure_60,cvd_delta_z_60,cvd_delta_120,cvd_pressure_120,cvd_delta_z_120,buy_ratio_ge_60,buy_ratio_ge_65,buy_ratio_ge_70,buy_pressure_ge_60,buy_pressure_ge_65,buy_pressure_ge_70,delta_pressure_ge_00,delta_pressure_ge_10,delta_pressure_ge_20,cvd_pressure_5_ge_0000,cvd_pressure_5_ge_0500,cvd_pressure_5_ge_1000,cvd_pressure_15_ge_0000,cvd_pressure_15_ge_0500,cvd_pressure_15_ge_1000,cvd_pressure_30_ge_0000,cvd_pressure_30_ge_0500,cvd_pressure_30_ge_1000,cvd_pressure_60_ge_0000,cvd_pressure_60_ge_0500,cvd_pressure_60_ge_1000,cvd_pressure_120_ge_0000,cvd_pressure_120_ge_0500,cvd_pressure_120_ge_1000,atr_rq75_30d_threshold,atr_rq75_30d,atr_rq80_30d_threshold,atr_rq80_30d,atr_rq75_90d_threshold,atr_rq75_90d,atr_rq80_90d_threshold,atr_rq80_90d,volume_rq75_30d_threshold,volume_rq75_30d,volume_rq80_30d_threshold,volume_rq80_30d,volume_rq75_90d_threshold,volume_rq75_90d,volume_rq80_90d_threshold,volume_rq80_90d,trades_rq75_30d_threshold,trades_rq75_30d,trades_rq80_30d_threshold,trades_rq80_30d,trades_rq75_90d_threshold,trades_rq75_90d,trades_rq80_90d_threshold,trades_rq80_90d,buy_ratio_rq75_30d_threshold,buy_ratio_rq75_30d,buy_ratio_rq80_30d_threshold,buy_ratio_rq80_30d,buy_ratio_rq75_90d_threshold,buy_ratio_rq75_90d,buy_ratio_rq80_90d_threshold,buy_ratio_rq80_90d,buy_pressure_rq75_30d_threshold,buy_pressure_rq75_30d,buy_pressure_rq80_30d_threshold,buy_pressure_rq80_30d,buy_pressure_rq75_90d_threshold,buy_pressure_rq75_90d,buy_pressure_rq80_90d_threshold,buy_pressure_rq80_90d,delta_pressure_rq75_30d_threshold,delta_pressure_rq75_30d,delta_pressure_rq80_30d_threshold,delta_pressure_rq80_30d,delta_pressure_rq75_90d_threshold,delta_pressure_rq75_90d,delta_pressure_rq80_90d_threshold,delta_pressure_rq80_90d,large_share_rq75_30d_threshold,large_share_rq75_30d,large_share_rq80_30d_threshold,large_share_rq80_30d,large_share_rq75_90d_threshold,large_share_rq75_90d,large_share_rq80_90d_threshold,large_share_rq80_90d,large_delta_rq75_30d_threshold,large_delta_rq75_30d,large_delta_rq80_30d_threshold,large_delta_rq80_30d,large_delta_rq75_90d_threshold,large_delta_rq75_90d,large_delta_rq80_90d_threshold,large_delta_rq80_90d,cvdp15_rq75_30d_threshold,cvdp15_rq75_30d,cvdp15_rq80_30d_threshold,cvdp15_rq80_30d,cvdp15_rq75_90d_threshold,cvdp15_rq75_90d,cvdp15_rq80_90d_threshold,cvdp15_rq80_90d,cvdp60_rq75_30d_threshold,cvdp60_rq75_30d,cvdp60_rq80_30d_threshold,cvdp60_rq80_30d,cvdp60_rq75_90d_threshold,cvdp60_rq75_90d,cvdp60_rq80_90d_threshold,cvdp60_rq80_90d,spike_bucket,age_bucket,close_pos_bucket,delta_positive,delta_pressure_positive,strong_volume_spike,deep_close,large_lower_wick,variant_rank,specificity_score,year,cluster_touch_count_020,cluster_touch_count_030,cluster_zone_low_020,cluster_zone_low_030,cluster_oldest_age_bars_020,cluster_oldest_age_bars_030
2022-10-26 21:31:00,1,low_fade_close_through_sp0060_br0005_age12_prom0015,low_sweep_fade_close_through,fade_close_through,1518.83,1509.36,1509.36,9.0,0.002640190146362631,0.006247681136375638,12.514420943647389,13.224084419615146,True,0.001329196866396767,-7496390.779000003,-0.16724826305441276,-5.523854839237554,9859417.2120018,0.4163067519881135,-1290040.1330000001,0.5477707006369471,0.5477707006369471,21,S2_16_23,2,1514.52,1518.78,1518.78,1509.36,0.006,0.0005,12,0.0015,44821935.021,0.4163758684727937,0.5836241315272064,-0.16724826305441276,0.4163067519881135,-0.16738649602377295,0.39851671047690573,-0.2029665790461885,0.04431884893120532,-0.028781446682201246,-0.16724826305441276,False,False,False,False,False,-7544234.615000725,-0.11157977100909244,-2.0209692127730503,-8069212.03000164,-0.09120627574329838,-2.1985930609389928,-834687.0929994583,-0.005731876302450285,-1.7076803937097365,9859417.2120018,0.03608877029024516,-0.8009851715349734,6580683.004004478,0.010394921138421704,0.7980747133093119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0010797380000898034,True,0.001206311511820549,True,0.001617100839890879,False,0.0017495363841290032,False,1.7968657150228755,True,2.1298304168191233,True,1.7757867634836089,True,2.096460416748524,True,1.6391171227036665,True,1.896680381964599,True,1.6514328243495011,True,1.9177400149122517,True,0.6493712369972049,False,0.6838599649243715,False,0.6226757735468149,False,0.6516066074903518,False,0.6494332767441863,False,0.6838462494033222,False,0.6226862607364094,False,0.6515975075133619,False,0.29886655348837254,False,0.36769249880664445,False,0.24537252147281885,False,0.3031950150267237,False,0.07513961240203543,False,0.09420830739599075,False,0.09834528690131822,False,0.11677722398343031,False,0.0,False,0.0054363658903645185,False,0.010662544638462317,False,0.03393673357934551,False,0.10737682349635341,False,0.13423542544362932,False,0.08402245364946909,False,0.10422061209016348,False,0.055226553902326773,False,0.06970276109612515,False,0.0444008487299665,False,0.05552566388291324,False,SPIKE_60_80,AGE_7_12,CLOSE_40_60,False,False,True,False,True,0,79.88,2022,1,1,1518.83,1518.83,9.0,9.0
2022-10-27 10:58:00,1,low_fade_close_through_sp0060_br0005_age48_prom0030,low_sweep_fade_close_through,fade_close_through,1562.28,1548.38,1548.38,28.0,0.0031108380059914342,0.006361487490150974,26.30909823948394,22.093916755602987,True,0.0010564313885789256,-8529415.393,-0.18710844960743261,-7.230180135058821,-15051989.73500061,0.40651594250278394,-1475995.421,0.3390862944162385,0.3390862944162385,10,S1_08_15,3,1551.72,1558.23,1558.23,1548.38,0.006,0.0005,48,0.003,45585410.017000005,0.4064457751962837,0.5935542248037163,-0.18710844960743261,0.40651594250278394,-0.18696811499443214,0.3968698676456381,-0.2062602647087238,0.04902356622802338,-0.03237868038149843,-0.18710844960743261,False,False,False,False,False,-15582674.032999992,-0.24918620415412493,-6.059887554986124,-16409080.013998985,-0.20601114591783753,-5.37810523302302,-16025411.45599842,-0.15394173665640976,-4.889181753649457,-15051989.73500061,-0.08205773825089378,-6.214843079785851,-6460366.25399971,-0.01987904678624743,-0.4424650102058728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010830136272633086,False,0.0012103055982012126,False,0.0016106906718602338,False,0.0017409352013771022,False,1.7939001285686706,True,2.12719523525768,True,1.7751937465591459,True,2.095901143363176,True,1.6381241133601327,True,1.8942180546726002,True,1.650724844676141,True,1.9164357495121949,True,0.6492271975883404,False,0.6836546037512344,False,0.6228745442454328,False,0.6518153187008966,False,0.649217701130658,False,0.6836588557579253,False,0.6228902539206048,False,0.6518358915418699,False,0.298435402261316,False,0.3673177115158506,False,0.24578050784120967,False,0.3036717830837399,False,0.07458971490866684,False,0.0934911034947779,False,0.09824143937945459,False,0.11669114352213532,False,0.0,False,0.0047226849199677986,False,0.010325164469135985,False,0.03383649050329344,False,0.10686717791950545,False,0.13340959271142885,False,0.08421303321619134,False,0.10438305233109008,False,0.05499740526647807,False,0.06921290304418143,False,0.04449732341375152,False,0.05561706540693355,False,SPIKE_60_80,AGE_25_48,CLOSE_20_40,False,False,True,False,False,0,94.52,2022,1,1,1562.28,1562.28,28.0,28.0
2022-10-27 11:01:00,1,low_fade_close_through_sp0100_br0005_age48_prom0030,low_sweep_fade_close_through,fade_close_through,1562.28,1532.0,1532.0,31.0,0.0031108380059914342,0.011468668407310645,49.698367452707956,45.5427394438723,True,0.0013192959134162982,-18763939.872,-0.2118241054894275,-11.695358507436632,-32254258.633001328,0.394123311051554,-2515244.8840000005,0.39202279202279927,0.39202279202279927,11,S1_08_15,3,1538.88,1549.55,1549.55,1532.0,0.01,0.0005,48,0.003,88582646.572,0.3940879472552863,0.6059120527447138,-0.2118241054894275,0.394123311051554,-0.21175337789689203,0.4243136900185428,-0.15137261996291437,0.11177228842392281,-0.02839432983022932,-0.2118241054894275,False,False,False,True,False,-28533593.21000004,-0.17386204755579887,-6.772067393260659,-37789224.02600002,-0.20434693246436433,-7.62462452689964,-34137723.15599918,-0.16302539281868322,-6.86254471709981,-32254258.633001328,-0.1104872341244836,-7.686628374802426,-25454630.260001183,-0.058937786549935436,-2.1490023436710355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010830324482900091,True,0.0012103055982012126,True,0.001610602299548095,False,0.0017409352013771022,False,1.7943103051824125,True,2.1278446486003526,True,1.7752645957689799,True,2.0959979377992153,True,1.6382260333088259,True,1.894535628766632,True,1.6508645028073239,True,1.9165610842552026,True,0.6492271975883404,False,0.6836546037512344,False,0.6228490020984437,False,0.6518083837650972,False,0.649217701130658,False,0.6836588557579253,False,0.6228660557245185,False,0.6518173456585274,False,0.298435402261316,False,0.3673177115158506,False,0.24573211144903684,False,0.3036346913170549,False,0.07458820991949236,True,0.09348387040093506,True,0.09824143937945459,True,0.11669114352213532,False,0.0,False,0.004703974706667918,False,0.010325164469135985,False,0.03383649050329344,False,0.10686717791950545,False,0.13340959271142885,False,0.08421303321619134,False,0.10438305233109008,False,0.05499740526647807,False,0.06921290304418143,False,0.04449732341375152,False,0.05561706540693355,False,SPIKE_100_120,AGE_25_48,CLOSE_20_40,False,False,True,False,False,0,134.52,2022,1,1,1562.28,1562.28,31.0,31.0
2022-10-27 18:43:00,1,low_fade_close_through_sp0060_br0005_age12_prom0015,low_sweep_fade_close_through,fade_close_through,1545.85,1533.78,1533.78,12.0,0.0023546915936216717,0.006050411401895994,21.32571308724832,17.095726495726495,True,0.0011621757042645565,-12671101.728,-0.27008494851295817,-11.324938634497638,-19749027.667001724,0.3649714958219005,-1982008.788,0.627155172413788,0.627155172413788,18,S2_16_23,3,1539.6,1543.06,1543.06,1533.78,0.006,0.0005,12,0.0015,46915245.732,0.3649575257435209,0.6350424742564791,-0.27008494851295817,0.3649714958219005,-0.27005700835619895,0.41285871412858716,-0.17428257174282571,0.04224658225861341,-0.04224658225861341,-0.27008494851295817,False,False,False,False,False,-16822199.944999695,-0.23649245077236208,-8.871003755266312,-18947799.401999474,-0.20128265145938865,-7.224031663997992,-20037290.266999245,-0.15799229937273304,-5.418019594038805,-19749027.667001724,-0.09538686326226715,-4.177840553242603,-25893297.05000305,-0.057375879938510926,-4.667851606575485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00108678638378573,True,0.0012096434531322447,False,0.0016054572428204276,False,0.0017359228423473665,False,1.7958113003020044,True,2.128262102015238,True,1.7752321871593035,True,2.0961531184017743,True,1.6392498643516007,True,1.896843079172978,True,1.6508645028073239,True,1.9164538858824467,True,0.6493646817860512,False,0.6840731980234607,False,0.6230414505611812,False,0.6520500290636372,False,0.6493947870681113,False,0.6840489875318541,False,0.6230673128100648,False,0.6520626468096061,False,0.29878957413622254,False,0.36809797506370806,False,0.24613462562012967,False,0.3041252936192125,False,0.07452475736121128,False,0.09329278985286213,False,0.0980722331571916,False,0.11652193465199306,False,0.0,False,0.0041940972792570965,False,0.010025559767691606,False,0.03365062380585458,False,0.10639656319056134,False,0.13309813952542207,False,0.08424731110705339,False,0.10442973659543262,False,0.054825601618564736,False,0.06874738310471898,False,0.04460120479015059,False,0.055733741937618486,False,SPIKE_60_80,AGE_7_12,CLOSE_60_80,False,False,True,False,True,0,79.88,2022,1,1,1545.85,1545.85,12.0,12.0
2022-10-28 04:01:00,1,low_fade_close_through_sp0060_br0005_age48_prom0030,low_sweep_fade_close_through,fade_close_through,1560.61,1550.13,1550.13,25.0,0.003389700181339439,0.007921916226381054,44.838328555294936,38.705882352941174,True,0.001133042448095067,-8071305.776999999,-0.20118263394257271,-7.52019646866537,-14001011.688001633,0.39952415458001217,-1480773.7850000001,0.27692307692306645,0.27692307692306645,4,S0_00_07,4,1553.55,1562.31,1562.48,1550.13,0.006,0.0005,48,0.003,40119296.675,0.3994086830287137,0.6005913169712864,-0.20118263394257271,0.39952415458001217,-0.20095169083997566,0.42436287117138183,-0.15127425765723637,0.05957669478511616,-0.03690926580781093,-0.20118263394257271,False,False,False,False,False,-5849938.309000015,-0.12384302853138827,-2.5243389098900373,-9445729.637000084,-0.153632352939151,-4.053088807455315,-14110569.876998901,-0.1772243429614626,-5.598279388279956,-14001011.688001633,-0.10017661279359127,-3.230724633960528,-7594662.875000954,-0.03665756057714692,-1.9615633537770827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010827852732131103,True,0.0012033102750916033,False,0.0016005695965744748,False,0.0017304859489291054,False,1.792158391000191,True,2.1242201620123247,True,1.7738893941605445,True,2.094561695537457,True,1.6382260333088259,True,1.8948786167960487,True,1.6497865168539325,True,1.9148936170212767,True,0.6496621814244212,False,0.6843247623857316,False,0.6232721053607566,False,0.6522783487699301,False,0.6496616431752814,False,0.6843212596415157,False,0.6232880553245284,False,0.6522794134838854,False,0.2993232863505629,False,0.3686425192830314,False,0.24657611064905655,False,0.3045588269677708,False,0.07433119945577446,False,0.09300172572780084,False,0.09790173785301079,False,0.11632172874461362,False,0.0,False,0.003694375785623208,False,0.009823370930891744,False,0.03352618117877556,False,0.10676360437405288,False,0.13332296403095162,False,0.08434341756737242,False,0.10450095331645347,False,0.055028411150374115,False,0.06882384457489894,False,0.044541630666720095,False,0.05569894125147674,False,SPIKE_60_80,AGE_25_48,CLOSE_20_40,False,False,True,True,False,0,94.52,2022,1,1,1560.61,1560.61,25.0,25.0
2022-10-28 04:13:00,1,low_fade_close_through_sp0080_br0005_age12_prom0030,low_sweep_fade_close_through,fade_close_through,1548.57,1520.44,1520.44,11.0,0.009699270940286775,0.009694562100444504,51.84268849134497,53.23768736616702,True,0.0019382669678945526,-12583272.928999998,-0.2302545383709833,-6.8851869657270255,-33126460.79900074,0.38485761226725085,1246364.5019999999,0.5226438188494495,0.5226438188494495,4,S0_00_07,4,1528.98,1535.19,1536.78,1520.44,0.008,0.0005,12,0.003,54649402.431,0.38487273081450835,0.6151272691854917,-0.2302545383709833,0.38485761226725085,-0.23028477546549836,0.37583460703081006,-0.24833078593837984,0.10943869963722423,0.022806553165401068,-0.2302545383709833,False,False,False,True,True,-18052015.273000717,-0.14666754672602292,-6.271737647866205,-29659274.55900097,-0.11994289382451764,-6.038829115334408,-33033744.61400032,-0.12458477981153444,-5.436856509750333,-33126460.79900074,-0.10344294424624328,-4.976604697993214,-31142292.07600212,-0.079771897193362,-4.685436200351281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010827852732131103,True,0.0012032760292166374,True,0.0016003762879489064,True,0.0017302181893066263,True,1.7935536589699785,True,2.1267002876715773,True,1.774361553864847,True,2.0955970065572744,True,1.6388389358904547,True,1.896680381964599,True,1.650119787907057,True,1.9150749754530465,True,0.6496469280898072,False,0.6843223315132079,False,0.6232715830345467,False,0.6522735033434026,False,0.6496415833823634,False,0.6843114774117933,False,0.6232843405402919,False,0.6522739988357874,False,0.2992831667647271,False,0.36862295482358665,False,0.24656868108058377,False,0.30454799767157487,False,0.07431333923514587,True,0.09298466189547115,True,0.09788801902460974,True,0.11631917721379756,False,0.0,True,0.0036869393943152924,True,0.00982223147142191,True,0.03351711467283484,False,0.10676360437405288,False,0.13332296403095162,False,0.08434341756737242,False,0.10450095331645347,False,0.055028411150374115,False,0.06882384457489894,False,0.044541630666720095,False,0.05569894125147674,False,SPIKE_80_100,AGE_7_12,CLOSE_40_60,False,False,True,False,True,0,114.88,2022,1,1,1548.57,1548.57,11.0,11.0
2022-10-28 07:06:00,1,low_fade_close_through_sp0080_br0005_age48_prom0030,low_sweep_fade_close_through,fade_close_through,1509.51,1502.0,1502.0,25.0,0.009075792806937377,0.009034620505991908,21.940970931529254,20.10955961331901,True,0.001632063077390864,-11957247.515,-0.2689529413672497,-5.3544731741929965,-48820757.15500164,0.36559391179420453,-2671479.203,0.4345070422535249,0.4345070422535249,7,S0_00_07,4,1508.17,1515.58,1516.2,1502.0,0.008,0.0005,48,0.003,44458511.791,0.36552352931637516,0.6344764706836248,-0.2689529413672497,0.36559391179420453,-0.2688121764115909,0.3838265142612969,-0.23234697147740627,0.13003495254580957,-0.06008926289657774,-0.2689529413672497,False,False,False,True,False,-14808926.579000473,-0.2127030407630998,-2.1479144969037964,-16615980.368000984,-0.19085986039906586,-0.7112348098080206,-27104436.521000862,-0.1651106290146567,-0.6925020280670062,-48820757.15500164,-0.19112740532621472,-1.9789193802453873,-48312089.69200134,-0.12095467072345181,-0.5300945445753871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010874174069955872,True,0.0012063707333562475,True,0.0015986152960946395,True,0.0017282211031398522,False,1.796717571608997,True,2.1299706751363385,True,1.775344332776807,True,2.0968390104593007,True,1.6403888985485646,True,1.8992503182611165,True,1.6504268440246008,True,1.9160493827160494,True,0.6494897030801884,False,0.6841603617940615,False,0.6232757915965935,False,0.6522946464295252,False,0.6495023141581261,False,0.6841903609372325,False,0.623297421721762,False,0.6523166736398084,False,0.2990046283162524,False,0.3683807218744651,False,0.2465948434435239,False,0.30463334727961655,False,0.07430799255190358,True,0.09297437042997903,True,0.09782098691738866,True,0.11620907075361328,True,0.0,False,0.0036794663930211904,False,0.009673759314463553,False,0.033436693091778685,False,0.10676905304726107,False,0.1333703558506089,False,0.08442415612481671,False,0.10456393555954208,False,0.05503359094809242,False,0.06881047743008126,False,0.044568580286677026,False,0.055719209408751885,False,SPIKE_80_100,AGE_25_48,CLOSE_40_60,False,False,True,False,False,0,114.52,2022,1,1,1509.51,1509.51,25.0,25.0
2022-10-30 06:48:00,1,low_fade_close_through_sp0060_br0005_age48_prom0030,low_sweep_fade_close_through,fade_close_through,1613.8,1603.0,1603.0,25.0,0.004542074606518787,0.006799750467872734,67.99975265891665,43.39393939393939,True,0.0013353179777679702,-16161002.316000002,-0.36553896694945254,-14.517099323854891,-34162867.8730011,0.3173033904038585,-2584986.6059999997,0.6850321395775911,0.6850321395775911,6,S0_00_07,6,1610.46,1613.89,1613.89,1603.0,0.006,0.0005,48,0.003,44211435.106000006,0.31723051652527373,0.6827694834747262,-0.36553896694945254,0.3173033904038585,-0.3653932191922829,0.35982732351447433,-0.2803453529710513,0.11143981972508647,-0.05846873325424324,-0.36553896694945254,False,False,True,True,False,-17601402.340000153,-0.32756045611960394,-6.967853249629937,-17121828.491998672,-0.28383059015903156,-3.8668499869214443,-20599755.937999725,-0.20463099583945546,-2.773039789294054,-34162867.8730011,-0.21876194705501675,-3.6543515249314673,-35635103.769999504,-0.18161650854102135,-3.4379179496413075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010537356374799869,True,0.0011767455986554129,True,0.0015917973583946955,False,0.0017192856759146798,False,1.8078538002071995,True,2.1412741212541384,True,1.7759948553294906,True,2.0966097675850106,True,1.645782878780489,True,1.9055268689757097,True,1.6496862961974141,True,1.9148936170212767,True,0.6504430178819811,False,0.6853434032263027,False,0.6237455135341843,False,0.6528579056131728,False,0.6504497100157398,False,0.6853335976073844,False,0.6237517526314211,False,0.652895634088642,False,0.30089942003147935,False,0.37066719521476865,False,0.24750350526284218,False,0.3057912681772842,False,0.07148935866907374,True,0.09019610494408502,True,0.09705663312845794,True,0.11523137201093687,False,0.0,False,7.147017015868397e-05,False,0.009071218188926384,False,0.03293647044936145,False,0.10632929908274324,False,0.1329498019065666,False,0.08450163043782055,False,0.1046731358719024,False,0.05579386616604084,False,0.06977979696881012,False,0.04477842697334108,False,0.056066653384252825,False,SPIKE_60_80,AGE_25_48,CLOSE_60_80,False,False,True,False,True,0,94.52,2022,1,1,1613.8,1613.8,25.0,25.0
2022-10-30 17:46:00,1,low_fade_close_through_sp0060_br0005_age12_prom0030,low_sweep_fade_close_through,fade_close_through,1602.48,1595.0,1595.0,4.0,0.00656482452199092,0.006727272727272693,37.20200161895651,28.873483535528596,True,0.0012380452280932386,-9938650.269999996,-0.12294652403878406,-6.182946474967192,-21195339.197997093,0.43845368696319564,-2737727.347,0.4345403899721515,0.4345403899721515,17,S2_16_23,6,1599.68,1605.77,1605.77,1595.0,0.006,0.0005,12,0.003,80837179.804,0.438526737980608,0.5614732620193921,-0.12294652403878406,0.43845368696319564,-0.12309262607360871,0.4463985594237695,-0.10720288115246099,0.07761755905157802,-0.033867180344959676,-0.12294652403878406,False,False,False,False,False,-15389964.1060009,-0.11460125708125135,-5.481379327996349,-17279749.66499901,-0.09132960129374375,-4.229961113968643,-18997544.444999695,-0.089583537198836,-3.1504278136141775,-21195339.197997093,-0.07556209207796213,-1.3807231374117002,-33192822.621998787,-0.06668932905391844,-2.1395095383075957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010416325774116587,True,0.0011664589464844457,True,0.0015894652281979343,False,0.0017172369583620983,False,1.806307819491084,True,2.137918756553122,True,1.7754472049339725,True,2.095836139843251,True,1.6458411681504286,True,1.9041428003946748,True,1.6492097424215875,True,1.9141196688594877,True,0.6511949215218602,False,0.6860196234996504,False,0.623987714113067,False,0.6532529460153634,False,0.6511735498095541,False,0.6860428670087424,False,0.62398567555997,False,0.6532606965925477,False,0.3023470996191082,False,0.3720857340174848,False,0.24797135111994004,False,0.3065213931850956,False,0.07131212869144486,True,0.09001714704861316,False,0.0968555806571141,False,0.11503846248300711,False,0.0,False,1.587921207745516e-05,False,0.008925446593965963,False,0.032872736631303294,False,0.10695605226745927,False,0.1332923436730626,False,0.08486416689080134,False,0.10513992074058598,False,0.05631869065957941,False,0.07015085419046203,False,0.04512955000239574,False,0.056395931252228894,False,SPIKE_60_80,AGE_0_6,CLOSE_40_60,False,False,True,False,False,0,94.88,2022,1,1,1602.48,1602.48,4.0,4.0
2022-10-30 20:31:00,1,low_fade_close_through_sp0060_br0005_age12_prom0030,low_sweep_fade_close_through,fade_close_through,1592.35,1585.01,1585.01,5.0,0.0035482149025025667,0.006037816796108597,14.423125393824826,11.892690513219284,True,0.0013161133600329178,-11005925.435000002,-0.30261588353923574,-6.083701046349222,-13660340.683000565,0.3487013696236266,-858766.3489999999,0.5270132517839043,0.5270132517839043,20,S2_16_23,6,1590.18,1594.58,1594.82,1585.01,0.006,0.0005,12,0.003,36369292.009,0.34869205823038213,0.6513079417696179,-0.30261588353923574,0.3487013696236266,-0.3025972607527469,0.3505950045769583,-0.29880999084608345,0.08903767189635313,-0.023612402154748798,-0.30261588353923574,False,False,True,False,False,-11547359.640000343,-0.24620253853078405,-2.100583404952857,-12273539.420000076,-0.11596578258505714,-0.985526771949113,-27183744.30600071,-0.17265781625717408,-2.163874544306207,-13660340.683000565,-0.04728753593076653,-1.2007186600138045,-38984234.790000916,-0.08248131486564794,-1.662896849352177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010444343054140384,True,0.0011727264413629453,True,0.0015894319766523717,False,0.0017169266904633767,False,1.8074201822347669,True,2.1406529154020784,True,1.7750185388361932,True,2.0946493966774358,True,1.6459300893132123,True,1.9051783934622286,True,1.6485270255556352,True,1.9132837250423647,True,0.6510629851165987,False,0.685944363271438,False,0.6239396000103704,False,0.6532529460153634,False,0.6510717766214537,False,0.6859531113160486,False,0.6239577184823963,False,0.6532606965925477,False,0.3021435532429074,False,0.37190622263209727,False,0.2479154369647925,False,0.3065213931850956,False,0.07134386575810697,True,0.0900741834300049,False,0.09681530953122039,False,0.11499128000541788,False,0.0,False,0.0001348720886992141,False,0.008954291723684275,False,0.03285050531896788,False,0.10683769008240654,False,0.13313240202653298,False,0.08488026742621918,False,0.10516168544713692,False,0.05631216310047514,False,0.07013814525945504,False,0.04515106890010802,False,0.05641586457680981,False,SPIKE_60_80,AGE_0_6,CLOSE_40_60,False,False,True,False,True,0,94.88,2022,1,1,1592.35,1592.35,5.0,5.0
2022-10-30 21:32:00,1,low_fade_close_through_sp0080_br0005_age12_prom0030,low_sweep_fade_close_through,fade_close_through,1596.22,1576.0,1576.0,12.0,0.003295285111075019,0.008477157360406107,29.794708301054765,26.749442379182156,True,0.0012038683442496272,-17931459.678,-0.22659941994647897,-11.509829231427554,-25359967.806001663,0.38649959498784964,-3004743.55,0.7892804698972163,0.7892804698972163,21,S2_16_23,6,1586.75,1589.37,1589.62,1576.0,0.008,0.0005,12,0.003,79132857.808,0.38670029002676054,0.6132997099732395,-0.22659941994647897,0.38649959498784964,-0.22700081002430073,0.4354327644671744,-0.12913447106565124,0.04071425750624522,-0.03797087118084889,-0.22659941994647897,False,False,False,False,False,-25681905.56700039,-0.21083473346495837,-5.684758072232755,-29515152.201001167,-0.214135676877811,-6.244119377001694,-28902108.05099964,-0.15978414224077844,-3.5192939811660207,-25359967.806001663,-0.09006418300122229,-1.6954352724961346,-36129014.220002174,-0.06272517967678708,-2.149057310375738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010434378679483535,True,0.0011715525628739776,True,0.0015887190894347172,False,0.0017163710682734346,False,1.8059105659365828,True,2.139447116051464,True,1.7751759173113877,True,2.094904394693204,True,1.6436861768368618,True,1.9029126213592233,True,1.6485270255556352,True,1.9134446660669842,True,0.6510917094858938,False,0.685953918428695,False,0.6239849882446263,False,0.6532824429545248,False,0.6510822350160304,False,0.6859561019395497,False,0.6239842334133984,False,0.6533110155100736,False,0.30216447003206076,False,0.37191220387909946,False,0.24796846682679669,False,0.30662203102014707,False,0.07132244519598316,False,0.09004294501770439,False,0.09680853716864578,False,0.11498050237651489,False,0.0,False,6.44290858348802e-06,False,0.008895959756877663,False,0.03282630655024819,False,0.10670860012017278,False,0.1330879856270524,False,0.0848611003528061,False,0.10516527402577475,False,0.05630730510714263,False,0.07013264377290276,False,0.04515106890010802,False,0.05641586457680981,False,SPIKE_80_100,AGE_7_12,CLOSE_60_80,False,False,True,False,True,0,114.88,2022,1,1,1596.22,1596.22,12.0,12.0
