family,total_return,cagr,max_drawdown,positive_month_rate,annual_turnover,long_short_overlap_rate,max_gross_exposure
return_sign_7_30_90,0.13856954210157646,0.028483927855329716,-0.20683115000649965,0.4107142857142857,17.578175366315524,0.5575195023205293,0.6249972447855813
ema_crossover_8_32_16_64_32_128,0.047770877960089164,0.010150539005552295,-0.20771707136931028,0.4107142857142857,4.6514813155403765,0.3286264441591784,0.6249972447855813
donchian_20_10_60_30_120_60,0.09921209017477728,0.020683240042846496,-0.1531624529004607,0.42857142857142855,3.624819006662931,0.16767058358842699,0.41666482985705416
mean_reversion_z2_3_5_10,-0.24642607678426975,-0.05939517579786657,-0.28972809195937776,0.42857142857142855,22.733726782587173,0.03377110694183865,0.6249972447855813
donchian_plus_reversion,-0.010146038816268077,-0.0022046185620671066,-0.13215262394065241,0.4107142857142857,8.232618062844217,0.45087390145156514,0.468747933589186
